,A,B,gates,depth,2-gates,RZ,SX,CZ
126,32,336,375,285,70,133,161,70
127,32,337,372,281,70,130,161,70
128,32,342,371,277,68,133,160,68
129,32,345,377,282,70,134,163,70
130,32,346,375,278,68,136,160,68
131,32,351,374,282,70,132,161,70
132,32,353,380,290,72,134,165,72
133,32,354,376,284,70,134,161,70
134,32,365,373,283,70,131,161,70
135,32,380,370,278,70,129,161,70
136,32,383,369,277,70,127,161,70
137,32,404,373,276,68,134,160,68
138,32,406,369,275,68,131,160,68
139,32,411,374,277,68,133,163,68
140,32,416,372,278,68,134,160,68
141,32,419,369,279,70,128,161,70
142,32,420,377,286,70,134,161,70
143,32,421,372,277,68,134,160,68
144,32,424,371,276,68,133,160,68
145,32,425,370,277,68,131,160,68
146,32,426,369,273,68,131,160,68
147,32,428,367,273,68,129,160,68
148,32,435,373,278,68,135,160,68
149,35,36,369,276,68,128,162,68
150,35,37,379,288,72,130,165,72
151,35,50,371,276,68,131,162,68
152,35,53,387,294,72,136,165,72
153,35,55,384,292,72,133,165,72
154,35,57,370,276,68,130,162,68
155,35,59,380,291,72,130,165,72
156,35,63,371,280,70,126,163,70
157,35,67,380,288,72,130,165,72
158,35,69,374,282,70,131,163,70
159,35,74,375,282,70,131,163,70
160,35,77,374,277,68,133,162,68
161,35,81,371,275,68,130,162,68
162,35,82,374,283,70,130,163,70
163,35,83,386,295,72,136,165,72
164,35,84,371,277,68,131,162,68
165,35,85,371,279,70,128,163,70
166,35,93,371,278,68,131,162,68
167,35,98,375,279,68,134,162,68
168,35,99,373,280,68,132,162,68
169,35,104,367,276,70,124,163,70
170,35,106,378,282,70,132,165,70
171,35,107,378,284,70,131,165,70
172,35,109,383,290,72,134,165,72
173,35,113,375,283,68,134,162,68
174,35,114,375,279,68,134,162,68
175,35,115,372,279,68,131,162,68
176,35,117,371,276,68,131,162,68
177,35,165,386,290,72,135,165,72
178,35,166,374,283,70,129,163,70
179,35,198,503,316,104,160,231,104
180,35,199,378,288,72,128,165,72
181,35,233,375,283,68,134,162,68
182,35,234,388,292,72,138,165,72
183,35,240,376,279,68,135,162,68
184,35,241,383,291,72,133,165,72
185,35,249,377,284,70,132,163,70
186,35,251,377,285,70,132,163,70
187,35,252,379,287,72,129,165,72
188,35,254,370,277,68,130,162,68
189,35,256,376,280,68,135,162,68
190,35,261,373,278,68,133,162,68
191,35,262,377,280,68,136,162,68
192,35,263,382,289,72,133,165,72
193,35,302,376,281,70,129,165,70
194,35,306,371,277,68,131,162,68
195,35,317,380,284,70,133,165,70
196,35,325,366,272,68,126,162,68
197,35,334,384,292,72,134,165,72
198,35,335,377,284,70,130,165,70
199,35,336,375,282,68,135,162,68
200,35,337,372,277,68,131,162,68
201,35,342,375,284,70,131,163,70
202,35,345,375,283,70,131,163,70
203,35,346,379,285,70,134,163,70
204,35,351,375,283,70,131,163,70
205,35,353,385,292,72,135,165,72
206,35,354,377,281,68,136,162,68
207,35,365,385,293,72,135,165,72
208,35,380,371,275,68,131,162,68
209,35,383,372,280,70,128,163,70
210,35,404,373,280,70,129,163,70
211,35,406,373,279,70,127,165,70
212,35,411,371,278,70,125,165,70
213,35,416,386,290,72,136,165,72
214,35,419,376,283,70,130,165,70
215,35,420,376,282,68,135,162,68
216,35,421,373,278,68,133,162,68
217,35,424,375,280,70,129,165,70
218,35,425,372,280,70,128,163,70
219,35,426,377,281,70,131,165,70
220,35,428,376,285,72,126,165,72
221,35,435,374,279,68,134,162,68
222,36,37,374,277,68,132,162,68
223,36,50,379,287,72,130,165,72
224,36,53,385,291,72,134,165,72
225,36,55,382,289,72,131,165,72
226,36,57,374,275,68,133,162,68
227,36,59,374,276,68,132,162,68
228,36,63,375,279,70,129,163,70
229,36,67,377,279,68,135,162,68
230,36,69,378,281,70,134,163,70
231,36,74,383,289,72,132,165,72
232,36,77,381,280,70,133,165,70
233,36,81,379,283,72,129,165,72
234,36,82,377,286,72,127,165,72
235,36,83,382,290,72,132,165,72
236,36,84,375,276,68,134,162,68
237,36,85,376,276,68,135,162,68
238,36,93,374,279,70,130,163,70
239,36,98,379,278,68,137,162,68
240,36,99,382,287,72,132,165,72
241,36,104,371,275,70,127,163,70
242,36,106,382,288,72,133,165,72
243,36,107,377,285,72,127,165,72
244,36,109,378,278,68,136,162,68
245,36,113,380,284,70,135,163,70
246,36,114,379,278,68,137,162,68
247,36,115,379,282,70,131,165,70
248,36,117,375,275,68,134,162,68
249,36,165,377,280,70,131,163,70
250,36,166,376,277,68,134,162,68
251,36,198,376,276,68,135,162,68
252,36,199,372,278,70,127,163,70
253,36,233,384,292,72,134,165,72
254,36,234,380,282,70,135,163,70
255,36,240,378,276,68,136,162,68
256,36,241,381,288,72,131,165,72
257,36,249,377,279,68,135,162,68
258,36,251,381,284,70,135,163,70
259,36,252,370,273,68,129,162,68
260,36,254,377,285,72,127,165,72
261,36,256,504,316,104,159,231,104
262,36,261,379,281,70,134,163,70
263,36,262,383,284,70,137,163,70
264,36,263,380,279,68,138,162,68
265,36,302,375,275,68,133,162,68
266,36,306,385,288,72,134,165,72
267,36,317,382,282,70,134,165,70
268,36,325,370,271,68,129,162,68
269,36,334,380,287,72,130,165,72
270,36,335,379,282,70,131,165,70
271,36,336,384,292,72,134,165,72
272,36,337,381,285,72,131,165,72
273,36,342,378,279,68,137,162,68
274,36,345,379,282,70,134,163,70
275,36,346,384,291,72,134,165,72
276,36,351,382,288,72,132,165,72
277,36,353,383,289,72,133,165,72
278,36,354,381,280,68,139,162,68
279,36,365,383,290,72,133,165,72
280,36,380,381,286,72,131,165,72
281,36,383,378,277,68,136,162,68
282,36,404,381,285,72,131,165,72
283,36,406,377,279,70,130,165,70
284,36,411,372,274,68,131,162,68
285,36,416,376,280,70,132,163,70
286,36,419,380,287,72,131,165,72
287,36,420,382,286,70,136,163,70
288,36,421,378,282,70,133,163,70
289,36,424,374,274,68,133,162,68
290,36,425,378,285,72,129,165,72
291,36,426,381,286,72,130,165,72
292,36,428,372,273,68,131,162,68
293,36,435,378,278,68,137,162,68
294,37,50,378,283,68,138,162,68
295,37,53,381,286,68,141,162,68
296,37,55,378,287,70,134,163,70
297,37,57,375,281,68,135,162,68
298,37,59,375,282,68,134,162,68
299,37,63,385,294,72,136,165,72
300,37,67,379,287,70,135,163,70
301,37,69,383,295,72,135,165,72
302,37,74,378,282,68,138,162,68
303,37,77,378,285,70,134,163,70
304,37,81,383,290,72,134,165,72
305,37,82,379,284,68,138,162,68
306,37,83,381,289,68,140,162,68
307,37,84,374,280,68,134,162,68
308,37,85,376,284,70,133,163,70
309,37,93,378,285,68,138,162,68
310,37,98,381,289,70,136,163,70
311,37,99,379,287,70,135,163,70
312,37,104,373,279,68,133,162,68
313,37,106,378,282,68,138,162,68
314,37,107,377,287,70,133,163,70
315,37,109,379,284,68,138,162,68
316,37,113,389,295,70,142,165,70
317,37,114,387,295,72,139,165,72
318,37,115,377,284,68,136,162,68
319,37,117,376,281,68,136,162,68
320,37,165,380,288,70,135,163,70
321,37,166,377,283,68,136,162,68
322,37,198,379,284,68,139,162,68
323,37,199,373,284,70,129,163,70
324,37,233,378,286,68,137,162,68
325,37,234,380,286,68,139,162,68
326,37,240,381,284,68,140,162,68
327,37,241,380,289,70,136,163,70
328,37,249,378,285,68,137,162,68
329,37,251,382,290,70,137,163,70
330,37,252,381,291,72,132,165,72
331,37,254,375,282,68,135,162,68
332,37,256,384,293,72,136,165,72
333,37,261,387,290,70,141,165,70
334,37,262,388,297,72,139,165,72
335,37,263,379,283,68,138,162,68
336,37,302,375,284,70,130,163,70
337,37,306,376,282,68,136,162,68
338,37,317,389,291,70,142,165,70
339,37,325,382,291,72,133,165,72
340,37,334,376,286,70,132,163,70
341,37,335,377,284,68,136,162,68
342,37,336,380,287,68,140,162,68
343,37,337,388,291,70,141,165,70
344,37,342,380,289,70,136,163,70
345,37,345,387,296,72,138,165,72
346,37,346,384,290,70,139,163,70
347,37,351,377,282,68,137,162,68
348,37,353,378,285,68,137,162,68
349,37,354,387,295,72,138,165,72
350,37,365,377,285,68,137,162,68
351,37,380,376,280,68,136,162,68
352,37,383,379,283,68,138,162,68
353,37,404,380,287,70,136,163,70
354,37,406,382,293,72,133,165,72
355,37,411,380,285,70,134,165,70
356,37,416,377,286,70,134,163,70
357,37,419,376,283,68,136,162,68
358,37,420,383,292,70,138,163,70
359,37,421,378,283,68,138,162,68
360,37,424,378,287,70,134,163,70
361,37,425,376,283,68,135,162,68
362,37,426,378,286,70,134,163,70
363,37,428,373,279,68,133,162,68
364,37,435,386,294,72,137,165,72
365,50,53,382,286,68,142,162,68
366,50,55,379,287,70,135,163,70
367,50,57,383,291,72,137,165,72
368,50,59,374,282,68,133,162,68
369,50,63,380,284,68,139,162,68
370,50,67,378,287,70,134,163,70
371,50,69,377,283,68,137,162,68
372,50,74,379,287,70,135,163,70
373,50,77,379,287,70,135,163,70
374,50,81,382,288,72,135,165,72
375,50,82,378,284,68,137,162,68
376,50,83,378,287,68,137,162,68
377,50,84,376,285,70,132,163,70
378,50,85,377,284,70,134,163,70
379,50,93,376,285,70,133,163,70
380,50,98,379,284,68,138,162,68
381,50,99,378,287,70,134,163,70
382,50,104,374,279,68,134,162,68
383,50,106,369,278,66,136,158,66
384,50,107,376,287,70,132,163,70
385,50,109,380,284,68,139,162,68
386,50,113,379,288,68,138,162,68
387,50,114,386,293,72,140,165,72
388,50,115,378,286,68,137,162,68
389,50,117,375,282,70,132,163,70
390,50,165,381,288,70,136,163,70
391,50,166,386,292,72,139,165,72
392,50,198,381,289,70,137,163,70
393,50,199,378,285,70,133,165,70
394,50,233,382,292,70,137,163,70
395,50,234,380,288,70,136,163,70
396,50,240,384,291,72,138,165,72
397,50,241,384,293,72,137,165,72
398,50,249,377,285,68,136,162,68
399,50,251,379,285,68,138,162,68
400,50,252,370,279,68,130,162,68
401,50,254,376,282,68,136,162,68
402,50,256,383,291,72,137,165,72
403,50,261,390,295,72,143,165,72
404,50,262,381,285,68,140,162,68
405,50,263,377,286,70,133,163,70
406,50,302,377,281,68,136,162,68
407,50,306,377,282,68,137,162,68
408,50,317,385,292,72,138,165,72
409,50,325,370,277,68,130,162,68
410,50,334,377,286,70,133,163,70
411,50,335,379,288,70,134,163,70
412,50,336,381,287,68,141,162,68
413,50,337,376,282,68,135,162,68
414,50,342,378,283,68,138,162,68
415,50,345,377,283,68,137,162,68
416,50,346,383,290,70,138,163,70
417,50,351,381,288,70,137,163,70
418,50,353,379,285,68,138,162,68
419,50,354,381,286,68,140,162,68
420,50,365,380,289,70,136,163,70
421,50,380,377,284,70,134,163,70
422,50,383,376,281,68,135,162,68
423,50,404,377,285,70,133,163,70
424,50,406,374,284,70,130,163,70
425,50,411,372,278,68,132,162,68
426,50,416,387,292,72,140,165,72
427,50,419,383,292,72,137,165,72
428,50,420,384,292,70,139,163,70
429,50,421,382,293,72,135,165,72
430,50,424,377,285,70,133,163,70
431,50,425,381,290,72,135,165,72
432,50,426,376,279,68,136,162,68
433,50,428,377,287,72,130,165,72
434,50,435,380,284,68,140,162,68
435,53,55,378,284,68,139,162,68
436,53,57,378,284,68,139,162,68
437,53,59,378,285,68,138,162,68
438,53,63,380,285,68,140,162,68
439,53,67,382,290,70,139,163,70
440,53,69,381,286,68,142,162,68
441,53,74,379,283,68,140,162,68
