,A,B,gates,depth,2-gates,Gates
1433,99,240,374,282,70,"Counter({'sx': 161, 'rz': 133, 'cz': 70, 'x': 6, 'measure': 4})"
1434,99,241,374,283,68,"Counter({'sx': 160, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
1435,99,249,388,294,72,"Counter({'sx': 165, 'rz': 140, 'cz': 72, 'x': 7, 'measure': 4})"
1436,99,251,378,287,70,"Counter({'sx': 161, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
1437,99,252,367,276,68,"Counter({'sx': 160, 'rz': 130, 'cz': 68, 'x': 5, 'measure': 4})"
1438,99,254,370,282,70,"Counter({'sx': 161, 'rz': 130, 'cz': 70, 'x': 5, 'measure': 4})"
1439,99,256,385,292,72,"Counter({'sx': 165, 'rz': 138, 'cz': 72, 'x': 6, 'measure': 4})"
1440,99,261,376,284,70,"Counter({'sx': 161, 'rz': 135, 'cz': 70, 'x': 6, 'measure': 4})"
1441,99,262,378,282,68,"Counter({'sx': 160, 'rz': 140, 'cz': 68, 'x': 6, 'measure': 4})"
1442,99,263,385,292,72,"Counter({'sx': 165, 'rz': 138, 'cz': 72, 'x': 6, 'measure': 4})"
1443,99,302,381,288,72,"Counter({'sx': 165, 'rz': 133, 'cz': 72, 'x': 7, 'measure': 4})"
1444,99,306,370,277,68,"Counter({'sx': 160, 'rz': 133, 'cz': 68, 'x': 5, 'measure': 4})"
1445,99,317,374,279,68,"Counter({'sx': 160, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
1446,99,325,367,277,70,"Counter({'sx': 161, 'rz': 127, 'cz': 70, 'x': 5, 'measure': 4})"
1447,99,334,371,279,68,"Counter({'sx': 160, 'rz': 134, 'cz': 68, 'x': 5, 'measure': 4})"
1448,99,335,386,293,72,"Counter({'sx': 165, 'rz': 138, 'cz': 72, 'x': 7, 'measure': 4})"
1449,99,336,375,286,70,"Counter({'sx': 161, 'rz': 134, 'cz': 70, 'x': 6, 'measure': 4})"
1450,99,337,372,282,70,"Counter({'sx': 161, 'rz': 131, 'cz': 70, 'x': 6, 'measure': 4})"
1451,99,342,374,284,70,"Counter({'sx': 161, 'rz': 133, 'cz': 70, 'x': 6, 'measure': 4})"
1452,99,345,382,288,70,"Counter({'sx': 165, 'rz': 138, 'cz': 70, 'x': 5, 'measure': 4})"
1453,99,346,383,287,70,"Counter({'sx': 165, 'rz': 138, 'cz': 70, 'x': 6, 'measure': 4})"
1454,99,351,371,283,68,"Counter({'sx': 161, 'rz': 134, 'cz': 68, 'x': 4, 'measure': 4})"
1455,99,353,374,282,68,"Counter({'sx': 160, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
1456,99,354,378,287,70,"Counter({'sx': 161, 'rz': 137, 'cz': 70, 'x': 6, 'measure': 4})"
1457,99,365,373,282,68,"Counter({'sx': 160, 'rz': 136, 'cz': 68, 'x': 5, 'measure': 4})"
1458,99,380,380,285,70,"Counter({'sx': 165, 'rz': 136, 'cz': 70, 'x': 5, 'measure': 4})"
1459,99,383,371,280,70,"Counter({'sx': 161, 'rz': 130, 'cz': 70, 'x': 6, 'measure': 4})"
1460,99,404,375,279,68,"Counter({'sx': 160, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
1461,99,406,371,281,70,"Counter({'sx': 161, 'rz': 130, 'cz': 70, 'x': 6, 'measure': 4})"
1462,99,411,375,283,70,"Counter({'sx': 165, 'rz': 131, 'cz': 70, 'x': 5, 'measure': 4})"
1463,99,416,374,281,68,"Counter({'sx': 160, 'rz': 137, 'cz': 68, 'x': 5, 'measure': 4})"
1464,99,419,370,278,68,"Counter({'sx': 160, 'rz': 133, 'cz': 68, 'x': 5, 'measure': 4})"
1465,99,420,377,284,68,"Counter({'sx': 160, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
1466,99,421,372,278,68,"Counter({'sx': 160, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
1467,99,424,385,293,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 7, 'measure': 4})"
1468,99,425,383,291,72,"Counter({'sx': 165, 'rz': 136, 'cz': 72, 'x': 6, 'measure': 4})"
1469,99,426,379,284,70,"Counter({'sx': 165, 'rz': 135, 'cz': 70, 'x': 5, 'measure': 4})"
1470,99,428,369,276,68,"Counter({'sx': 160, 'rz': 132, 'cz': 68, 'x': 5, 'measure': 4})"
1471,99,435,388,293,72,"Counter({'sx': 165, 'rz': 140, 'cz': 72, 'x': 7, 'measure': 4})"
1472,104,106,372,277,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 4, 'measure': 4})"
1473,104,107,370,279,68,"Counter({'sx': 162, 'rz': 131, 'cz': 68, 'x': 5, 'measure': 4})"
1474,104,109,374,283,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 5, 'measure': 4})"
1475,104,113,376,287,70,"Counter({'sx': 165, 'rz': 132, 'cz': 70, 'x': 5, 'measure': 4})"
1476,104,114,382,290,72,"Counter({'sx': 165, 'rz': 136, 'cz': 72, 'x': 5, 'measure': 4})"
1477,104,115,381,289,72,"Counter({'sx': 165, 'rz': 133, 'cz': 72, 'x': 7, 'measure': 4})"
1478,104,117,372,278,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 4, 'measure': 4})"
1479,104,165,383,289,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 7, 'measure': 4})"
1480,104,166,373,280,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 5, 'measure': 4})"
1481,104,198,374,284,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 5, 'measure': 4})"
1482,104,199,373,285,72,"Counter({'sx': 165, 'rz': 126, 'cz': 72, 'x': 6, 'measure': 4})"
1483,104,233,381,292,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 6, 'measure': 4})"
1484,104,234,375,285,70,"Counter({'sx': 163, 'rz': 133, 'cz': 70, 'x': 5, 'measure': 4})"
1485,104,240,382,290,72,"Counter({'sx': 166, 'rz': 135, 'cz': 72, 'x': 5, 'measure': 4})"
1486,104,241,372,283,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 5, 'measure': 4})"
1487,104,249,384,292,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 6, 'measure': 4})"
1488,104,251,381,291,72,"Counter({'sx': 165, 'rz': 133, 'cz': 72, 'x': 7, 'measure': 4})"
1489,104,252,376,286,72,"Counter({'sx': 165, 'rz': 129, 'cz': 72, 'x': 6, 'measure': 4})"
1490,104,254,371,279,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 4, 'measure': 4})"
1491,104,256,372,283,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 5, 'measure': 4})"
1492,104,261,372,278,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 4, 'measure': 4})"
1493,104,262,374,280,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
1494,104,263,372,283,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 5, 'measure': 4})"
1495,104,302,372,278,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 5, 'measure': 4})"
1496,104,306,372,279,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 4, 'measure': 4})"
1497,104,317,374,281,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
1498,104,325,375,284,72,"Counter({'sx': 165, 'rz': 128, 'cz': 72, 'x': 6, 'measure': 4})"
1499,104,334,371,279,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 4, 'measure': 4})"
1500,104,335,372,283,70,"Counter({'sx': 163, 'rz': 129, 'cz': 70, 'x': 6, 'measure': 4})"
1501,104,336,381,292,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 6, 'measure': 4})"
1502,104,337,370,282,70,"Counter({'sx': 163, 'rz': 128, 'cz': 70, 'x': 5, 'measure': 4})"
1503,104,342,373,280,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 4, 'measure': 4})"
1504,104,345,370,278,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 4, 'measure': 4})"
1505,104,346,373,279,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 5, 'measure': 4})"
1506,104,351,373,279,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 4, 'measure': 4})"
1507,104,353,376,286,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 5, 'measure': 4})"
1508,104,354,376,287,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 5, 'measure': 4})"
1509,104,365,371,280,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 4, 'measure': 4})"
1510,104,380,370,275,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 4, 'measure': 4})"
1511,104,383,369,280,70,"Counter({'sx': 163, 'rz': 127, 'cz': 70, 'x': 5, 'measure': 4})"
1512,104,404,380,287,72,"Counter({'sx': 165, 'rz': 133, 'cz': 72, 'x': 6, 'measure': 4})"
1513,104,406,367,276,68,"Counter({'sx': 162, 'rz': 129, 'cz': 68, 'x': 4, 'measure': 4})"
1514,104,411,367,275,68,"Counter({'sx': 162, 'rz': 129, 'cz': 68, 'x': 4, 'measure': 4})"
1515,104,416,374,281,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 4, 'measure': 4})"
1516,104,419,376,284,70,"Counter({'sx': 165, 'rz': 133, 'cz': 70, 'x': 4, 'measure': 4})"
1517,104,420,380,291,72,"Counter({'sx': 165, 'rz': 133, 'cz': 72, 'x': 6, 'measure': 4})"
1518,104,421,372,278,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 4, 'measure': 4})"
1519,104,424,372,282,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 5, 'measure': 4})"
1520,104,425,377,287,72,"Counter({'sx': 165, 'rz': 131, 'cz': 72, 'x': 5, 'measure': 4})"
1521,104,426,372,281,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 5, 'measure': 4})"
1522,104,428,369,276,68,"Counter({'sx': 162, 'rz': 131, 'cz': 68, 'x': 4, 'measure': 4})"
1523,104,435,381,289,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 6, 'measure': 4})"
1524,106,107,375,284,70,"Counter({'sx': 162, 'rz': 133, 'cz': 70, 'x': 6, 'measure': 4})"
1525,106,109,377,281,68,"Counter({'sx': 161, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
1526,106,113,379,287,70,"Counter({'sx': 162, 'rz': 137, 'cz': 70, 'x': 6, 'measure': 4})"
1527,106,114,378,281,68,"Counter({'sx': 161, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
1528,106,115,380,287,70,"Counter({'sx': 162, 'rz': 137, 'cz': 70, 'x': 7, 'measure': 4})"
1529,106,117,376,280,68,"Counter({'sx': 161, 'rz': 138, 'cz': 68, 'x': 5, 'measure': 4})"
1530,106,165,378,281,68,"Counter({'sx': 161, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
1531,106,166,379,287,70,"Counter({'sx': 162, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
1532,106,198,378,286,70,"Counter({'sx': 162, 'rz': 136, 'cz': 70, 'x': 6, 'measure': 4})"
1533,106,199,371,281,70,"Counter({'sx': 162, 'rz': 129, 'cz': 70, 'x': 6, 'measure': 4})"
1534,106,233,381,289,70,"Counter({'sx': 162, 'rz': 138, 'cz': 70, 'x': 7, 'measure': 4})"
1535,106,234,381,287,70,"Counter({'sx': 162, 'rz': 139, 'cz': 70, 'x': 6, 'measure': 4})"
1536,106,240,386,288,70,"Counter({'sx': 165, 'rz': 140, 'cz': 70, 'x': 7, 'measure': 4})"
1537,106,241,380,288,70,"Counter({'sx': 162, 'rz': 138, 'cz': 70, 'x': 6, 'measure': 4})"
1538,106,249,376,282,68,"Counter({'sx': 161, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
1539,106,251,378,282,68,"Counter({'sx': 161, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
1540,106,252,371,278,68,"Counter({'sx': 161, 'rz': 133, 'cz': 68, 'x': 5, 'measure': 4})"
1541,106,254,375,281,68,"Counter({'sx': 161, 'rz': 137, 'cz': 68, 'x': 5, 'measure': 4})"
1542,106,256,386,289,70,"Counter({'sx': 165, 'rz': 140, 'cz': 70, 'x': 7, 'measure': 4})"
1543,106,261,376,280,68,"Counter({'sx': 161, 'rz': 138, 'cz': 68, 'x': 5, 'measure': 4})"
1544,106,262,389,291,70,"Counter({'sx': 165, 'rz': 143, 'cz': 70, 'x': 7, 'measure': 4})"
1545,106,263,379,282,68,"Counter({'sx': 161, 'rz': 140, 'cz': 68, 'x': 6, 'measure': 4})"
1546,106,302,385,291,72,"Counter({'sx': 165, 'rz': 136, 'cz': 72, 'x': 8, 'measure': 4})"
1547,106,306,376,281,68,"Counter({'sx': 161, 'rz': 138, 'cz': 68, 'x': 5, 'measure': 4})"
1548,106,317,378,281,68,"Counter({'sx': 161, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
1549,106,325,376,281,70,"Counter({'sx': 165, 'rz': 131, 'cz': 70, 'x': 6, 'measure': 4})"
1550,106,334,375,281,68,"Counter({'sx': 161, 'rz': 137, 'cz': 68, 'x': 5, 'measure': 4})"
1551,106,335,378,285,70,"Counter({'sx': 162, 'rz': 135, 'cz': 70, 'x': 7, 'measure': 4})"
1552,106,336,391,299,72,"Counter({'sx': 165, 'rz': 142, 'cz': 72, 'x': 8, 'measure': 4})"
1553,106,337,377,281,68,"Counter({'sx': 161, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
1554,106,342,377,282,68,"Counter({'sx': 161, 'rz': 139, 'cz': 68, 'x': 5, 'measure': 4})"
1555,106,345,380,287,70,"Counter({'sx': 162, 'rz': 138, 'cz': 70, 'x': 6, 'measure': 4})"
1556,106,346,379,281,68,"Counter({'sx': 161, 'rz': 140, 'cz': 68, 'x': 6, 'measure': 4})"
1557,106,351,378,285,70,"Counter({'sx': 162, 'rz': 136, 'cz': 70, 'x': 6, 'measure': 4})"
1558,106,353,378,286,70,"Counter({'sx': 162, 'rz': 136, 'cz': 70, 'x': 6, 'measure': 4})"
1559,106,354,380,287,70,"Counter({'sx': 162, 'rz': 138, 'cz': 70, 'x': 6, 'measure': 4})"
1560,106,365,388,295,72,"Counter({'sx': 165, 'rz': 139, 'cz': 72, 'x': 8, 'measure': 4})"
1561,106,380,376,279,68,"Counter({'sx': 161, 'rz': 138, 'cz': 68, 'x': 5, 'measure': 4})"
1562,106,383,384,287,70,"Counter({'sx': 165, 'rz': 138, 'cz': 70, 'x': 7, 'measure': 4})"
1563,106,404,378,284,70,"Counter({'sx': 162, 'rz': 136, 'cz': 70, 'x': 6, 'measure': 4})"
1564,106,406,373,278,68,"Counter({'sx': 161, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
1565,106,411,371,277,68,"Counter({'sx': 161, 'rz': 133, 'cz': 68, 'x': 5, 'measure': 4})"
1566,106,416,375,283,70,"Counter({'sx': 162, 'rz': 134, 'cz': 70, 'x': 5, 'measure': 4})"
1567,106,419,375,284,70,"Counter({'sx': 162, 'rz': 134, 'cz': 70, 'x': 5, 'measure': 4})"
1568,106,420,381,286,68,"Counter({'sx': 161, 'rz': 142, 'cz': 68, 'x': 6, 'measure': 4})"
1569,106,421,376,280,68,"Counter({'sx': 161, 'rz': 138, 'cz': 68, 'x': 5, 'measure': 4})"
1570,106,424,375,279,68,"Counter({'sx': 161, 'rz': 137, 'cz': 68, 'x': 5, 'measure': 4})"
1571,106,425,385,292,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 7, 'measure': 4})"
1572,106,426,375,278,68,"Counter({'sx': 161, 'rz': 137, 'cz': 68, 'x': 5, 'measure': 4})"
1573,106,428,379,287,72,"Counter({'sx': 165, 'rz': 130, 'cz': 72, 'x': 8, 'measure': 4})"
1574,106,435,377,281,68,"Counter({'sx': 161, 'rz': 139, 'cz': 68, 'x': 5, 'measure': 4})"
1575,107,109,381,288,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 7, 'measure': 4})"
1576,107,113,377,286,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 7, 'measure': 4})"
1577,107,114,385,290,70,"Counter({'sx': 165, 'rz': 138, 'cz': 70, 'x': 8, 'measure': 4})"
1578,107,115,376,284,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 7, 'measure': 4})"
1579,107,117,375,282,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 6, 'measure': 4})"
1580,107,165,379,282,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 7, 'measure': 4})"
1581,107,166,378,283,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 7, 'measure': 4})"
1582,107,198,378,282,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
1583,107,199,372,279,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 6, 'measure': 4})"
1584,107,233,385,297,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 7, 'measure': 4})"
1585,107,234,379,286,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 7, 'measure': 4})"
1586,107,240,384,293,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 6, 'measure': 4})"
1587,107,241,379,289,70,"Counter({'sx': 163, 'rz': 135, 'cz': 70, 'x': 7, 'measure': 4})"
1588,107,249,379,287,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 8, 'measure': 4})"
1589,107,251,379,288,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 8, 'measure': 4})"
1590,107,252,371,282,70,"Counter({'sx': 163, 'rz': 128, 'cz': 70, 'x': 6, 'measure': 4})"
1591,107,254,375,285,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 6, 'measure': 4})"
1592,107,256,384,289,70,"Counter({'sx': 165, 'rz': 137, 'cz': 70, 'x': 8, 'measure': 4})"
1593,107,261,388,295,72,"Counter({'sx': 165, 'rz': 140, 'cz': 72, 'x': 7, 'measure': 4})"
1594,107,262,387,291,70,"Counter({'sx': 165, 'rz': 140, 'cz': 70, 'x': 8, 'measure': 4})"
1595,107,263,384,289,70,"Counter({'sx': 165, 'rz': 137, 'cz': 70, 'x': 8, 'measure': 4})"
1596,107,302,383,287,70,"Counter({'sx': 165, 'rz': 136, 'cz': 70, 'x': 8, 'measure': 4})"
1597,107,306,378,286,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 7, 'measure': 4})"
1598,107,317,383,288,70,"Counter({'sx': 165, 'rz': 136, 'cz': 70, 'x': 8, 'measure': 4})"
1599,107,325,376,283,70,"Counter({'sx': 165, 'rz': 130, 'cz': 70, 'x': 7, 'measure': 4})"
1600,107,334,383,294,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 7, 'measure': 4})"
1601,107,335,374,282,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 7, 'measure': 4})"
1602,107,336,379,285,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
1603,107,337,375,285,70,"Counter({'sx': 163, 'rz': 131, 'cz': 70, 'x': 7, 'measure': 4})"
1604,107,342,384,289,70,"Counter({'sx': 165, 'rz': 138, 'cz': 70, 'x': 7, 'measure': 4})"
1605,107,345,375,281,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 6, 'measure': 4})"
1606,107,346,381,288,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 8, 'measure': 4})"
1607,107,351,384,288,70,"Counter({'sx': 165, 'rz': 138, 'cz': 70, 'x': 7, 'measure': 4})"
1608,107,353,377,283,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 7, 'measure': 4})"
1609,107,354,381,290,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 7, 'measure': 4})"
1610,107,365,378,285,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
1611,107,380,513,321,102,"Counter({'sx': 236, 'rz': 166, 'cz': 102, 'x': 5, 'measure': 4})"
1612,107,383,376,281,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 7, 'measure': 4})"
1613,107,404,378,282,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 7, 'measure': 4})"
1614,107,406,379,291,72,"Counter({'sx': 165, 'rz': 131, 'cz': 72, 'x': 7, 'measure': 4})"
1615,107,411,372,278,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 6, 'measure': 4})"
1616,107,416,379,284,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
1617,107,419,376,285,70,"Counter({'sx': 163, 'rz': 133, 'cz': 70, 'x': 6, 'measure': 4})"
1618,107,420,384,292,70,"Counter({'sx': 163, 'rz': 139, 'cz': 70, 'x': 8, 'measure': 4})"
1619,107,421,382,295,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 7, 'measure': 4})"
1620,107,424,376,280,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
1621,107,425,376,285,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 7, 'measure': 4})"
1622,107,426,376,279,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
1623,107,428,374,279,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 6, 'measure': 4})"
1624,107,435,378,282,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
1625,109,113,381,288,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 7, 'measure': 4})"
1626,109,114,379,285,70,"Counter({'sx': 163, 'rz': 135, 'cz': 70, 'x': 7, 'measure': 4})"
1627,109,115,379,284,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 7, 'measure': 4})"
1628,109,117,378,281,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
1629,109,165,388,292,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 10, 'measure': 4})"
1630,109,166,385,290,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 9, 'measure': 4})"
1631,109,198,380,287,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
1632,109,199,378,288,72,"Counter({'sx': 165, 'rz': 128, 'cz': 72, 'x': 9, 'measure': 4})"
1633,109,233,380,286,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 7, 'measure': 4})"
1634,109,234,383,288,70,"Counter({'sx': 163, 'rz': 139, 'cz': 70, 'x': 7, 'measure': 4})"
1635,109,240,384,286,70,"Counter({'sx': 165, 'rz': 137, 'cz': 70, 'x': 8, 'measure': 4})"
1636,109,241,380,286,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 7, 'measure': 4})"
1637,109,249,382,287,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 8, 'measure': 4})"
1638,109,251,382,285,68,"Counter({'sx': 162, 'rz': 141, 'cz': 68, 'x': 7, 'measure': 4})"
1639,109,252,372,280,70,"Counter({'sx': 163, 'rz': 129, 'cz': 70, 'x': 6, 'measure': 4})"
1640,109,254,376,285,70,"Counter({'sx': 163, 'rz': 133, 'cz': 70, 'x': 6, 'measure': 4})"
1641,109,256,380,286,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
1642,109,261,391,295,72,"Counter({'sx': 165, 'rz': 141, 'cz': 72, 'x': 9, 'measure': 4})"
1643,109,262,384,288,70,"Counter({'sx': 163, 'rz': 139, 'cz': 70, 'x': 8, 'measure': 4})"
1644,109,263,380,286,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
1645,109,302,375,282,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 8, 'measure': 4})"
1646,109,306,389,293,72,"Counter({'sx': 165, 'rz': 138, 'cz': 72, 'x': 10, 'measure': 4})"
1647,109,317,385,288,70,"Counter({'sx': 165, 'rz': 138, 'cz': 70, 'x': 8, 'measure': 4})"
1648,109,325,382,289,72,"Counter({'sx': 165, 'rz': 132, 'cz': 72, 'x': 9, 'measure': 4})"
1649,109,334,377,282,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
1650,109,335,377,282,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 7, 'measure': 4})"
1651,109,336,383,291,70,"Counter({'sx': 163, 'rz': 139, 'cz': 70, 'x': 7, 'measure': 4})"
1652,109,337,379,282,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 7, 'measure': 4})"
1653,109,342,379,283,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
1654,109,345,382,288,70,"Counter({'sx': 163, 'rz': 138, 'cz': 70, 'x': 7, 'measure': 4})"
1655,109,346,386,294,72,"Counter({'sx': 165, 'rz': 136, 'cz': 72, 'x': 9, 'measure': 4})"
1656,109,351,379,282,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
1657,109,353,380,285,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 7, 'measure': 4})"
1658,109,354,385,291,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 9, 'measure': 4})"
1659,109,365,381,289,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 7, 'measure': 4})"
1660,109,380,376,282,70,"Counter({'sx': 163, 'rz': 133, 'cz': 70, 'x': 6, 'measure': 4})"
1661,109,383,379,281,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 7, 'measure': 4})"
1662,109,404,381,282,68,"Counter({'sx': 162, 'rz': 140, 'cz': 68, 'x': 7, 'measure': 4})"
1663,109,406,375,279,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 6, 'measure': 4})"
1664,109,411,373,278,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 6, 'measure': 4})"
1665,109,416,379,286,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 6, 'measure': 4})"
1666,109,419,375,283,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 6, 'measure': 4})"
1667,109,420,385,292,70,"Counter({'sx': 163, 'rz': 140, 'cz': 70, 'x': 8, 'measure': 4})"
1668,109,421,378,281,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
1669,109,424,378,285,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 7, 'measure': 4})"
1670,109,425,378,283,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 7, 'measure': 4})"
1671,109,426,378,284,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 7, 'measure': 4})"
1672,109,428,371,278,70,"Counter({'sx': 163, 'rz': 128, 'cz': 70, 'x': 6, 'measure': 4})"
1673,109,435,379,286,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 6, 'measure': 4})"
