,A,B,gates,depth,2-gates,RZ,SX,CZ
0,23,32,566,401,108,190,243,108
1,23,35,566,399,108,189,243,108
2,23,36,560,395,108,184,243,108
3,23,37,567,406,110,190,242,110
4,23,50,586,400,106,207,249,106
5,23,53,569,410,110,193,242,110
6,23,55,570,406,110,192,242,110
7,23,57,568,407,110,191,242,110
8,23,59,588,399,106,207,249,106
9,23,63,567,403,108,192,243,108
10,23,67,587,398,106,206,249,106
11,23,69,589,403,106,209,249,106
12,23,74,566,403,108,192,243,108
13,23,77,566,407,110,190,242,110
14,23,81,583,398,106,204,249,106
15,23,82,588,400,106,208,249,106
16,23,83,587,403,106,208,249,106
17,23,84,586,400,106,207,249,106
18,23,85,563,398,108,188,243,108
19,23,93,567,403,108,191,243,108
20,23,98,562,399,108,187,241,108
21,23,99,590,406,108,205,252,108
22,23,104,568,406,110,192,242,110
23,23,106,569,408,110,192,242,110
24,23,107,589,406,108,204,252,108
25,23,109,567,405,108,192,243,108
26,23,113,566,405,110,190,242,110
27,23,114,568,408,110,192,242,110
28,23,115,565,399,108,189,243,108
29,23,117,565,401,108,190,243,108
30,23,165,565,403,108,190,243,108
31,23,166,568,402,108,191,243,108
32,23,198,588,401,106,207,249,106
33,23,199,590,406,107,205,254,107
34,23,233,568,407,110,191,242,110
35,23,234,564,402,108,190,243,108
36,23,240,586,399,106,205,249,106
37,23,241,574,408,108,198,243,108
38,23,249,563,401,108,189,243,108
39,23,251,587,401,106,206,249,106
40,23,252,560,398,108,186,243,108
41,23,254,566,404,110,190,242,110
42,23,256,569,403,108,193,243,108
43,23,261,586,402,106,206,249,106
44,23,262,568,403,108,193,243,108
45,23,263,589,401,106,209,249,106
46,23,302,564,400,108,189,243,108
47,23,306,566,404,108,192,243,108
48,23,317,590,404,106,209,249,106
49,23,325,581,395,106,200,249,106
50,23,334,565,402,108,189,243,108
51,23,335,565,402,108,191,243,108
52,23,336,589,401,106,209,249,106
53,23,337,586,402,106,207,249,106
54,23,342,565,406,110,189,240,110
55,23,345,570,411,110,192,244,110
56,23,346,588,403,106,209,249,106
57,23,351,588,400,106,208,249,106
58,23,353,595,407,108,209,252,108
59,23,354,566,401,108,189,243,108
60,23,365,587,403,106,208,249,106
61,23,380,587,402,106,207,249,106
62,23,383,587,398,106,206,249,106
63,23,404,567,405,110,191,242,110
64,23,406,566,403,110,189,242,110
65,23,411,586,401,106,207,249,106
66,23,416,591,407,108,206,252,108
67,23,419,586,399,106,206,249,106
68,23,420,588,404,106,208,249,106
69,23,421,564,400,108,189,243,108
70,23,424,562,401,108,188,243,108
71,23,425,567,408,110,191,242,110
72,23,426,715,447,138,231,321,138
73,23,428,582,398,106,202,249,106
74,23,435,589,400,106,208,249,106
75,32,35,577,407,110,194,245,110
76,32,36,572,403,110,190,245,110
77,32,37,577,410,110,195,245,110
78,32,50,577,393,106,199,248,106
79,32,53,581,416,110,200,245,110
80,32,55,580,394,106,200,248,106
81,32,57,573,408,108,195,244,108
82,32,59,581,394,106,201,248,106
83,32,63,579,397,106,200,248,106
84,32,67,588,399,108,201,253,108
85,32,69,580,396,106,201,248,106
86,32,74,572,408,108,196,244,108
87,32,77,569,406,108,192,244,108
88,32,81,575,409,110,195,245,110
89,32,82,582,414,110,200,245,110
90,32,83,570,406,108,194,244,108
91,32,84,578,410,110,197,245,110
92,32,85,575,408,110,194,245,110
93,32,93,580,413,110,198,245,110
94,32,98,574,409,110,193,243,110
95,32,99,577,396,106,198,248,106
96,32,104,586,401,108,201,253,108
97,32,106,572,407,108,194,244,108
98,32,107,577,396,106,198,248,106
99,32,109,579,398,106,201,248,106
100,32,113,576,409,110,195,245,110
101,32,114,578,397,106,200,248,106
102,32,115,581,395,106,201,248,106
103,32,117,581,399,106,201,249,106
104,32,165,569,406,108,192,244,108
105,32,166,597,404,108,208,255,108
106,32,198,581,412,110,198,245,110
107,32,199,574,392,106,195,248,106
108,32,233,578,393,106,199,248,106
109,32,234,568,405,108,192,244,108
110,32,240,569,403,108,191,244,108
111,32,241,582,400,106,203,248,106
112,32,249,578,395,106,200,248,106
113,32,251,578,394,106,198,248,106
114,32,252,566,403,108,190,244,108
115,32,254,576,394,106,198,248,106
116,32,256,582,396,106,203,248,106
117,32,261,572,407,108,194,244,108
118,32,262,572,406,108,195,244,108
119,32,263,592,404,108,206,253,108
120,32,302,575,392,106,197,248,106
121,32,306,578,398,106,200,248,106
122,32,317,572,405,108,194,244,108
123,32,325,574,390,106,194,248,106
124,32,334,569,405,108,191,244,108
125,32,335,571,407,108,195,244,108
126,32,336,580,413,110,199,245,110
127,32,337,569,405,108,193,244,108
128,32,342,577,412,110,196,243,110
129,32,345,570,406,108,193,244,108
130,32,346,584,416,110,203,245,110
131,32,351,582,414,110,200,245,110
132,32,353,580,411,110,197,245,110
133,32,354,579,394,106,199,248,106
134,32,365,578,396,106,200,248,106
135,32,380,579,397,106,200,248,106
136,32,383,578,391,106,198,248,106
137,32,404,582,397,106,203,248,106
138,32,406,577,390,106,197,248,106
139,32,411,589,404,108,204,253,108
140,32,416,577,395,106,198,248,106
141,32,419,579,394,106,200,248,106
142,32,420,572,408,108,195,244,108
143,32,421,590,403,108,204,253,108
144,32,424,575,411,110,195,245,110
145,32,425,572,409,108,195,244,108
146,32,426,579,394,106,200,248,106
147,32,428,568,403,108,190,244,108
148,32,435,591,401,108,204,253,108
149,35,36,575,393,106,196,247,106
150,35,37,570,408,110,192,242,110
151,35,50,568,403,108,193,243,108
152,35,53,572,412,110,195,242,110
153,35,55,582,396,106,202,247,106
154,35,57,569,407,110,191,242,110
155,35,59,583,396,106,203,247,106
156,35,63,569,403,108,194,243,108
157,35,67,572,402,108,195,243,108
158,35,69,571,403,108,196,243,108
159,35,74,581,399,106,203,247,106
160,35,77,569,409,110,192,242,110
161,35,81,586,402,108,201,252,108
162,35,82,583,397,106,204,247,106
163,35,83,568,403,108,194,243,108
164,35,84,569,402,108,194,243,108
165,35,85,580,395,106,201,247,106
166,35,93,579,396,106,200,247,106
167,35,98,576,395,106,197,245,106
168,35,99,580,398,106,201,247,106
169,35,104,578,395,106,200,247,106
170,35,106,581,398,106,202,247,106
171,35,107,579,398,106,200,247,106
172,35,109,581,400,106,203,247,106
173,35,113,569,403,108,194,243,108
174,35,114,580,399,106,202,247,106
175,35,115,583,397,106,203,247,106
176,35,117,587,404,108,201,252,108
177,35,165,580,399,106,202,247,106
178,35,166,573,404,108,196,243,108
179,35,198,582,396,106,202,247,106
180,35,199,565,404,110,187,242,110
181,35,233,588,402,108,202,252,108
182,35,234,566,406,110,190,242,110
183,35,240,580,396,106,200,247,106
184,35,241,575,408,108,199,243,108
185,35,249,567,407,110,191,242,110
186,35,251,581,396,106,201,247,106
187,35,252,564,400,108,190,243,108
188,35,254,578,396,106,200,247,106
189,35,256,584,398,106,205,247,106
190,35,261,570,404,108,194,243,108
191,35,262,570,407,110,193,242,110
192,35,263,573,405,108,197,243,108
193,35,302,566,400,108,191,243,108
194,35,306,588,407,108,203,252,108
195,35,317,583,399,106,203,247,106
196,35,325,576,392,106,196,247,106
197,35,334,578,395,106,199,247,106
198,35,335,569,404,108,195,243,108
199,35,336,571,405,108,196,243,108
200,35,337,581,399,106,203,247,106
201,35,342,567,406,110,190,240,110
202,35,345,579,397,106,200,247,106
203,35,346,575,412,110,198,242,110
204,35,351,573,406,108,197,243,108
205,35,353,582,397,106,202,247,106
206,35,354,589,403,108,202,252,108
207,35,365,567,402,108,193,243,108
208,35,380,581,399,106,202,247,106
209,35,383,581,395,106,201,247,106
210,35,404,568,401,108,193,243,108
211,35,406,569,401,108,193,243,108
212,35,411,571,405,108,196,243,108
213,35,416,571,405,108,195,243,108
214,35,419,581,396,106,202,247,106
215,35,420,570,405,108,195,243,108
216,35,421,566,400,108,191,243,108
217,35,424,576,397,106,198,247,106
218,35,425,568,408,110,191,242,110
219,35,426,569,402,108,193,243,108
220,35,428,566,404,110,188,242,110
221,35,435,583,395,106,203,247,106
222,36,37,571,394,106,194,249,106
223,36,50,557,398,110,183,241,110
224,36,53,559,399,108,186,242,108
225,36,55,573,392,106,195,249,106
226,36,57,558,398,110,183,241,110
227,36,59,581,398,108,198,252,108
228,36,63,558,398,110,184,241,110
229,36,67,558,393,108,183,242,108
230,36,69,558,394,108,185,242,108
231,36,74,559,400,110,186,241,110
232,36,77,558,400,110,184,241,110
233,36,81,569,391,106,193,249,106
234,36,82,579,399,108,197,252,108
235,36,83,573,396,106,197,249,106
236,36,84,558,397,110,184,241,110
237,36,85,571,391,106,194,249,106
238,36,93,558,396,108,184,242,108
239,36,98,567,391,106,190,247,106
240,36,99,577,400,108,195,252,108
241,36,104,569,391,106,193,249,106
242,36,106,560,399,110,185,241,110
243,36,107,555,396,110,181,241,110
244,36,109,558,400,110,184,241,110
245,36,113,556,396,110,182,241,110
246,36,114,560,401,110,186,241,110
247,36,115,571,391,106,193,249,106
248,36,117,570,393,106,193,249,106
249,36,165,569,393,106,193,249,106
250,36,166,575,393,106,197,249,106
251,36,198,562,399,110,186,241,110
252,36,199,552,391,108,178,242,108
253,36,233,571,391,106,194,249,106
254,36,234,572,394,106,196,249,106
255,36,240,556,395,110,181,241,110
256,36,241,567,405,110,192,241,110
257,36,249,571,393,106,195,249,106
258,36,251,578,398,108,195,252,108
259,36,252,567,389,106,190,249,106
260,36,254,571,394,106,195,249,106
261,36,256,581,400,108,199,252,108
262,36,261,570,393,106,193,249,106
263,36,262,557,394,108,184,242,108
264,36,263,573,392,106,196,249,106
265,36,302,555,395,110,181,241,110
266,36,306,557,399,110,184,241,110
267,36,317,559,397,110,184,241,110
268,36,325,554,391,108,180,242,108
269,36,334,568,391,106,191,249,106
270,36,335,558,399,110,185,241,110
271,36,336,561,400,110,187,241,110
272,36,337,572,395,106,196,249,106
273,36,342,553,393,108,180,240,108
274,36,345,556,398,110,182,241,110
275,36,346,562,399,108,189,242,108
276,36,351,571,391,106,194,249,106
277,36,353,561,398,110,185,241,110
278,36,354,578,398,108,195,252,108
279,36,365,554,393,108,182,242,108
280,36,380,561,400,110,186,241,110
281,36,383,552,389,108,178,242,108
282,36,404,559,398,110,185,241,110
283,36,406,557,394,110,182,241,110
284,36,411,572,394,106,196,249,106
285,36,416,570,393,106,193,249,106
286,36,419,572,392,106,195,249,106
287,36,420,573,395,106,196,249,106
288,36,421,579,399,108,197,252,108
289,36,424,553,396,110,180,241,110
290,36,425,555,395,108,182,242,108
291,36,426,572,392,106,195,249,106
292,36,428,555,395,110,180,241,110
293,36,435,573,391,106,195,249,106
294,37,50,586,404,108,204,252,108
295,37,53,575,410,108,198,243,108
296,37,55,587,403,108,203,252,108
297,37,57,581,401,106,204,249,106
298,37,59,588,403,108,204,252,108
299,37,63,581,401,106,203,249,106
300,37,67,577,411,110,196,242,110
301,37,69,582,400,106,204,249,106
302,37,74,581,401,106,204,249,106
303,37,77,570,405,108,193,243,108
304,37,81,570,408,110,192,242,110
305,37,82,576,408,108,198,243,108
306,37,83,582,402,106,205,249,106
307,37,84,570,402,108,193,243,108
308,37,85,570,407,110,191,242,110
309,37,93,572,405,108,194,243,108
310,37,98,568,403,108,191,241,108
311,37,99,579,400,106,201,249,106
312,37,104,583,402,108,201,252,108
313,37,106,580,400,106,202,249,106
314,37,107,579,400,106,201,249,106
315,37,109,573,412,110,194,242,110
316,37,113,570,403,108,193,243,108
317,37,114,574,408,108,197,243,108
318,37,115,572,403,108,194,243,108
319,37,117,579,399,106,201,249,106
320,37,165,580,401,106,203,249,106
321,37,166,584,399,106,205,249,106
322,37,198,582,398,106,203,249,106
323,37,199,570,407,110,190,242,110
324,37,233,580,397,106,202,249,106
325,37,234,571,406,108,195,243,108
326,37,240,572,407,110,192,242,110
327,37,241,587,406,106,209,249,106
328,37,249,585,404,108,203,252,108
329,37,251,575,410,110,194,242,110
330,37,252,568,407,110,190,242,110
331,37,254,583,403,108,201,252,108
332,37,256,587,403,108,204,252,108
333,37,261,579,399,106,201,249,106
334,37,262,588,407,108,205,252,108
335,37,263,575,410,110,195,242,110
336,37,302,570,407,110,191,242,110
337,37,306,571,406,108,195,243,108
338,37,317,584,401,106,205,249,106
339,37,325,571,402,108,193,243,108
340,37,334,579,399,106,201,249,106
341,37,335,570,404,108,194,243,108
342,37,336,574,407,108,197,243,108
343,37,337,573,411,110,195,242,110
344,37,342,578,397,106,201,247,106
345,37,345,584,404,108,201,252,108
346,37,346,583,402,106,206,249,106
347,37,351,576,408,108,198,243,108
348,37,353,575,405,108,196,243,108
349,37,354,574,405,108,195,243,108
350,37,365,570,404,108,194,243,108
351,37,380,576,412,110,196,242,110
352,37,383,580,395,106,201,249,106
353,37,404,584,401,106,206,249,106
354,37,406,579,394,106,200,249,106
355,37,411,581,400,106,204,249,106
356,37,416,574,407,108,196,243,108
357,37,419,571,404,108,194,243,108
358,37,420,575,412,110,196,242,110
359,37,421,582,399,106,204,249,106
360,37,424,583,406,108,201,252,108
361,37,425,577,398,106,200,249,106
362,37,426,572,404,108,194,243,108
363,37,428,570,402,108,192,243,108
364,37,435,583,397,106,204,249,106
365,50,53,583,405,106,204,249,106
366,50,55,585,400,106,204,249,106
367,50,57,581,401,106,202,249,106
368,50,59,568,406,110,191,241,110
369,50,63,582,401,106,202,249,106
370,50,67,584,399,106,203,249,106
371,50,69,568,404,110,192,241,110
372,50,74,583,403,106,204,249,106
373,50,77,566,406,110,190,241,110
374,50,81,580,399,106,201,249,106
375,50,82,569,407,110,192,241,110
376,50,83,566,402,108,193,242,108
377,50,84,581,399,106,202,249,106
378,50,85,582,399,106,202,249,106
379,50,93,586,405,108,200,252,108
380,50,98,583,404,108,197,250,108
381,50,99,582,402,106,202,249,106
382,50,104,565,399,108,191,242,108
383,50,106,557,397,106,189,238,106
384,50,107,582,402,106,202,249,106
385,50,109,583,404,106,204,249,106
386,50,113,563,398,108,189,242,108
387,50,114,568,407,110,192,241,110
388,50,115,582,399,106,201,249,106
389,50,117,563,398,108,189,242,108
390,50,165,566,406,110,190,241,110
391,50,166,585,401,106,204,249,106
392,50,198,569,405,110,191,241,110
393,50,199,577,398,106,197,249,106
394,50,233,568,406,110,191,241,110
395,50,234,588,407,108,203,252,108
396,50,240,582,400,106,201,249,106
397,50,241,574,407,108,199,242,108
398,50,249,582,401,106,203,249,106
399,50,251,567,400,108,191,242,108
400,50,252,578,397,106,198,249,106
401,50,254,582,402,106,203,249,106
402,50,256,569,402,108,194,242,108
403,50,261,566,405,110,189,241,110
404,50,262,568,404,110,192,241,110
405,50,263,584,400,106,204,249,106
406,50,302,579,398,106,200,249,106
407,50,306,564,401,108,191,242,108
408,50,317,586,403,106,205,249,106
409,50,325,564,397,108,189,242,108
410,50,334,565,403,110,188,241,110
411,50,335,563,399,108,190,242,108
412,50,336,568,402,108,194,242,108
413,50,337,565,401,108,192,242,108
414,50,342,563,399,108,189,240,108
415,50,345,565,404,110,189,241,110
416,50,346,571,405,108,197,242,108
417,50,351,582,399,106,202,249,106
418,50,353,567,400,108,191,242,108
419,50,354,568,404,110,190,241,110
420,50,365,564,403,110,189,241,110
421,50,380,569,402,108,194,242,108
422,50,383,588,404,108,201,252,108
423,50,404,586,403,106,206,249,106
424,50,406,587,403,108,200,252,108
425,50,411,588,407,108,203,252,108
426,50,416,581,401,106,201,249,106
427,50,419,583,400,106,203,249,106
428,50,420,583,403,106,203,249,106
429,50,421,584,401,106,204,249,106
430,50,424,563,404,110,188,241,110
431,50,425,581,402,106,202,249,106
432,50,426,566,401,108,191,242,108
433,50,428,563,397,108,188,242,108
434,50,435,590,404,108,203,252,108
435,53,55,571,406,108,193,243,108
436,53,57,568,405,108,191,243,108
437,53,59,570,407,108,193,243,108
438,53,63,569,409,110,191,242,110
439,53,67,573,408,110,193,242,110
440,53,69,708,436,136,233,319,136
441,53,74,567,405,108,192,243,108
442,53,77,566,405,108,190,243,108
443,53,81,567,407,110,190,242,110
444,53,82,582,400,106,203,249,106
445,53,83,567,405,108,192,243,108
446,53,84,579,398,106,201,249,106
447,53,85,566,404,110,188,242,110
448,53,93,579,399,106,200,249,106
449,53,98,564,403,108,188,241,108
450,53,99,582,403,108,198,252,108
451,53,104,576,396,106,198,249,106
452,53,106,580,401,106,201,249,106
453,53,107,568,407,110,190,242,110
454,53,109,579,401,106,201,249,106
455,53,113,579,400,106,201,249,106
456,53,114,584,406,108,201,252,108
457,53,115,580,398,106,200,249,106
458,53,117,566,403,108,190,243,108
459,53,165,566,405,108,190,243,108
460,53,166,572,406,108,194,243,108
461,53,198,570,404,108,192,243,108
462,53,199,575,397,106,196,249,106
463,53,233,580,398,106,201,249,106
464,53,234,579,399,106,201,249,106
465,53,240,567,402,108,190,243,108
466,53,241,584,405,106,205,249,106
467,53,249,580,400,106,202,249,106
468,53,251,570,405,108,192,243,108
469,53,252,574,394,106,195,249,106
470,53,254,578,399,106,200,249,106
471,53,256,582,399,106,203,249,106
472,53,261,578,398,106,199,249,106
473,53,262,570,407,110,192,242,110
474,53,263,582,399,106,203,249,106
475,53,302,565,402,108,189,243,108
476,53,306,565,404,108,190,243,108
477,53,317,582,400,106,202,249,106
478,53,325,580,399,108,195,252,108
479,53,334,578,398,106,199,249,106
480,53,335,566,404,108,191,243,108
481,53,336,572,411,110,194,242,110
482,53,337,579,400,106,201,249,106
483,53,342,565,404,108,189,241,108
484,53,345,577,398,106,198,249,106
485,53,346,581,401,106,203,249,106
486,53,351,580,398,106,201,249,106
487,53,353,580,398,106,200,249,106
488,53,354,582,401,108,197,252,108
489,53,365,566,406,110,189,242,110
490,53,380,570,405,108,193,243,108
491,53,383,565,400,108,188,243,108
492,53,404,567,403,108,191,243,108
493,53,406,578,395,106,198,249,106
494,53,411,570,409,110,192,242,110
495,53,416,568,405,108,191,243,108
496,53,419,569,408,110,191,242,110
497,53,420,570,409,110,192,242,110
498,53,421,567,406,110,189,242,110
499,53,424,565,407,110,188,242,110
500,53,425,569,410,110,191,242,110
501,53,426,567,404,108,190,243,108
502,53,428,575,396,106,196,249,106
503,53,435,572,408,110,193,242,110
504,55,57,567,408,110,190,242,110
505,55,59,570,410,110,193,242,110
506,55,63,579,403,106,202,249,106
507,55,67,580,399,106,202,249,106
508,55,69,580,402,106,203,249,106
509,55,74,579,403,106,203,249,106
510,55,77,586,406,108,203,252,108
511,55,81,560,400,108,187,243,108
512,55,82,570,411,110,193,242,110
513,55,83,580,404,106,204,249,106
514,55,84,579,401,106,203,249,106
515,55,85,562,401,108,188,243,108
516,55,93,579,402,106,202,249,106
517,55,98,576,401,106,199,247,106
518,55,99,583,407,108,200,252,108
519,55,104,565,405,110,189,242,110
520,55,106,569,409,110,192,242,110
521,55,107,577,402,106,200,249,106
522,55,109,565,408,110,189,242,110
523,55,113,579,403,106,203,249,106
524,55,114,567,407,108,193,243,108
525,55,115,580,401,106,202,249,106
526,55,117,579,403,106,202,249,106
527,55,165,565,408,110,189,242,110
528,55,166,581,401,106,203,249,106
529,55,198,581,402,106,203,249,106
530,55,199,576,400,106,199,249,106
531,55,233,565,404,108,190,243,108
532,55,234,562,403,108,189,243,108
533,55,240,578,400,106,200,249,106
534,55,241,591,413,108,208,252,108
535,55,249,565,408,110,190,242,110
536,55,251,567,406,110,189,242,110
537,55,252,574,397,106,197,249,106
538,55,254,563,401,108,189,243,108
539,55,256,567,404,108,192,243,108
540,55,261,567,409,110,190,242,110
541,55,262,590,411,108,207,252,108
542,55,263,569,408,110,192,242,110
543,55,302,562,401,108,188,243,108
544,55,306,578,404,106,202,249,106
545,55,317,590,410,108,206,252,108
546,55,325,577,398,106,199,249,106
547,55,334,564,403,108,189,243,108
548,55,335,585,408,108,203,252,108
549,55,336,582,402,106,205,249,106
550,55,337,579,403,106,203,249,106
551,55,342,578,401,106,202,247,106
552,55,345,564,404,108,190,243,108
553,55,346,569,407,108,195,243,108
554,55,351,569,409,110,192,242,110
555,55,353,568,404,108,192,243,108
556,55,354,578,400,106,200,249,106
557,55,365,578,402,106,202,249,106
558,55,380,571,410,110,194,242,110
559,55,383,579,399,106,201,249,106
560,55,404,588,408,108,205,252,108
561,55,406,578,398,106,200,249,106
562,55,411,579,402,106,203,249,106
563,55,416,567,406,108,192,243,108
564,55,419,579,400,106,202,249,106
565,55,420,566,406,108,192,243,108
566,55,421,585,406,108,202,252,108
567,55,424,576,403,106,200,249,106
568,55,425,577,402,106,201,249,106
569,55,426,567,407,110,190,242,110
570,55,428,574,399,106,197,249,106
571,55,435,568,407,110,191,242,110
572,57,59,577,396,106,199,249,106
573,57,63,558,402,108,186,243,108
574,57,67,575,393,106,197,249,106
575,57,69,561,404,110,187,242,110
576,57,74,581,404,108,199,252,108
577,57,77,555,400,108,183,243,108
578,57,81,572,395,106,196,249,106
579,57,82,583,402,108,200,252,108
580,57,83,558,402,108,187,243,108
581,57,84,573,395,106,197,249,106
582,57,85,574,395,106,197,249,106
583,57,93,559,402,108,186,243,108
584,57,98,556,402,110,182,240,110
585,57,99,579,403,108,196,252,108
586,57,104,559,403,110,185,242,110
587,57,106,574,398,106,197,249,106
588,57,107,579,403,108,196,252,108
589,57,109,575,400,106,199,249,106
590,57,113,575,399,106,199,249,106
591,57,114,559,403,108,187,243,108
592,57,115,582,402,108,198,252,108
593,57,117,555,398,108,183,243,108
594,57,165,574,399,106,198,249,106
595,57,166,560,401,108,186,243,108
596,57,198,559,399,108,185,243,108
597,57,199,570,394,106,193,249,106
598,57,233,576,397,106,199,249,106
599,57,234,575,398,106,199,249,106
600,57,240,556,397,108,183,243,108
601,57,241,579,402,106,202,249,106
602,57,249,557,404,110,184,242,110
603,57,251,562,404,110,186,242,110
604,57,252,552,397,108,181,243,108
605,57,254,555,397,108,183,243,108
606,57,256,561,404,110,186,242,110
607,57,261,579,402,108,196,252,108
608,57,262,578,400,106,201,249,106
609,57,263,578,398,106,201,249,106
610,57,302,571,394,106,195,249,106
611,57,306,574,400,106,198,249,106
612,57,317,558,399,108,185,243,108
613,57,325,571,392,106,193,249,106
614,57,334,579,402,108,196,252,108
615,57,335,573,397,106,197,249,106
616,57,336,559,402,108,187,243,108
617,57,337,555,399,108,184,243,108
618,57,342,556,401,108,184,241,108
619,57,345,573,397,106,196,249,106
620,57,346,563,405,108,191,243,108
621,57,351,575,395,106,198,249,106
622,57,353,576,397,106,198,249,106
623,57,354,558,400,108,184,243,108
624,57,365,574,398,106,198,249,106
625,57,380,563,406,110,188,242,110
626,57,383,555,397,108,182,243,108
627,57,404,578,399,106,201,249,106
628,57,406,558,400,110,183,242,110
629,57,411,581,403,108,199,252,108
630,57,416,561,406,110,186,242,110
631,57,419,558,403,110,184,242,110
632,57,420,584,403,106,204,252,106
633,57,421,559,403,110,185,242,110
634,57,424,552,398,108,181,243,108
635,57,425,573,398,106,197,249,106
636,57,426,580,399,108,197,252,108
637,57,428,556,401,110,181,242,110
638,57,435,577,395,106,199,249,106
639,59,63,579,397,106,199,249,106
640,59,67,570,405,110,191,242,110
641,59,69,570,403,108,194,243,108
642,59,74,579,397,106,200,249,106
643,59,77,566,406,110,189,242,110
644,59,81,576,393,106,197,249,106
645,59,82,571,409,110,193,242,110
646,59,83,567,403,108,192,243,108
647,59,84,566,403,110,189,242,110
648,59,85,565,400,108,189,243,108
649,59,93,568,406,110,190,242,110
650,59,98,564,401,108,188,241,108
651,59,99,579,398,106,199,249,106
652,59,104,566,403,110,189,242,110
653,59,106,586,404,108,201,252,108
654,59,107,566,404,110,189,242,110
655,59,109,566,406,110,189,242,110
656,59,113,579,397,106,200,249,106
657,59,114,580,399,106,201,249,106
658,59,115,581,395,106,200,249,106
659,59,117,566,404,110,189,242,110
660,59,165,566,403,108,190,243,108
661,59,166,572,407,110,193,242,110
662,59,198,587,402,108,201,252,108
663,59,199,575,394,106,195,249,106
664,59,233,568,406,110,190,242,110
665,59,234,565,402,108,190,243,108
666,59,240,578,394,106,197,249,106
667,59,241,574,411,110,196,242,110
668,59,249,566,403,108,191,243,108
669,59,251,570,406,110,191,242,110
670,59,252,576,393,106,196,249,106
671,59,254,566,400,108,190,243,108
672,59,256,570,403,108,193,243,108
673,59,261,567,402,108,190,243,108
674,59,262,568,401,108,192,243,108
675,59,263,570,403,108,193,243,108
676,59,302,565,400,108,189,243,108
677,59,306,578,398,106,199,249,106
678,59,317,583,399,106,202,249,106
679,59,325,576,392,106,195,249,106
680,59,334,567,405,110,189,242,110
681,59,335,566,405,110,190,242,110
682,59,336,582,396,106,202,249,106
683,59,337,579,397,106,200,249,106
684,59,342,577,395,106,198,247,106
685,59,345,577,395,106,197,249,106
686,59,346,581,398,106,202,249,106
687,59,351,569,407,110,191,242,110
688,59,353,589,403,108,203,252,108
689,59,354,578,394,106,197,249,106
690,59,365,566,402,108,191,243,108
691,59,380,581,399,106,201,249,106
692,59,383,564,398,108,187,243,108
693,59,404,582,397,106,202,249,106
694,59,406,566,399,108,189,243,108
695,59,411,585,402,108,201,252,108
696,59,416,568,406,110,190,242,110
697,59,419,565,403,110,188,242,110
698,59,420,569,408,110,192,242,110
699,59,421,579,395,106,199,249,106
700,59,424,576,397,106,197,249,106
701,59,425,583,402,108,199,252,108
702,59,426,567,402,108,190,243,108
703,59,428,565,400,108,188,243,108
704,59,435,582,395,106,201,249,106
705,63,67,572,408,110,194,242,110
706,63,69,565,402,108,190,243,108
707,63,74,583,406,108,202,252,108
708,63,77,575,395,106,198,249,106
709,63,81,560,400,108,186,243,108
710,63,82,577,397,106,200,249,106
711,63,83,566,407,110,191,242,110
712,63,84,576,397,106,200,249,106
713,63,85,560,399,108,185,243,108
714,63,93,563,402,108,187,243,108
715,63,98,571,395,106,194,247,106
716,63,99,565,406,110,189,242,110
717,63,104,573,395,106,197,249,106
718,63,106,576,398,106,199,249,106
719,63,107,560,400,108,185,243,108
720,63,109,583,407,108,202,252,108
721,63,113,576,399,106,200,249,106
722,63,114,565,405,108,190,243,108
723,63,115,564,403,110,187,242,110
724,63,117,561,400,108,186,243,108
725,63,165,567,409,110,191,242,110
726,63,166,578,397,106,200,249,106
727,63,198,576,396,106,198,249,106
728,63,199,559,399,108,183,243,108
729,63,233,582,402,108,200,252,108
730,63,234,576,398,106,200,249,106
731,63,240,565,404,110,188,242,110
732,63,241,582,404,106,205,249,106
733,63,249,575,397,106,199,249,106
734,63,251,582,403,108,199,252,108
735,63,252,571,393,106,194,249,106
736,63,254,561,399,108,186,243,108
737,63,256,571,409,110,194,242,110
738,63,261,568,408,110,191,242,110
739,63,262,565,402,108,190,243,108
740,63,263,571,409,110,194,242,110
741,63,302,560,399,108,185,243,108
742,63,306,575,400,106,199,249,106
743,63,317,564,401,108,188,243,108
744,63,325,565,404,110,188,242,110
745,63,334,561,401,108,185,243,108
746,63,335,574,397,106,198,249,106
747,63,336,565,404,108,190,243,108
748,63,337,576,399,106,200,249,106
749,63,342,560,401,108,185,241,108
750,63,345,574,397,106,197,249,106
751,63,346,578,400,106,202,249,106
752,63,351,575,395,106,198,249,106
753,63,353,577,397,106,199,249,106
754,63,354,564,402,108,187,243,108
755,63,365,575,398,106,199,249,106
756,63,380,576,399,106,199,249,106
757,63,383,559,397,108,183,243,108
758,63,404,562,400,108,187,243,108
759,63,406,574,392,106,196,249,106
760,63,411,565,404,108,190,243,108
761,63,416,574,397,106,197,249,106
762,63,419,566,406,110,190,242,110
763,63,420,577,399,106,200,249,106
764,63,421,564,404,110,188,242,110
765,63,424,562,405,110,187,242,110
766,63,425,564,405,108,189,243,108
767,63,426,584,403,108,202,252,108
768,63,428,578,402,108,196,252,108
769,63,435,577,395,106,199,249,106
770,67,69,576,396,106,199,247,106
771,67,74,575,397,106,199,247,106
772,67,77,587,405,108,202,252,108
773,67,81,572,393,106,196,247,106
774,67,82,576,395,106,199,247,106
775,67,83,565,404,108,192,243,108
