,A,B,gates,depth,2-gates,Gates
1403,98,354,583,401,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 20, 'measure': 4})"
1404,98,365,566,402,108,"Counter({'sx': 242, 'rz': 193, 'cz': 108, 'x': 19, 'measure': 4})"
1405,98,380,572,408,110,"Counter({'sx': 241, 'rz': 196, 'cz': 110, 'x': 21, 'measure': 4})"
1406,98,383,581,398,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 20, 'measure': 4})"
1407,98,404,567,404,110,"Counter({'sx': 241, 'rz': 192, 'cz': 110, 'x': 20, 'measure': 4})"
1408,98,406,567,399,108,"Counter({'sx': 242, 'rz': 192, 'cz': 108, 'x': 21, 'measure': 4})"
1409,98,411,568,406,110,"Counter({'sx': 241, 'rz': 193, 'cz': 110, 'x': 20, 'measure': 4})"
1410,98,416,581,402,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 19, 'measure': 4})"
1411,98,419,567,405,110,"Counter({'sx': 241, 'rz': 192, 'cz': 110, 'x': 20, 'measure': 4})"
1412,98,420,582,402,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 19, 'measure': 4})"
1413,98,421,581,400,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 19, 'measure': 4})"
1414,98,424,578,402,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 18, 'measure': 4})"
1415,98,425,567,404,108,"Counter({'sx': 242, 'rz': 193, 'cz': 108, 'x': 20, 'measure': 4})"
1416,98,426,581,399,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 19, 'measure': 4})"
1417,98,428,566,400,108,"Counter({'sx': 242, 'rz': 191, 'cz': 108, 'x': 21, 'measure': 4})"
1418,98,435,569,405,110,"Counter({'sx': 241, 'rz': 193, 'cz': 110, 'x': 21, 'measure': 4})"
1419,99,104,576,400,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 17, 'measure': 4})"
1420,99,106,579,403,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 18, 'measure': 4})"
1421,99,107,565,406,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 20, 'measure': 4})"
1422,99,109,563,404,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 19, 'measure': 4})"
1423,99,113,565,406,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 20, 'measure': 4})"
1424,99,114,567,409,110,"Counter({'sx': 242, 'rz': 191, 'cz': 110, 'x': 20, 'measure': 4})"
1425,99,115,579,400,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 19, 'measure': 4})"
1426,99,117,563,402,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 19, 'measure': 4})"
1427,99,165,576,402,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 17, 'measure': 4})"
1428,99,166,571,409,110,"Counter({'sx': 242, 'rz': 193, 'cz': 110, 'x': 22, 'measure': 4})"
1429,99,198,566,403,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 21, 'measure': 4})"
1430,99,199,571,397,106,"Counter({'sx': 249, 'rz': 194, 'cz': 106, 'x': 18, 'measure': 4})"
1431,99,233,565,404,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 20, 'measure': 4})"
1432,99,234,564,407,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 19, 'measure': 4})"
1433,99,240,577,399,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
1434,99,241,574,413,110,"Counter({'sx': 242, 'rz': 197, 'cz': 110, 'x': 21, 'measure': 4})"
1435,99,249,582,405,108,"Counter({'sx': 252, 'rz': 200, 'cz': 108, 'x': 18, 'measure': 4})"
1436,99,251,576,399,106,"Counter({'sx': 249, 'rz': 198, 'cz': 106, 'x': 19, 'measure': 4})"
1437,99,252,560,401,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 18, 'measure': 4})"
1438,99,254,576,401,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 17, 'measure': 4})"
1439,99,256,567,404,108,"Counter({'sx': 243, 'rz': 192, 'cz': 108, 'x': 20, 'measure': 4})"
1440,99,261,582,405,108,"Counter({'sx': 252, 'rz': 199, 'cz': 108, 'x': 19, 'measure': 4})"
1441,99,262,579,403,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 18, 'measure': 4})"
1442,99,263,580,401,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 18, 'measure': 4})"
1443,99,302,562,403,110,"Counter({'sx': 242, 'rz': 186, 'cz': 110, 'x': 20, 'measure': 4})"
1444,99,306,578,405,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 17, 'measure': 4})"
1445,99,317,567,403,108,"Counter({'sx': 243, 'rz': 192, 'cz': 108, 'x': 20, 'measure': 4})"
1446,99,325,561,399,108,"Counter({'sx': 243, 'rz': 186, 'cz': 108, 'x': 20, 'measure': 4})"
1447,99,334,575,400,106,"Counter({'sx': 249, 'rz': 198, 'cz': 106, 'x': 18, 'measure': 4})"
1448,99,335,577,402,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 17, 'measure': 4})"
1449,99,336,587,408,108,"Counter({'sx': 252, 'rz': 204, 'cz': 108, 'x': 19, 'measure': 4})"
1450,99,337,577,402,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 17, 'measure': 4})"
1451,99,342,562,403,108,"Counter({'sx': 241, 'rz': 188, 'cz': 108, 'x': 21, 'measure': 4})"
1452,99,345,577,402,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 18, 'measure': 4})"
1453,99,346,579,403,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 17, 'measure': 4})"
1454,99,351,569,396,104,"Counter({'sx': 245, 'rz': 199, 'cz': 104, 'x': 17, 'measure': 4})"
1455,99,353,587,407,108,"Counter({'sx': 252, 'rz': 203, 'cz': 108, 'x': 20, 'measure': 4})"
1456,99,354,567,404,108,"Counter({'sx': 243, 'rz': 191, 'cz': 108, 'x': 21, 'measure': 4})"
1457,99,365,563,403,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 18, 'measure': 4})"
1458,99,380,579,404,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 18, 'measure': 4})"
1459,99,383,577,398,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
1460,99,404,564,402,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 19, 'measure': 4})"
1461,99,406,577,397,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
1462,99,411,567,408,110,"Counter({'sx': 242, 'rz': 191, 'cz': 110, 'x': 20, 'measure': 4})"
1463,99,416,569,410,110,"Counter({'sx': 242, 'rz': 192, 'cz': 110, 'x': 21, 'measure': 4})"
1464,99,419,564,403,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 19, 'measure': 4})"
1465,99,420,567,408,110,"Counter({'sx': 242, 'rz': 191, 'cz': 110, 'x': 20, 'measure': 4})"
1466,99,421,563,401,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 19, 'measure': 4})"
1467,99,424,574,402,106,"Counter({'sx': 249, 'rz': 198, 'cz': 106, 'x': 17, 'measure': 4})"
1468,99,425,581,406,108,"Counter({'sx': 252, 'rz': 199, 'cz': 108, 'x': 18, 'measure': 4})"
1469,99,426,564,403,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 20, 'measure': 4})"
1470,99,428,563,401,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 20, 'measure': 4})"
1471,99,435,581,400,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 19, 'measure': 4})"
1472,104,106,579,397,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 19, 'measure': 4})"
1473,104,107,576,395,106,"Counter({'sx': 249, 'rz': 198, 'cz': 106, 'x': 19, 'measure': 4})"
1474,104,109,584,403,108,"Counter({'sx': 252, 'rz': 202, 'cz': 108, 'x': 18, 'measure': 4})"
1475,104,113,578,396,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 18, 'measure': 4})"
1476,104,114,568,403,108,"Counter({'sx': 243, 'rz': 191, 'cz': 108, 'x': 22, 'measure': 4})"
1477,104,115,566,398,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 23, 'measure': 4})"
1478,104,117,566,403,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 22, 'measure': 4})"
1479,104,165,566,405,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 22, 'measure': 4})"
1480,104,166,569,401,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 24, 'measure': 4})"
1481,104,198,580,395,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 20, 'measure': 4})"
1482,104,199,574,393,106,"Counter({'sx': 249, 'rz': 196, 'cz': 106, 'x': 19, 'measure': 4})"
1483,104,233,568,405,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 23, 'measure': 4})"
1484,104,234,582,399,108,"Counter({'sx': 252, 'rz': 200, 'cz': 108, 'x': 18, 'measure': 4})"
1485,104,240,577,405,108,"Counter({'sx': 247, 'rz': 195, 'cz': 108, 'x': 23, 'measure': 4})"
1486,104,241,575,410,110,"Counter({'sx': 242, 'rz': 196, 'cz': 110, 'x': 23, 'measure': 4})"
1487,104,249,577,394,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 18, 'measure': 4})"
1488,104,251,579,395,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 20, 'measure': 4})"
1489,104,252,573,390,106,"Counter({'sx': 249, 'rz': 195, 'cz': 106, 'x': 19, 'measure': 4})"
1490,104,254,577,395,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 18, 'measure': 4})"
1491,104,256,581,395,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 19, 'measure': 4})"
1492,104,261,568,403,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 23, 'measure': 4})"
1493,104,262,582,399,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 19, 'measure': 4})"
1494,104,263,581,395,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 19, 'measure': 4})"
1495,104,302,565,399,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 22, 'measure': 4})"
1496,104,306,579,399,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 18, 'measure': 4})"
1497,104,317,582,398,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 20, 'measure': 4})"
1498,104,325,575,391,106,"Counter({'sx': 249, 'rz': 196, 'cz': 106, 'x': 20, 'measure': 4})"
1499,104,334,576,394,106,"Counter({'sx': 249, 'rz': 198, 'cz': 106, 'x': 19, 'measure': 4})"
1500,104,335,566,401,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 21, 'measure': 4})"
1501,104,336,582,397,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 19, 'measure': 4})"
1502,104,337,566,404,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 21, 'measure': 4})"
1503,104,342,566,401,108,"Counter({'sx': 241, 'rz': 189, 'cz': 108, 'x': 24, 'measure': 4})"
1504,104,345,577,396,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
1505,104,346,572,408,110,"Counter({'sx': 242, 'rz': 194, 'cz': 110, 'x': 22, 'measure': 4})"
1506,104,351,570,406,110,"Counter({'sx': 242, 'rz': 191, 'cz': 110, 'x': 23, 'measure': 4})"
1507,104,353,579,394,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 20, 'measure': 4})"
1508,104,354,567,403,110,"Counter({'sx': 242, 'rz': 187, 'cz': 110, 'x': 24, 'measure': 4})"
1509,104,365,579,397,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 18, 'measure': 4})"
1510,104,380,570,405,110,"Counter({'sx': 242, 'rz': 191, 'cz': 110, 'x': 23, 'measure': 4})"
1511,104,383,578,392,106,"Counter({'sx': 249, 'rz': 199, 'cz': 106, 'x': 20, 'measure': 4})"
1512,104,404,581,396,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 19, 'measure': 4})"
1513,104,406,566,398,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 23, 'measure': 4})"
1514,104,411,578,395,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 18, 'measure': 4})"
1515,104,416,568,402,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 23, 'measure': 4})"
1516,104,419,567,401,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 22, 'measure': 4})"
1517,104,420,568,402,108,"Counter({'sx': 243, 'rz': 191, 'cz': 108, 'x': 22, 'measure': 4})"
1518,104,421,583,398,108,"Counter({'sx': 252, 'rz': 200, 'cz': 108, 'x': 19, 'measure': 4})"
1519,104,424,579,400,108,"Counter({'sx': 252, 'rz': 197, 'cz': 108, 'x': 18, 'measure': 4})"
1520,104,425,567,403,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 22, 'measure': 4})"
1521,104,426,578,393,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 19, 'measure': 4})"
1522,104,428,565,399,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 23, 'measure': 4})"
1523,104,435,569,401,108,"Counter({'sx': 243, 'rz': 191, 'cz': 108, 'x': 23, 'measure': 4})"
1524,106,107,563,404,110,"Counter({'sx': 242, 'rz': 187, 'cz': 110, 'x': 20, 'measure': 4})"
1525,106,109,565,408,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 20, 'measure': 4})"
1526,106,113,563,404,110,"Counter({'sx': 242, 'rz': 187, 'cz': 110, 'x': 20, 'measure': 4})"
1527,106,114,564,403,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 19, 'measure': 4})"
1528,106,115,583,398,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 22, 'measure': 4})"
1529,106,117,582,400,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 21, 'measure': 4})"
1530,106,165,562,402,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 19, 'measure': 4})"
1531,106,166,584,398,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 22, 'measure': 4})"
1532,106,198,585,399,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 22, 'measure': 4})"
1533,106,199,580,399,108,"Counter({'sx': 252, 'rz': 195, 'cz': 108, 'x': 21, 'measure': 4})"
1534,106,233,583,398,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 21, 'measure': 4})"
1535,106,234,582,399,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 20, 'measure': 4})"
1536,106,240,563,403,110,"Counter({'sx': 242, 'rz': 186, 'cz': 110, 'x': 21, 'measure': 4})"
1537,106,241,571,411,110,"Counter({'sx': 242, 'rz': 194, 'cz': 110, 'x': 21, 'measure': 4})"
1538,106,249,561,404,110,"Counter({'sx': 242, 'rz': 186, 'cz': 110, 'x': 19, 'measure': 4})"
1539,106,251,586,401,108,"Counter({'sx': 252, 'rz': 200, 'cz': 108, 'x': 22, 'measure': 4})"
1540,106,252,558,401,110,"Counter({'sx': 242, 'rz': 183, 'cz': 110, 'x': 19, 'measure': 4})"
1541,106,254,581,399,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 20, 'measure': 4})"
1542,106,256,589,403,108,"Counter({'sx': 252, 'rz': 204, 'cz': 108, 'x': 21, 'measure': 4})"
1543,106,261,564,403,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 20, 'measure': 4})"
1544,106,262,564,400,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 19, 'measure': 4})"
1545,106,263,567,406,110,"Counter({'sx': 242, 'rz': 190, 'cz': 110, 'x': 21, 'measure': 4})"
1546,106,302,561,399,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 19, 'measure': 4})"
1547,106,306,563,403,108,"Counter({'sx': 243, 'rz': 190, 'cz': 108, 'x': 18, 'measure': 4})"
1548,106,317,586,402,106,"Counter({'sx': 249, 'rz': 205, 'cz': 106, 'x': 22, 'measure': 4})"
1549,106,325,564,403,110,"Counter({'sx': 242, 'rz': 187, 'cz': 110, 'x': 21, 'measure': 4})"
1550,106,334,580,398,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 21, 'measure': 4})"
1551,106,335,562,401,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 18, 'measure': 4})"
1552,106,336,586,401,106,"Counter({'sx': 249, 'rz': 206, 'cz': 106, 'x': 21, 'measure': 4})"
1553,106,337,586,404,108,"Counter({'sx': 252, 'rz': 202, 'cz': 108, 'x': 20, 'measure': 4})"
1554,106,342,562,401,108,"Counter({'sx': 241, 'rz': 188, 'cz': 108, 'x': 21, 'measure': 4})"
1555,106,345,561,404,110,"Counter({'sx': 242, 'rz': 185, 'cz': 110, 'x': 20, 'measure': 4})"
1556,106,346,588,405,108,"Counter({'sx': 252, 'rz': 204, 'cz': 108, 'x': 20, 'measure': 4})"
1557,106,351,583,398,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 21, 'measure': 4})"
1558,106,353,586,400,106,"Counter({'sx': 249, 'rz': 205, 'cz': 106, 'x': 22, 'measure': 4})"
1559,106,354,584,399,106,"Counter({'sx': 249, 'rz': 203, 'cz': 106, 'x': 22, 'measure': 4})"
1560,106,365,561,403,110,"Counter({'sx': 242, 'rz': 186, 'cz': 110, 'x': 19, 'measure': 4})"
1561,106,380,566,402,108,"Counter({'sx': 243, 'rz': 191, 'cz': 108, 'x': 20, 'measure': 4})"
1562,106,383,582,396,106,"Counter({'sx': 249, 'rz': 201, 'cz': 106, 'x': 22, 'measure': 4})"
1563,106,404,564,404,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 20, 'measure': 4})"
1564,106,406,585,399,108,"Counter({'sx': 252, 'rz': 199, 'cz': 108, 'x': 22, 'measure': 4})"
1565,106,411,565,406,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 20, 'measure': 4})"
1566,106,416,580,398,106,"Counter({'sx': 249, 'rz': 200, 'cz': 106, 'x': 21, 'measure': 4})"
1567,106,419,582,397,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 21, 'measure': 4})"
1568,106,420,584,402,106,"Counter({'sx': 249, 'rz': 204, 'cz': 106, 'x': 21, 'measure': 4})"
1569,106,421,586,402,108,"Counter({'sx': 252, 'rz': 201, 'cz': 108, 'x': 21, 'measure': 4})"
1570,106,424,560,404,110,"Counter({'sx': 242, 'rz': 185, 'cz': 110, 'x': 19, 'measure': 4})"
1571,106,425,584,403,108,"Counter({'sx': 252, 'rz': 200, 'cz': 108, 'x': 20, 'measure': 4})"
1572,106,426,582,397,106,"Counter({'sx': 249, 'rz': 202, 'cz': 106, 'x': 21, 'measure': 4})"
1573,106,428,561,399,108,"Counter({'sx': 243, 'rz': 186, 'cz': 108, 'x': 20, 'measure': 4})"
1574,106,435,566,401,108,"Counter({'sx': 243, 'rz': 191, 'cz': 108, 'x': 20, 'measure': 4})"
1575,107,109,574,397,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 17, 'measure': 4})"
1576,107,113,558,401,110,"Counter({'sx': 241, 'rz': 185, 'cz': 110, 'x': 18, 'measure': 4})"
1577,107,114,557,400,108,"Counter({'sx': 242, 'rz': 185, 'cz': 108, 'x': 18, 'measure': 4})"
1578,107,115,580,399,108,"Counter({'sx': 251, 'rz': 198, 'cz': 108, 'x': 19, 'measure': 4})"
1579,107,117,573,396,106,"Counter({'sx': 248, 'rz': 197, 'cz': 106, 'x': 18, 'measure': 4})"
1580,107,165,572,396,106,"Counter({'sx': 248, 'rz': 197, 'cz': 106, 'x': 17, 'measure': 4})"
1581,107,166,583,401,108,"Counter({'sx': 251, 'rz': 201, 'cz': 108, 'x': 19, 'measure': 4})"
1582,107,198,576,395,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
1583,107,199,556,400,110,"Counter({'sx': 241, 'rz': 182, 'cz': 110, 'x': 19, 'measure': 4})"
1584,107,233,560,403,110,"Counter({'sx': 241, 'rz': 186, 'cz': 110, 'x': 19, 'measure': 4})"
1585,107,234,574,395,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 17, 'measure': 4})"
1586,107,240,573,393,106,"Counter({'sx': 248, 'rz': 196, 'cz': 106, 'x': 19, 'measure': 4})"
1587,107,241,566,408,110,"Counter({'sx': 241, 'rz': 192, 'cz': 110, 'x': 19, 'measure': 4})"
1588,107,249,558,403,110,"Counter({'sx': 241, 'rz': 186, 'cz': 110, 'x': 17, 'measure': 4})"
1589,107,251,578,398,108,"Counter({'sx': 251, 'rz': 196, 'cz': 108, 'x': 19, 'measure': 4})"
1590,107,252,555,400,110,"Counter({'sx': 241, 'rz': 183, 'cz': 110, 'x': 17, 'measure': 4})"
1591,107,254,573,395,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 17, 'measure': 4})"
1592,107,256,582,400,108,"Counter({'sx': 251, 'rz': 201, 'cz': 108, 'x': 18, 'measure': 4})"
1593,107,261,560,404,110,"Counter({'sx': 241, 'rz': 186, 'cz': 110, 'x': 19, 'measure': 4})"
1594,107,262,557,397,108,"Counter({'sx': 242, 'rz': 185, 'cz': 108, 'x': 18, 'measure': 4})"
1595,107,263,576,395,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 18, 'measure': 4})"
1596,107,302,574,396,108,"Counter({'sx': 251, 'rz': 194, 'cz': 108, 'x': 17, 'measure': 4})"
1597,107,306,572,397,106,"Counter({'sx': 248, 'rz': 197, 'cz': 106, 'x': 17, 'measure': 4})"
1598,107,317,576,396,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
1599,107,325,576,396,108,"Counter({'sx': 251, 'rz': 194, 'cz': 108, 'x': 19, 'measure': 4})"
1600,107,334,556,398,108,"Counter({'sx': 242, 'rz': 183, 'cz': 108, 'x': 19, 'measure': 4})"
1601,107,335,573,396,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 17, 'measure': 4})"
1602,107,336,578,397,106,"Counter({'sx': 248, 'rz': 202, 'cz': 106, 'x': 18, 'measure': 4})"
1603,107,337,558,402,110,"Counter({'sx': 241, 'rz': 186, 'cz': 110, 'x': 17, 'measure': 4})"
1604,107,342,555,398,108,"Counter({'sx': 240, 'rz': 183, 'cz': 108, 'x': 20, 'measure': 4})"
1605,107,345,573,396,106,"Counter({'sx': 248, 'rz': 197, 'cz': 106, 'x': 18, 'measure': 4})"
1606,107,346,562,402,108,"Counter({'sx': 242, 'rz': 190, 'cz': 108, 'x': 18, 'measure': 4})"
1607,107,351,559,400,108,"Counter({'sx': 242, 'rz': 186, 'cz': 108, 'x': 19, 'measure': 4})"
1608,107,353,562,403,110,"Counter({'sx': 241, 'rz': 187, 'cz': 110, 'x': 20, 'measure': 4})"
1609,107,354,575,395,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 19, 'measure': 4})"
1610,107,365,558,402,110,"Counter({'sx': 241, 'rz': 186, 'cz': 110, 'x': 17, 'measure': 4})"
1611,107,380,561,401,108,"Counter({'sx': 242, 'rz': 188, 'cz': 108, 'x': 19, 'measure': 4})"
1612,107,383,574,392,106,"Counter({'sx': 248, 'rz': 197, 'cz': 106, 'x': 19, 'measure': 4})"
1613,107,404,557,397,108,"Counter({'sx': 242, 'rz': 185, 'cz': 108, 'x': 18, 'measure': 4})"
1614,107,406,573,391,106,"Counter({'sx': 248, 'rz': 196, 'cz': 106, 'x': 19, 'measure': 4})"
1615,107,411,574,395,106,"Counter({'sx': 248, 'rz': 199, 'cz': 106, 'x': 17, 'measure': 4})"
1616,107,416,574,396,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 18, 'measure': 4})"
1617,107,419,557,398,108,"Counter({'sx': 242, 'rz': 185, 'cz': 108, 'x': 18, 'measure': 4})"
1618,107,420,576,398,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 18, 'measure': 4})"
1619,107,421,574,394,106,"Counter({'sx': 248, 'rz': 198, 'cz': 106, 'x': 18, 'measure': 4})"
1620,107,424,554,401,110,"Counter({'sx': 241, 'rz': 182, 'cz': 110, 'x': 17, 'measure': 4})"
1621,107,425,558,404,110,"Counter({'sx': 241, 'rz': 185, 'cz': 110, 'x': 18, 'measure': 4})"
1622,107,426,559,402,110,"Counter({'sx': 241, 'rz': 185, 'cz': 110, 'x': 19, 'measure': 4})"
1623,107,428,569,392,106,"Counter({'sx': 248, 'rz': 193, 'cz': 106, 'x': 18, 'measure': 4})"
1624,107,435,577,394,106,"Counter({'sx': 248, 'rz': 200, 'cz': 106, 'x': 19, 'measure': 4})"
1625,109,113,580,403,108,"Counter({'sx': 252, 'rz': 199, 'cz': 108, 'x': 17, 'measure': 4})"
1626,109,114,568,404,108,"Counter({'sx': 243, 'rz': 192, 'cz': 108, 'x': 21, 'measure': 4})"
1627,109,115,564,397,108,"Counter({'sx': 243, 'rz': 187, 'cz': 108, 'x': 22, 'measure': 4})"
1628,109,117,564,399,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 21, 'measure': 4})"
1629,109,165,565,404,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 21, 'measure': 4})"
1630,109,166,575,392,106,"Counter({'sx': 247, 'rz': 199, 'cz': 106, 'x': 19, 'measure': 4})"
1631,109,198,567,400,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 23, 'measure': 4})"
1632,109,199,576,400,108,"Counter({'sx': 252, 'rz': 194, 'cz': 108, 'x': 18, 'measure': 4})"
1633,109,233,581,401,108,"Counter({'sx': 252, 'rz': 199, 'cz': 108, 'x': 18, 'measure': 4})"
1634,109,234,580,402,108,"Counter({'sx': 252, 'rz': 199, 'cz': 108, 'x': 17, 'measure': 4})"
1635,109,240,566,401,110,"Counter({'sx': 242, 'rz': 188, 'cz': 110, 'x': 22, 'measure': 4})"
1636,109,241,578,399,106,"Counter({'sx': 247, 'rz': 203, 'cz': 106, 'x': 18, 'measure': 4})"
1637,109,249,565,404,110,"Counter({'sx': 242, 'rz': 189, 'cz': 110, 'x': 20, 'measure': 4})"
1638,109,251,569,404,110,"Counter({'sx': 242, 'rz': 190, 'cz': 110, 'x': 23, 'measure': 4})"
1639,109,252,562,401,110,"Counter({'sx': 242, 'rz': 186, 'cz': 110, 'x': 20, 'measure': 4})"
1640,109,254,564,398,108,"Counter({'sx': 243, 'rz': 188, 'cz': 108, 'x': 21, 'measure': 4})"
1641,109,256,575,393,106,"Counter({'sx': 247, 'rz': 200, 'cz': 106, 'x': 18, 'measure': 4})"
1642,109,261,566,402,108,"Counter({'sx': 243, 'rz': 189, 'cz': 108, 'x': 22, 'measure': 4})"
1643,109,262,576,397,106,"Counter({'sx': 247, 'rz': 201, 'cz': 106, 'x': 18, 'measure': 4})"
