,A,B,gates,depth,2-gates,RZ,SX,CZ
1517,104,420,380,288,70,137,163,70
1518,104,421,377,279,68,138,162,68
1519,104,424,374,282,68,134,162,68
1520,104,425,376,283,68,136,162,68
1521,104,426,380,288,72,131,166,72
1522,104,428,374,281,68,134,162,68
1523,104,435,377,279,68,138,162,68
1524,106,107,382,291,72,133,166,72
1525,106,109,379,284,68,137,162,68
1526,106,113,382,286,68,141,162,68
1527,106,114,383,293,72,133,166,72
1528,106,115,381,285,68,139,162,68
1529,106,117,380,287,68,138,162,68
1530,106,165,378,284,68,137,162,68
1531,106,166,377,283,68,136,162,68
1532,106,198,379,288,70,134,163,70
1533,106,199,376,285,70,130,163,70
1534,106,233,386,293,72,136,166,72
1535,106,234,379,287,70,135,163,70
1536,106,240,382,290,72,133,166,72
1537,106,241,382,288,68,140,162,68
1538,106,249,382,285,68,140,162,68
1539,106,251,379,285,68,137,162,68
1540,106,252,377,281,68,135,162,68
1541,106,254,382,288,70,137,163,70
1542,106,256,385,288,70,138,165,70
1543,106,261,384,292,70,138,163,70
1544,106,262,376,286,70,132,163,70
1545,106,263,382,287,70,136,165,70
1546,106,302,377,282,68,136,162,68
1547,106,306,379,285,68,137,162,68
1548,106,317,383,289,68,141,162,68
1549,106,325,374,280,68,132,162,68
1550,106,334,378,283,68,137,162,68
1551,106,335,383,289,70,136,165,70
1552,106,336,388,296,72,138,166,72
1553,106,337,380,285,68,138,162,68
1554,106,342,384,291,72,134,166,72
1555,106,345,380,287,70,136,163,70
1556,106,346,387,294,72,136,166,72
1557,106,351,386,290,70,139,165,70
1558,106,353,384,288,68,142,162,68
1559,106,354,387,292,70,141,165,70
1560,106,365,380,286,68,138,162,68
1561,106,380,376,282,68,135,162,68
1562,106,383,382,286,70,136,165,70
1563,106,404,381,285,68,139,162,68
1564,106,406,378,285,70,133,163,70
1565,106,411,387,292,72,136,166,72
1566,106,416,378,285,68,136,162,68
1567,106,419,381,287,70,136,163,70
1568,106,420,385,294,70,140,163,70
1569,106,421,379,286,70,135,163,70
1570,106,424,380,288,70,135,163,70
1571,106,425,384,291,70,138,163,70
1572,106,426,513,330,104,162,238,104
1573,106,428,386,292,72,135,166,72
1574,106,435,380,287,70,136,163,70
1575,107,109,374,278,68,134,161,68
1576,107,113,382,290,72,135,165,72
1577,107,114,374,281,68,135,161,68
1578,107,115,381,286,70,136,164,70
1579,107,117,376,283,68,136,161,68
1580,107,165,378,285,70,134,164,70
1581,107,166,376,281,68,137,161,68
1582,107,198,375,280,68,136,161,68
1583,107,199,373,280,68,133,161,68
1584,107,233,383,290,72,135,165,72
1585,107,234,377,280,68,138,161,68
1586,107,240,375,280,68,136,161,68
1587,107,241,378,284,68,138,161,68
1588,107,249,381,283,68,141,161,68
1589,107,251,375,281,68,135,161,68
1590,107,252,376,279,68,136,161,68
1591,107,254,379,284,70,136,162,70
1592,107,256,378,280,68,138,161,68
1593,107,261,378,284,68,138,161,68
1594,107,262,373,280,68,134,161,68
1595,107,263,374,279,68,135,161,68
1596,107,302,372,280,70,129,162,70
1597,107,306,373,279,68,133,161,68
1598,107,317,377,283,68,137,161,68
1599,107,325,375,281,70,130,164,70
1600,107,334,380,288,72,132,165,72
1601,107,335,375,281,68,135,161,68
1602,107,336,381,288,70,138,162,70
1603,107,337,377,281,68,137,161,68
1604,107,342,376,283,70,133,162,70
1605,107,345,378,281,68,139,161,68
1606,107,346,375,281,68,135,161,68
1607,107,351,383,292,72,134,165,72
1608,107,353,381,284,68,141,161,68
1609,107,354,381,288,70,138,162,70
1610,107,365,380,286,70,137,162,70
1611,107,380,378,285,70,135,162,70
1612,107,383,375,278,68,136,161,68
1613,107,404,378,281,68,138,161,68
1614,107,406,373,277,68,133,161,68
1615,107,411,384,289,72,135,165,72
1616,107,416,381,287,70,137,162,70
1617,107,419,381,282,68,141,161,68
1618,107,420,386,295,72,138,165,72
1619,107,421,375,282,70,133,162,70
1620,107,424,375,282,68,135,161,68
1621,107,425,377,283,68,137,161,68
1622,107,426,381,289,72,132,165,72
1623,107,428,376,282,70,132,162,70
1624,107,435,377,279,68,138,161,68
1625,109,113,382,289,72,134,164,72
1626,109,114,381,287,70,136,163,70
1627,109,115,381,288,72,132,164,72
1628,109,117,373,278,68,134,158,68
1629,109,165,373,279,70,131,159,70
1630,109,166,370,274,68,132,158,68
1631,109,198,380,288,72,131,164,72
1632,109,199,371,278,70,128,159,70
1633,109,233,383,289,72,134,164,72
1634,109,234,373,275,68,135,158,68
1635,109,240,372,275,68,134,158,68
1636,109,241,380,284,70,137,159,70
1637,109,249,385,287,70,139,163,70
1638,109,251,378,282,70,135,159,70
1639,109,252,372,274,68,133,158,68
1640,109,254,374,277,68,135,158,68
1641,109,256,383,289,72,133,164,72
1642,109,261,377,283,70,134,159,70
1643,109,262,379,288,72,131,164,72
1644,109,263,371,274,68,133,158,68
1645,109,302,371,277,70,129,159,70
1646,109,306,372,277,70,130,159,70
1647,109,317,376,280,68,137,158,68
1648,109,325,367,271,68,128,158,68
1649,109,334,371,274,68,133,158,68
1650,109,335,372,276,68,133,158,68
1651,109,336,385,292,72,136,164,72
1652,109,337,374,278,70,132,159,70
1653,109,342,372,273,68,134,158,68
1654,109,345,372,274,68,134,158,68
1655,109,346,371,276,68,132,158,68
1656,109,351,384,291,72,134,164,72
1657,109,353,385,292,72,135,164,72
1658,109,354,374,277,68,136,158,68
1659,109,365,373,277,68,134,158,68
1660,109,380,369,273,68,131,158,68
1661,109,383,371,273,68,133,158,68
1662,109,404,373,279,70,131,159,70
1663,109,406,370,272,68,131,158,68
1664,109,411,374,274,68,135,158,68
1665,109,416,385,291,72,135,164,72
1666,109,419,377,277,68,138,158,68
1667,109,420,384,292,72,135,164,72
1668,109,421,373,274,68,135,158,68
1669,109,424,372,277,68,133,158,68
1670,109,425,377,282,70,134,159,70
1671,109,426,373,274,68,134,158,68
1672,109,428,372,276,68,133,158,68
1673,109,435,381,287,72,133,164,72
1674,113,114,387,295,72,138,166,72
1675,113,115,384,292,72,135,166,72
1676,113,117,377,285,70,134,161,70
1677,113,165,375,281,68,136,160,68
1678,113,166,385,293,72,136,166,72
1679,113,198,380,287,70,137,161,70
1680,113,199,380,288,70,134,165,70
1681,113,233,383,288,70,140,161,70
1682,113,234,380,286,70,138,161,70
1683,113,240,378,281,68,139,160,68
1684,113,241,379,285,68,139,160,68
1685,113,249,380,287,70,137,161,70
1686,113,251,382,288,70,138,161,70
1687,113,252,378,280,68,138,160,68
1688,113,254,380,285,68,140,160,68
1689,113,256,380,283,68,140,160,68
1690,113,261,381,289,70,137,161,70
1691,113,262,378,283,68,139,160,68
1692,113,263,379,282,68,140,160,68
1693,113,302,389,294,71,139,170,71
1694,113,306,378,285,70,135,161,70
1695,113,317,387,293,70,141,165,70
1696,113,325,382,289,72,133,166,72
1697,113,334,377,280,68,138,160,68
1698,113,335,378,284,68,138,160,68
1699,113,336,382,286,68,142,160,68
1700,113,337,380,286,70,137,161,70
1701,113,342,388,293,72,139,166,72
1702,113,345,379,286,70,137,161,70
1703,113,346,382,289,70,138,161,70
1704,113,351,387,295,72,137,166,72
1705,113,353,390,296,72,140,166,72
1706,113,354,389,292,70,144,165,70
1707,113,365,379,285,68,139,160,68
1708,113,380,377,281,68,138,160,68
1709,113,383,377,283,70,135,161,70
1710,113,404,379,287,70,136,161,70
1711,113,406,376,278,68,136,160,68
1712,113,411,387,289,70,141,165,70
1713,113,416,377,284,68,137,160,68
1714,113,419,380,286,70,137,161,70
1715,113,420,391,298,72,142,166,72
1716,113,421,378,283,70,136,161,70
1717,113,424,376,283,68,136,160,68
1718,113,425,385,291,70,139,165,70
1719,113,426,380,287,70,136,161,70
1720,113,428,383,289,70,137,165,70
1721,113,435,379,280,68,140,160,68
1722,114,115,376,282,70,133,161,70
1723,114,117,376,281,68,136,160,68
1724,114,165,374,278,68,135,160,68
1725,114,166,381,285,70,135,165,70
1726,114,198,375,282,70,132,161,70
1727,114,199,370,276,68,130,160,68
1728,114,233,377,278,68,138,160,68
1729,114,234,376,278,68,137,160,68
1730,114,240,375,278,68,136,160,68
1731,114,241,383,287,70,139,161,70
1732,114,249,380,281,68,140,160,68
1733,114,251,375,279,68,135,160,68
1734,114,252,373,275,68,133,160,68
1735,114,254,377,280,68,137,160,68
1736,114,256,377,278,68,137,160,68
1737,114,261,378,284,70,134,161,70
1738,114,262,383,288,70,137,165,70
1739,114,263,374,277,68,135,160,68
1740,114,302,372,278,70,129,161,70
1741,114,306,385,290,72,135,166,72
1742,114,317,380,285,70,137,161,70
1743,114,325,370,277,70,127,161,70
1744,114,334,374,277,68,135,160,68
1745,114,335,384,289,72,134,166,72
1746,114,336,388,294,72,138,166,72
1747,114,337,376,279,68,136,160,68
1748,114,342,383,284,70,137,165,70
1749,114,345,377,279,68,138,160,68
1750,114,346,374,279,68,134,160,68
1751,114,351,379,285,70,135,161,70
1752,114,353,378,280,68,138,160,68
1753,114,354,377,280,68,138,160,68
1754,114,365,387,292,72,137,166,72
1755,114,380,372,276,68,133,160,68
1756,114,383,374,276,68,135,160,68
1757,114,404,385,287,70,138,165,70
1758,114,406,374,279,70,131,161,70
1759,114,411,387,290,72,136,166,72
1760,114,416,380,285,70,136,161,70
1761,114,419,378,278,68,138,160,68
1762,114,420,380,284,68,140,160,68
1763,114,421,376,277,68,137,160,68
1764,114,424,376,282,70,133,161,70
1765,114,425,380,285,70,136,161,70
1766,114,426,377,282,70,133,161,70
1767,114,428,378,282,70,134,161,70
1768,114,435,384,289,72,135,166,72
1769,115,117,372,282,68,135,160,68
1770,115,165,372,283,70,132,161,70
1771,115,166,369,278,68,133,160,68
1772,115,198,368,277,68,132,160,68
1773,115,199,368,280,70,127,161,70
1774,115,233,373,279,68,137,160,68
1775,115,234,370,277,68,134,160,68
1776,115,240,371,279,68,135,160,68
1777,115,241,383,293,72,137,164,72
1778,115,249,374,280,68,137,160,68
1779,115,251,371,280,68,134,160,68
1780,115,252,369,276,68,132,160,68
1781,115,254,372,281,70,132,161,70
1782,115,256,373,279,68,136,160,68
1783,115,261,371,281,68,134,160,68
1784,115,262,373,284,70,132,163,70
1785,115,263,368,276,68,132,160,68
1786,115,302,367,275,68,131,160,68
1787,115,306,375,286,72,130,164,72
1788,115,317,378,289,72,133,164,72
1789,115,325,370,283,72,125,164,72
1790,115,334,368,276,68,132,160,68
1791,115,335,372,282,70,132,161,70
1792,115,336,378,290,72,133,164,72
1793,115,337,371,280,70,131,161,70
1794,115,342,372,282,70,132,161,70
1795,115,345,371,278,68,135,160,68
1796,115,346,370,280,68,133,160,68
1797,115,351,376,284,70,134,163,70
1798,115,353,378,290,72,132,164,72
1799,115,354,378,290,72,133,164,72
1800,115,365,373,283,70,133,161,70
1801,115,380,371,282,70,131,161,70
1802,115,383,368,279,70,129,161,70
1803,115,404,373,280,68,136,160,68
1804,115,406,374,285,72,129,164,72
1805,115,411,379,288,72,133,164,72
1806,115,416,370,280,68,133,160,68
1807,115,419,377,287,72,132,164,72
1808,115,420,374,283,68,137,160,68
1809,115,421,369,279,70,130,161,70
1810,115,424,372,283,70,132,161,70
1811,115,425,375,285,70,133,163,70
1812,115,426,375,286,72,129,164,72
1813,115,428,376,286,72,130,164,72
1814,115,435,370,276,68,134,160,68
1815,117,165,372,285,70,130,160,70
1816,117,166,369,280,68,131,159,68
1817,117,198,377,292,72,129,164,72
1818,117,199,372,286,70,127,163,70
1819,117,233,371,279,68,133,159,68
1820,117,234,371,281,68,133,159,68
1821,117,240,369,283,70,128,160,70
1822,117,241,377,288,70,134,160,70
1823,117,249,373,285,70,131,160,70
1824,117,251,376,289,70,131,163,70
1825,117,252,368,278,68,129,159,68
1826,117,254,378,290,72,130,164,72
1827,117,256,377,286,70,132,163,70
1828,117,261,371,283,68,132,159,68
1829,117,262,373,290,72,126,164,72
1830,117,263,375,287,70,131,163,70
1831,117,302,373,288,72,125,164,72
1832,117,306,371,283,70,129,160,70
1833,117,317,380,293,72,132,164,72
1834,117,325,363,275,68,124,159,68
1835,117,334,370,284,70,128,160,70
1836,117,335,372,284,70,130,160,70
1837,117,336,373,287,70,131,160,70
1838,117,337,377,289,72,129,164,72
1839,117,342,371,279,68,133,159,68
1840,117,345,371,280,68,133,159,68
1841,117,346,373,285,70,130,160,70
1842,117,351,380,295,72,131,164,72
1843,117,353,374,283,68,135,159,68
1844,117,354,372,283,68,134,159,68
1845,117,365,373,285,70,131,160,70
1846,117,380,368,279,68,130,159,68
1847,117,383,371,286,72,124,164,72
1848,117,404,370,283,70,128,160,70
1849,117,406,367,280,70,125,160,70
1850,117,411,376,285,70,131,163,70
1851,117,416,380,293,72,131,164,72
1852,117,419,379,291,72,131,164,72
1853,117,420,374,285,68,135,159,68
1854,117,421,375,288,72,128,164,72
1855,117,424,369,283,70,127,160,70
1856,117,425,375,288,70,132,160,70
1857,117,426,379,292,72,130,164,72
1858,117,428,372,283,70,129,160,70
1859,117,435,369,278,68,131,159,68
1860,165,166,373,279,70,129,161,70
1861,165,198,373,280,70,129,161,70
1862,165,199,368,274,68,127,160,68
1863,165,233,385,290,72,133,166,72
1864,165,234,374,276,68,134,160,68
1865,165,240,379,285,72,128,166,72
1866,165,241,374,278,68,133,160,68
1867,165,249,376,277,68,135,160,68
1868,165,251,373,277,68,132,160,68
1869,165,252,371,273,68,130,160,68
1870,165,254,385,289,72,133,166,72
1871,165,256,375,276,68,134,160,68
1872,165,261,373,278,68,132,160,68
1873,165,262,371,276,68,131,160,68
1874,165,263,382,289,72,130,166,72
1875,165,302,370,276,70,126,161,70
1876,165,306,373,278,70,129,161,70
1877,165,317,376,281,70,132,161,70
1878,165,325,377,284,72,125,166,72
1879,165,334,372,275,68,132,160,68
1880,165,335,373,277,68,132,160,68
1881,165,336,377,279,68,136,160,68
1882,165,337,373,277,70,129,161,70
1883,165,342,381,286,72,129,166,72
1884,165,345,383,288,72,132,166,72
1885,165,346,386,291,72,133,166,72
1886,165,351,384,290,72,131,166,72
1887,165,353,376,278,68,135,160,68
1888,165,354,375,278,68,135,160,68
1889,165,365,383,287,70,134,165,70
1890,165,380,373,279,70,129,161,70
1891,165,383,379,285,72,128,166,72
1892,165,404,372,278,70,128,161,70
1893,165,406,379,284,72,127,166,72
1894,165,411,386,289,72,133,166,72
1895,165,416,372,277,68,131,160,68
1896,165,419,376,276,68,135,160,68
1897,165,420,386,293,72,134,166,72
1898,165,421,372,273,68,132,160,68
1899,165,424,372,278,70,128,161,70
1900,165,425,373,277,68,132,160,68
1901,165,426,382,287,72,129,166,72
1902,165,428,374,278,70,129,161,70
1903,165,435,372,277,70,129,161,70
1904,166,198,384,288,70,137,165,70
1905,166,199,376,284,70,130,163,70
1906,166,233,388,293,72,137,166,72
1907,166,234,385,291,72,135,166,72
1908,166,240,377,281,68,136,162,68
1909,166,241,393,297,72,141,166,72
1910,166,249,390,291,70,142,165,70
1911,166,251,383,288,70,137,163,70
1912,166,252,385,287,70,137,165,70
1913,166,254,388,292,72,137,166,72
1914,166,256,380,286,70,134,163,70
1915,166,261,387,292,70,139,165,70
1916,166,262,384,292,72,134,166,72
1917,166,263,385,292,72,134,166,72
1918,166,302,374,281,70,129,163,70
1919,166,306,375,280,68,133,162,68
1920,166,317,382,288,70,137,163,70
1921,166,325,372,277,68,130,162,68
1922,166,334,376,280,68,135,162,68
1923,166,335,377,282,68,135,162,68
1924,166,336,383,286,68,141,162,68
1925,166,337,379,284,70,134,163,70
1926,166,342,386,291,72,135,166,72
1927,166,345,380,286,70,136,163,70
1928,166,346,376,282,68,134,162,68
1929,166,351,381,288,70,135,163,70
1930,166,353,388,290,70,140,165,70
1931,166,354,389,292,70,142,165,70
1932,166,365,378,283,68,136,162,68
1933,166,380,374,279,68,133,162,68
1934,166,383,376,279,68,135,162,68
1935,166,404,379,282,68,137,162,68
1936,166,406,376,282,70,131,163,70
1937,166,411,381,285,70,135,163,70
1938,166,416,384,289,70,136,165,70
1939,166,419,380,281,68,138,162,68
1940,166,420,382,287,68,140,162,68
1941,166,421,378,280,68,137,162,68
1942,166,424,377,283,68,135,162,68
1943,166,425,390,295,72,138,166,72
1944,166,426,379,285,70,133,163,70
1945,166,428,377,282,68,135,162,68
1946,166,435,378,284,70,134,163,70
1947,198,199,373,288,72,124,166,72
1948,198,233,375,285,70,132,163,70
1949,198,234,378,290,72,131,166,72
1950,198,240,372,280,68,133,162,68
1951,198,241,375,286,68,135,162,68
1952,198,249,375,283,68,135,162,68
1953,198,251,372,283,68,132,162,68
1954,198,252,372,279,68,132,162,68
1955,198,254,379,291,72,131,166,72
1956,198,256,373,285,70,129,163,70
1957,198,261,375,288,70,131,163,70
1958,198,262,375,289,72,128,166,72
1959,198,263,371,279,68,132,162,68
1960,198,302,368,278,68,129,162,68
1961,198,306,374,286,70,129,165,70
1962,198,317,374,285,68,134,162,68
1963,198,325,369,281,70,126,163,70
1964,198,334,376,288,72,128,166,72
1965,198,335,377,290,72,129,166,72
1966,198,336,379,293,72,131,166,72
1967,198,337,373,283,68,133,162,68
1968,198,342,379,290,72,131,166,72
1969,198,345,373,285,70,131,163,70
1970,198,346,380,293,72,131,166,72
1971,198,351,378,292,72,129,166,72
1972,198,353,377,284,68,137,162,68
1973,198,354,377,288,70,134,163,70
1974,198,365,377,289,70,132,165,70
1975,198,380,374,285,70,131,163,70
1976,198,383,371,282,70,129,163,70
1977,198,404,377,291,72,129,166,72
1978,198,406,375,286,72,127,166,72
1979,198,411,374,284,70,130,163,70
1980,198,416,375,287,70,131,163,70
1981,198,419,379,287,70,134,165,70
1982,198,420,382,295,72,134,166,72
1983,198,421,374,284,70,132,163,70
1984,198,424,371,284,70,128,163,70
1985,198,425,372,283,68,132,162,68
1986,198,426,378,291,72,129,166,72
1987,198,428,373,284,70,129,163,70
1988,198,435,375,281,68,136,162,68
1989,199,233,377,283,70,131,163,70
1990,199,234,374,281,70,129,163,70
1991,199,240,378,285,72,128,166,72
1992,199,241,377,282,68,134,162,68
1993,199,249,377,279,68,134,162,68
1994,199,251,381,286,70,133,165,70
1995,199,252,372,275,68,129,162,68
1996,199,254,377,282,70,131,163,70
1997,199,256,376,278,68,133,162,68
1998,199,261,379,286,70,132,163,70
1999,199,262,374,280,68,132,162,68
2000,199,263,379,287,72,128,166,72
2001,199,302,370,274,68,128,162,68
2002,199,306,372,277,68,129,162,68
2003,199,317,383,288,70,135,165,70
2004,199,325,372,277,70,124,165,70
2005,199,334,374,281,70,128,163,70
2006,199,335,380,286,72,129,166,72
2007,199,336,380,283,68,137,162,68
2008,199,337,375,279,68,132,162,68
2009,199,342,374,276,68,132,162,68
2010,199,345,382,285,70,134,166,70
2011,199,346,378,284,70,130,165,70
2012,199,351,378,285,70,131,163,70
2013,199,353,377,280,68,134,162,68
2014,199,354,383,287,70,136,165,70
2015,199,365,377,282,68,134,162,68
2016,199,380,376,283,70,130,163,70
2017,199,383,373,276,68,131,162,68
2018,199,404,380,287,72,129,166,72
2019,199,406,372,275,68,129,162,68
2020,199,411,378,282,70,131,163,70
2021,199,416,373,279,68,130,162,68
2022,199,419,379,280,68,136,162,68
2023,199,420,380,288,70,134,163,70
2024,199,421,374,280,70,129,163,70
2025,199,424,375,282,70,129,163,70
2026,199,425,376,281,68,133,162,68
2027,199,426,376,282,70,129,163,70
2028,199,428,375,280,70,128,163,70
2029,199,435,375,281,70,130,163,70
2030,233,234,378,283,70,135,161,70
2031,233,240,375,280,70,132,161,70
2032,233,241,381,284,68,140,160,68
2033,233,249,391,294,72,139,166,72
2034,233,251,393,295,72,140,166,72
2035,233,252,388,291,72,136,166,72
2036,233,254,378,280,68,137,160,68
2037,233,256,381,285,70,136,161,70
2038,233,261,378,282,68,137,160,68
2039,233,262,375,282,70,132,161,70
2040,233,263,389,294,72,137,166,72
2041,233,302,375,280,70,131,161,70
2042,233,306,378,282,70,134,161,70
2043,233,317,381,285,70,137,161,70
2044,233,325,384,289,72,132,166,72
2045,233,334,376,281,70,132,161,70
2046,233,335,378,281,68,137,160,68
2047,233,336,381,286,70,137,161,70
2048,233,337,378,281,70,134,161,70
2049,233,342,378,278,68,138,160,68
2050,233,345,390,293,72,139,166,72
2051,233,346,377,281,68,136,160,68
2052,233,351,381,282,68,140,160,68
2053,233,353,381,282,68,140,160,68
2054,233,354,392,296,72,140,166,72
2055,233,365,379,282,68,138,160,68
2056,233,380,378,283,70,134,161,70
2057,233,383,375,280,70,132,161,70
2058,233,404,378,279,68,137,160,68
2059,233,406,376,277,68,135,160,68
2060,233,411,380,279,68,139,160,68
2061,233,416,381,285,70,136,161,70
2062,233,419,381,280,68,140,160,68
2063,233,420,381,284,68,140,160,68
2064,233,421,377,277,68,137,160,68
2065,233,424,376,280,68,135,160,68
2066,233,425,381,285,70,136,161,70
2067,233,426,380,284,70,135,161,70
2068,233,428,379,282,70,134,161,70
2069,233,435,379,279,68,139,160,68
2070,234,240,378,284,70,133,163,70
2071,234,241,382,286,68,139,162,68
2072,234,249,384,285,68,141,162,68
2073,234,251,388,291,70,139,165,70
2074,234,252,379,281,68,136,162,68
2075,234,254,388,290,70,139,165,70
2076,234,256,381,282,68,138,162,68
2077,234,261,384,290,70,137,163,70
2078,234,262,378,286,70,133,163,70
2079,234,263,386,292,72,134,166,72
2080,234,302,384,286,70,136,165,70
2081,234,306,379,283,68,136,162,68
2082,234,317,383,287,68,140,162,68
2083,234,325,374,278,68,131,162,68
2084,234,334,381,287,70,135,163,70
2085,234,335,380,285,70,134,163,70
2086,234,336,384,290,70,138,163,70
2087,234,337,380,283,68,137,162,68
2088,234,342,380,285,70,134,163,70
2089,234,345,381,283,68,139,162,68
2090,234,346,390,294,72,137,166,72
2091,234,351,389,290,70,140,165,70
2092,234,353,391,296,72,138,166,72
2093,234,354,383,286,68,141,162,68
2094,234,365,389,292,70,140,165,70
2095,234,380,378,282,68,136,162,68
2096,234,383,385,290,72,134,166,72
2097,234,404,388,289,70,139,165,70
2098,234,406,387,291,72,135,166,72
2099,234,411,381,281,68,138,162,68
2100,234,416,387,291,70,138,165,70
2101,234,419,384,284,68,141,162,68
2102,234,420,384,288,68,141,162,68
2103,234,421,379,284,70,134,163,70
2104,234,424,381,286,68,138,162,68
2105,234,425,391,295,72,138,166,72
2106,234,426,380,281,68,137,162,68
2107,234,428,379,283,68,136,162,68
2108,234,435,380,285,70,135,163,70
2109,240,241,382,284,68,140,160,68
2110,240,249,393,296,72,140,166,72
2111,240,251,381,283,68,139,160,68
2112,240,252,379,279,68,137,160,68
2113,240,254,383,284,68,141,160,68
2114,240,256,392,295,72,138,166,72
2115,240,261,384,288,70,138,161,70
2116,240,262,378,284,70,134,161,70
2117,240,263,379,284,70,134,161,70
2118,240,302,377,278,68,136,160,68
2119,240,306,379,281,68,137,160,68
2120,240,317,383,285,68,141,160,68
2121,240,325,386,291,72,133,166,72
2122,240,334,381,285,70,136,161,70
2123,240,335,382,285,70,137,161,70
2124,240,336,384,288,70,139,161,70
2125,240,337,380,281,68,138,160,68
2126,240,342,392,295,72,139,166,72
2127,240,345,382,285,70,138,161,70
2128,240,346,385,288,70,139,161,70
2129,240,351,392,292,70,142,165,70
2130,240,353,384,284,68,142,160,68
2131,240,354,383,284,68,142,160,68
2132,240,365,393,296,72,140,166,72
2133,240,380,381,285,70,136,161,70
2134,240,383,376,280,70,132,161,70
2135,240,404,380,284,70,135,161,70
2136,240,406,378,281,70,133,161,70
2137,240,411,395,296,72,141,166,72
2138,240,416,390,293,70,140,165,70
2139,240,419,383,285,70,138,161,70
2140,240,420,395,300,72,142,166,72
2141,240,421,380,279,68,139,160,68
2142,240,424,379,282,68,137,160,68
2143,240,425,384,287,70,138,161,70
2144,240,426,390,289,70,140,165,70
2145,240,428,379,281,68,137,160,68
2146,240,435,380,279,68,139,160,68
2147,241,249,384,289,70,137,165,70
2148,241,251,385,293,72,134,166,72
2149,241,252,374,278,68,133,162,68
2150,241,254,375,283,70,131,163,70
2151,241,256,374,279,68,133,162,68
2152,241,261,377,287,70,132,163,70
2153,241,262,373,283,70,130,163,70
2154,241,263,375,280,68,135,162,68
2155,241,302,378,288,72,128,166,72
2156,241,306,374,283,70,130,163,70
2157,241,317,376,284,68,135,162,68
2158,241,325,376,282,70,129,165,70
2159,241,334,381,289,72,131,166,72
2160,241,335,375,284,70,131,163,70
2161,241,336,377,287,70,133,163,70
2162,241,337,375,282,68,134,162,68
2163,241,342,376,279,68,136,162,68
2164,241,345,375,284,70,132,163,70
2165,241,346,373,282,68,132,162,68
2166,241,351,377,283,68,136,162,68
2167,241,353,379,287,70,134,163,70
2168,241,354,385,290,70,139,165,70
2169,241,365,383,292,72,133,166,72
2170,241,380,383,291,72,133,166,72
2171,241,383,378,286,72,129,166,72
2172,241,404,375,285,70,131,163,70
2173,241,406,382,289,72,132,166,72
2174,241,411,374,278,68,133,162,68
2175,241,416,373,282,68,132,162,68
2176,241,419,376,284,70,132,163,70
2177,241,420,379,285,68,138,162,68
2178,241,421,383,290,72,134,166,72
2179,241,424,381,290,70,134,165,70
2180,241,425,376,284,68,135,162,68
2181,241,426,381,290,72,130,166,72
2182,241,428,372,280,68,131,162,68
2183,241,435,382,289,72,133,166,72
2184,249,251,377,285,68,136,162,68
2185,249,252,379,289,72,130,166,72
2186,249,254,379,286,68,138,162,68
2187,249,256,382,288,70,136,165,70
2188,249,261,383,294,72,133,166,72
2189,249,262,374,286,70,131,163,70
2190,249,263,377,288,70,133,163,70
2191,249,302,375,282,68,135,162,68
2192,249,306,377,286,70,133,163,70
2193,249,317,379,287,68,138,162,68
2194,249,325,377,289,72,128,166,72
2195,249,334,376,283,68,136,162,68
2196,249,335,381,291,72,132,166,72
2197,249,336,382,292,70,138,163,70
2198,249,337,378,285,68,137,162,68
2199,249,342,377,282,68,137,162,68
2200,249,345,380,287,70,135,165,70
2201,249,346,381,290,70,136,163,70
2202,249,351,384,295,72,134,166,72
2203,249,353,383,294,72,133,166,72
2204,249,354,379,286,68,139,162,68
2205,249,365,378,286,68,137,162,68
2206,249,380,376,284,68,136,162,68
2207,249,383,377,288,72,129,166,72
2208,249,404,379,285,68,138,162,68
2209,249,406,379,289,72,130,166,72
2210,249,411,384,292,72,134,166,72
2211,249,416,385,295,72,135,166,72
2212,249,419,381,289,70,137,163,70
2213,249,420,382,290,68,141,162,68
2214,249,421,377,286,70,134,163,70
2215,249,424,381,292,72,132,166,72
2216,249,425,379,287,68,138,162,68
2217,249,426,382,292,72,132,166,72
2218,249,428,378,287,70,132,165,70
2219,249,435,381,291,72,133,166,72
2220,251,252,377,282,70,132,162,70
2221,251,254,381,285,70,136,162,70
2222,251,256,387,292,72,135,166,72
2223,251,261,381,287,70,135,162,70
2224,251,262,378,283,68,137,161,68
2225,251,263,378,285,70,133,162,70
2226,251,302,380,283,70,133,165,70
2227,251,306,378,282,68,136,161,68
2228,251,317,382,286,68,140,161,68
2229,251,325,373,280,70,128,162,70
2230,251,334,377,280,68,136,161,68
2231,251,335,384,288,70,136,165,70
2232,251,336,387,293,72,136,166,72
2233,251,337,379,282,68,137,161,68
2234,251,342,378,279,68,137,161,68
2235,251,345,378,280,68,137,161,68
2236,251,346,388,293,72,136,166,72
2237,251,351,388,294,72,136,166,72
2238,251,353,381,283,68,139,161,68
2239,251,354,380,283,68,139,161,68
2240,251,365,388,293,72,137,166,72
2241,251,380,380,286,70,135,162,70
2242,251,383,377,279,68,136,161,68
2243,251,404,379,285,70,134,162,70
2244,251,406,376,278,68,134,161,68
2245,251,411,380,280,68,138,161,68
2246,251,416,385,290,70,137,165,70
2247,251,419,382,286,70,137,162,70
2248,251,420,383,287,68,141,161,68
2249,251,421,379,280,68,138,161,68
2250,251,424,385,291,72,134,166,72
2251,251,425,380,284,68,138,161,68
