,A,B,mean_value,fidelity,probs
2402,84,104,3.8146972656249797e-06,0.9952813556590598,"[1.66264068e-03 1.70626213e-03 1.68868691e-03 ... 2.31301949e-10
 1.08599040e-10 4.59692312e-12]"
2403,104,84,3.8146972656249797e-06,0.9952813556590598,"[1.66264068e-03 1.70626213e-03 1.68868691e-03 ... 2.31301949e-10
 1.08599040e-10 4.59692312e-12]"
2404,84,106,3.8146972656249805e-06,0.9965198822500742,"[1.66955625e-03 1.70400823e-03 1.69533995e-03 ... 1.46421613e-10
 7.67637655e-11 1.90664872e-12]"
2405,106,84,3.8146972656249805e-06,0.9965198822500742,"[1.66955625e-03 1.70400823e-03 1.69533995e-03 ... 1.46421613e-10
 7.67637655e-11 1.90664872e-12]"
2406,84,107,3.8146972656249792e-06,0.9966449262861798,"[1.66467016e-03 1.71079839e-03 1.69975970e-03 ... 1.88901657e-10
 8.52461692e-11 2.51305771e-12]"
2407,107,84,3.8146972656249792e-06,0.9966449262861798,"[1.66467016e-03 1.71079839e-03 1.69975970e-03 ... 1.88901657e-10
 8.52461692e-11 2.51305771e-12]"
2408,84,109,3.8146972656249805e-06,0.9977200004965239,"[1.66385615e-03 1.70438869e-03 1.69687943e-03 ... 2.01898363e-10
 9.97646183e-11 1.51326769e-12]"
2409,109,84,3.8146972656249805e-06,0.9977200004965239,"[1.66385615e-03 1.70438869e-03 1.69687943e-03 ... 2.01898363e-10
 9.97646183e-11 1.51326769e-12]"
2410,84,113,3.8146972656249822e-06,0.9938991163125386,"[1.66435764e-03 1.70096338e-03 1.69189884e-03 ... 1.47655748e-10
 7.57190488e-11 3.00721713e-12]"
2411,113,84,3.8146972656249822e-06,0.9938991163125386,"[1.66435764e-03 1.70096338e-03 1.69189884e-03 ... 1.47655748e-10
 7.57190488e-11 3.00721713e-12]"
2412,84,114,3.8146972656249814e-06,0.9966720589703719,"[1.66433245e-03 1.70647990e-03 1.69511241e-03 ... 1.78445235e-10
 8.29339667e-11 1.88605576e-12]"
2413,114,84,3.8146972656249814e-06,0.9966720589703719,"[1.66433245e-03 1.70647990e-03 1.69511241e-03 ... 1.78445235e-10
 8.29339667e-11 1.88605576e-12]"
2414,84,115,3.814697265624981e-06,0.9927657584489977,"[1.62140230e-03 1.65116012e-03 1.69058671e-03 ... 2.68810043e-10
 1.52165202e-10 1.09162595e-11]"
2415,115,84,3.814697265624981e-06,0.9927657584489977,"[1.62140230e-03 1.65116012e-03 1.69058671e-03 ... 2.68810043e-10
 1.52165202e-10 1.09162595e-11]"
2416,84,117,3.8146972656249814e-06,0.9973482612212367,"[1.66263710e-03 1.71347147e-03 1.69559994e-03 ... 1.56975418e-10
 6.36370552e-11 4.21511865e-12]"
2417,117,84,3.8146972656249814e-06,0.9973482612212367,"[1.66263710e-03 1.71347147e-03 1.69559994e-03 ... 1.56975418e-10
 6.36370552e-11 4.21511865e-12]"
2418,84,165,3.81469726562498e-06,0.9968331595049486,"[1.65294678e-03 1.69267237e-03 1.68421994e-03 ... 2.36589977e-10
 1.10133797e-10 3.04259389e-12]"
2419,165,84,3.81469726562498e-06,0.9968331595049486,"[1.65294678e-03 1.69267237e-03 1.68421994e-03 ... 2.36589977e-10
 1.10133797e-10 3.04259389e-12]"
2420,84,166,3.814697265624981e-06,0.9947646969174346,"[1.65906631e-03 1.71492428e-03 1.68079353e-03 ... 1.38804391e-10
 5.08212942e-11 1.06689632e-11]"
2421,166,84,3.814697265624981e-06,0.9947646969174346,"[1.65906631e-03 1.71492428e-03 1.68079353e-03 ... 1.38804391e-10
 5.08212942e-11 1.06689632e-11]"
2422,84,198,3.8146972656249805e-06,0.9977321883435275,"[1.66462506e-03 1.70918200e-03 1.70120411e-03 ... 1.32184407e-10
 5.99083430e-11 3.80875683e-12]"
2423,198,84,3.8146972656249805e-06,0.9977321883435275,"[1.66462506e-03 1.70918200e-03 1.70120411e-03 ... 1.32184407e-10
 5.99083430e-11 3.80875683e-12]"
2424,84,199,3.8146972656249797e-06,0.9963812418243446,"[1.66638119e-03 1.70760041e-03 1.69555404e-03 ... 1.67016908e-10
 7.92611705e-11 2.80229529e-12]"
2425,199,84,3.8146972656249797e-06,0.9963812418243446,"[1.66638119e-03 1.70760041e-03 1.69555404e-03 ... 1.67016908e-10
 7.92611705e-11 2.80229529e-12]"
2426,84,233,3.8146972656249792e-06,0.9969438296024651,"[1.65873595e-03 1.69951511e-03 1.70481055e-03 ... 1.70821435e-10
 8.55270604e-11 2.47804226e-13]"
2427,233,84,3.8146972656249792e-06,0.9969438296024651,"[1.65873595e-03 1.69951511e-03 1.70481055e-03 ... 1.70821435e-10
 8.55270604e-11 2.47804226e-13]"
2428,84,234,3.8146972656249797e-06,0.9966416399505462,"[1.66935873e-03 1.70790157e-03 1.69898883e-03 ... 1.92679326e-10
 9.74564019e-11 2.45040229e-12]"
2429,234,84,3.8146972656249797e-06,0.9966416399505462,"[1.66935873e-03 1.70790157e-03 1.69898883e-03 ... 1.92679326e-10
 9.74564019e-11 2.45040229e-12]"
2430,84,240,3.81469726562498e-06,0.9990257982087201,"[1.66380715e-03 1.69770603e-03 1.70774742e-03 ... 1.89661253e-10
 9.96883881e-11 4.05460651e-13]"
2431,240,84,3.81469726562498e-06,0.9990257982087201,"[1.66380715e-03 1.69770603e-03 1.70774742e-03 ... 1.89661253e-10
 9.96883881e-11 4.05460651e-13]"
2432,84,241,3.814697265624983e-06,0.993653168430737,"[1.66341567e-03 1.69670431e-03 1.68513489e-03 ... 1.60966707e-10
 8.11682572e-11 2.48213864e-12]"
2433,241,84,3.814697265624983e-06,0.993653168430737,"[1.66341567e-03 1.69670431e-03 1.68513489e-03 ... 1.60966707e-10
 8.11682572e-11 2.48213864e-12]"
2434,84,249,3.8146972656249797e-06,0.9959513479901312,"[1.66597028e-03 1.71155448e-03 1.69111384e-03 ... 1.72819002e-10
 7.71796985e-11 4.19806173e-12]"
2435,249,84,3.8146972656249797e-06,0.9959513479901312,"[1.66597028e-03 1.71155448e-03 1.69111384e-03 ... 1.72819002e-10
 7.71796985e-11 4.19806173e-12]"
2436,84,251,3.8146972656249792e-06,0.9957393390901612,"[1.66519250e-03 1.70957117e-03 1.69213430e-03 ... 1.61984690e-10
 7.42398155e-11 3.65241033e-12]"
2437,251,84,3.8146972656249792e-06,0.9957393390901612,"[1.66519250e-03 1.70957117e-03 1.69213430e-03 ... 1.61984690e-10
 7.42398155e-11 3.65241033e-12]"
2438,84,252,3.8146972656249797e-06,0.9936731304751074,"[1.65344977e-03 1.68224156e-03 1.68336916e-03 ... 3.06658533e-10
 1.74400156e-10 1.46428067e-11]"
2439,252,84,3.8146972656249797e-06,0.9936731304751074,"[1.65344977e-03 1.68224156e-03 1.68336916e-03 ... 3.06658533e-10
 1.74400156e-10 1.46428067e-11]"
2440,84,254,3.814697265624981e-06,0.9987352106356311,"[1.65762073e-03 1.69683157e-03 1.70248649e-03 ... 1.62349344e-10
 8.00264114e-11 3.26697309e-13]"
2441,254,84,3.814697265624981e-06,0.9987352106356311,"[1.65762073e-03 1.69683157e-03 1.70248649e-03 ... 1.62349344e-10
 8.00264114e-11 3.26697309e-13]"
2442,84,256,3.8146972656249814e-06,0.9985520797514462,"[1.66470531e-03 1.70647480e-03 1.70300009e-03 ... 1.78300959e-10
 8.36252226e-11 7.83304054e-13]"
2443,256,84,3.8146972656249814e-06,0.9985520797514462,"[1.66470531e-03 1.70647480e-03 1.70300009e-03 ... 1.78300959e-10
 8.36252226e-11 7.83304054e-13]"
2444,84,261,3.814697265624982e-06,0.9962071138036095,"[1.66598277e-03 1.70685589e-03 1.69394433e-03 ... 1.59660709e-10
 7.64575040e-11 2.54829163e-12]"
2445,261,84,3.814697265624982e-06,0.9962071138036095,"[1.66598277e-03 1.70685589e-03 1.69394433e-03 ... 1.59660709e-10
 7.64575040e-11 2.54829163e-12]"
2446,84,262,3.8146972656249797e-06,0.9965746770193581,"[1.66952917e-03 1.70539144e-03 1.69740216e-03 ... 1.80410633e-10
 9.32430672e-11 1.55591870e-12]"
2447,262,84,3.8146972656249797e-06,0.9965746770193581,"[1.66952917e-03 1.70539144e-03 1.69740216e-03 ... 1.80410633e-10
 9.32430672e-11 1.55591870e-12]"
2448,84,263,3.8146972656249797e-06,0.9972897477229732,"[1.65936047e-03 1.69702521e-03 1.69642765e-03 ... 2.09635282e-10
 1.03206813e-10 4.80655284e-13]"
2449,263,84,3.8146972656249797e-06,0.9972897477229732,"[1.65936047e-03 1.69702521e-03 1.69642765e-03 ... 2.09635282e-10
 1.03206813e-10 4.80655284e-13]"
2450,84,302,3.81469726562498e-06,0.9843574466894696,"[1.64330581e-03 1.67918103e-03 1.66722074e-03 ... 1.32236195e-10
 6.56520003e-11 4.25080502e-12]"
2451,302,84,3.81469726562498e-06,0.9843574466894696,"[1.64330581e-03 1.67918103e-03 1.66722074e-03 ... 1.32236195e-10
 6.56520003e-11 4.25080502e-12]"
2452,84,306,3.8146972656249797e-06,0.9896476907511241,"[1.65433578e-03 1.69213206e-03 1.67404362e-03 ... 1.62668486e-10
 8.26441245e-11 4.58463352e-12]"
2453,306,84,3.8146972656249797e-06,0.9896476907511241,"[1.65433578e-03 1.69213206e-03 1.67404362e-03 ... 1.62668486e-10
 8.26441245e-11 4.58463352e-12]"
2454,84,317,3.8146972656249797e-06,0.994509857405049,"[1.66546000e-03 1.70707119e-03 1.69059082e-03 ... 1.37575879e-10
 6.52195754e-11 5.17561624e-12]"
2455,317,84,3.8146972656249797e-06,0.994509857405049,"[1.66546000e-03 1.70707119e-03 1.69059082e-03 ... 1.37575879e-10
 6.52195754e-11 5.17561624e-12]"
2456,84,325,3.8146972656249814e-06,0.958319554321305,"[1.55690959e-03 1.58638915e-03 1.57404791e-03 ... 8.35766363e-11
 4.32276140e-11 9.77077529e-12]"
2457,325,84,3.8146972656249814e-06,0.958319554321305,"[1.55690959e-03 1.58638915e-03 1.57404791e-03 ... 8.35766363e-11
 4.32276140e-11 9.77077529e-12]"
2458,84,334,3.814697265624979e-06,0.9981563522323262,"[1.65925016e-03 1.69134773e-03 1.70646833e-03 ... 2.76533355e-10
 1.50551902e-10 9.20832086e-12]"
2459,334,84,3.814697265624979e-06,0.9981563522323262,"[1.65925016e-03 1.69134773e-03 1.70646833e-03 ... 2.76533355e-10
 1.50551902e-10 9.20832086e-12]"
2460,84,335,3.8146972656249792e-06,0.9957380642037821,"[1.63517778e-03 1.66565526e-03 1.69398455e-03 ... 3.43188247e-10
 1.84910103e-10 2.52593814e-11]"
2461,335,84,3.8146972656249792e-06,0.9957380642037821,"[1.63517778e-03 1.66565526e-03 1.69398455e-03 ... 3.43188247e-10
 1.84910103e-10 2.52593814e-11]"
2462,84,336,3.8146972656249797e-06,0.9603589115214706,"[1.53856144e-03 1.55516744e-03 1.55672514e-03 ... 1.67921382e-10
 1.09598022e-10 1.86860528e-14]"
2463,336,84,3.8146972656249797e-06,0.9603589115214706,"[1.53856144e-03 1.55516744e-03 1.55672514e-03 ... 1.67921382e-10
 1.09598022e-10 1.86860528e-14]"
2464,84,337,3.8146972656249805e-06,0.9961971671124512,"[1.66059832e-03 1.69481375e-03 1.69053870e-03 ... 2.74860339e-10
 1.41411522e-10 6.38401730e-12]"
2465,337,84,3.8146972656249805e-06,0.9961971671124512,"[1.66059832e-03 1.69481375e-03 1.69053870e-03 ... 2.74860339e-10
 1.41411522e-10 6.38401730e-12]"
2466,84,342,3.81469726562498e-06,0.9978962718742753,"[1.66865813e-03 1.70151114e-03 1.69970434e-03 ... 1.95585145e-10
 1.03572965e-10 1.84906692e-12]"
2467,342,84,3.81469726562498e-06,0.9978962718742753,"[1.66865813e-03 1.70151114e-03 1.69970434e-03 ... 1.95585145e-10
 1.03572965e-10 1.84906692e-12]"
2468,84,345,3.814697265624981e-06,0.9931872912198062,"[1.65958440e-03 1.69884508e-03 1.68487348e-03 ... 1.35404581e-10
 6.48669120e-11 4.13656642e-12]"
2469,345,84,3.814697265624981e-06,0.9931872912198062,"[1.65958440e-03 1.69884508e-03 1.68487348e-03 ... 1.35404581e-10
 6.48669120e-11 4.13656642e-12]"
2470,84,346,3.8146972656249792e-06,0.9947669937968144,"[1.66313661e-03 1.70627305e-03 1.68894511e-03 ... 1.96314410e-10
 8.64982221e-11 3.14960266e-12]"
2471,346,84,3.8146972656249792e-06,0.9947669937968144,"[1.66313661e-03 1.70627305e-03 1.68894511e-03 ... 1.96314410e-10
 8.64982221e-11 3.14960266e-12]"
2472,84,351,3.8146972656249792e-06,0.9985915315233841,"[1.66049208e-03 1.69363542e-03 1.70709492e-03 ... 1.86826560e-10
 1.00784349e-10 2.83116311e-13]"
2473,351,84,3.8146972656249792e-06,0.9985915315233841,"[1.66049208e-03 1.69363542e-03 1.70709492e-03 ... 1.86826560e-10
 1.00784349e-10 2.83116311e-13]"
2474,84,353,3.814697265624981e-06,0.9963661300501514,"[1.66529600e-03 1.70901928e-03 1.69803431e-03 ... 1.41954199e-10
 6.53495879e-11 3.57221437e-12]"
2475,353,84,3.814697265624981e-06,0.9963661300501514,"[1.66529600e-03 1.70901928e-03 1.69803431e-03 ... 1.41954199e-10
 6.53495879e-11 3.57221437e-12]"
2476,84,354,3.8146972656249805e-06,0.9953870773618283,"[1.66810114e-03 1.70439259e-03 1.70521788e-03 ... 1.68033202e-10
 8.92009034e-11 1.24388885e-12]"
2477,354,84,3.8146972656249805e-06,0.9953870773618283,"[1.66810114e-03 1.70439259e-03 1.70521788e-03 ... 1.68033202e-10
 8.92009034e-11 1.24388885e-12]"
2478,84,365,3.814697265624981e-06,0.9828528956342577,"[1.62410064e-03 1.65099566e-03 1.64130829e-03 ... 2.65302520e-10
 1.56279808e-10 6.06023328e-12]"
2479,365,84,3.814697265624981e-06,0.9828528956342577,"[1.62410064e-03 1.65099566e-03 1.64130829e-03 ... 2.65302520e-10
 1.56279808e-10 6.06023328e-12]"
2480,84,380,3.8146972656249784e-06,0.994301586867225,"[1.66294964e-03 1.70941489e-03 1.68605363e-03 ... 1.59007280e-10
 6.96454364e-11 5.78298736e-12]"
2481,380,84,3.8146972656249784e-06,0.994301586867225,"[1.66294964e-03 1.70941489e-03 1.68605363e-03 ... 1.59007280e-10
 6.96454364e-11 5.78298736e-12]"
2482,84,383,3.8146972656249814e-06,0.9954474240052731,"[1.65784626e-03 1.70746257e-03 1.68698951e-03 ... 1.62814363e-10
 6.39245790e-11 4.94170663e-12]"
2483,383,84,3.8146972656249814e-06,0.9954474240052731,"[1.65784626e-03 1.70746257e-03 1.68698951e-03 ... 1.62814363e-10
 6.39245790e-11 4.94170663e-12]"
2484,84,404,3.8146972656249792e-06,0.9956874300792155,"[1.66755501e-03 1.70415901e-03 1.69495261e-03 ... 1.85437299e-10
 9.33064017e-11 1.72178190e-12]"
2485,404,84,3.8146972656249792e-06,0.9956874300792155,"[1.66755501e-03 1.70415901e-03 1.69495261e-03 ... 1.85437299e-10
 9.33064017e-11 1.72178190e-12]"
2486,84,406,3.8146972656249814e-06,0.9648546040598676,"[1.54578261e-03 1.56351074e-03 1.56257815e-03 ... 2.24352871e-10
 1.27379384e-10 5.07467648e-12]"
2487,406,84,3.8146972656249814e-06,0.9648546040598676,"[1.54578261e-03 1.56351074e-03 1.56257815e-03 ... 2.24352871e-10
 1.27379384e-10 5.07467648e-12]"
2488,84,411,3.8146972656249814e-06,0.997211102040476,"[1.66617717e-03 1.71077921e-03 1.69870321e-03 ... 1.75883555e-10
 7.97638613e-11 2.28501356e-12]"
2489,411,84,3.8146972656249814e-06,0.997211102040476,"[1.66617717e-03 1.71077921e-03 1.69870321e-03 ... 1.75883555e-10
 7.97638613e-11 2.28501356e-12]"
2490,84,416,3.8146972656249797e-06,0.9963282540296962,"[1.66658835e-03 1.70505621e-03 1.69163752e-03 ... 1.57030790e-10
 7.54377146e-11 2.50443514e-12]"
2491,416,84,3.8146972656249797e-06,0.9963282540296962,"[1.66658835e-03 1.70505621e-03 1.69163752e-03 ... 1.57030790e-10
 7.54377146e-11 2.50443514e-12]"
2492,84,419,3.8146972656249805e-06,0.9941430884149547,"[1.66073720e-03 1.68631074e-03 1.68453775e-03 ... 2.16425884e-10
 1.24202775e-10 1.51126741e-12]"
2493,419,84,3.8146972656249805e-06,0.9941430884149547,"[1.66073720e-03 1.68631074e-03 1.68453775e-03 ... 2.16425884e-10
 1.24202775e-10 1.51126741e-12]"
2494,84,420,3.81469726562498e-06,0.9933601693623144,"[1.66206041e-03 1.70036508e-03 1.68492325e-03 ... 1.48236521e-10
 7.44205853e-11 3.46570492e-12]"
2495,420,84,3.81469726562498e-06,0.9933601693623144,"[1.66206041e-03 1.70036508e-03 1.68492325e-03 ... 1.48236521e-10
 7.44205853e-11 3.46570492e-12]"
2496,84,421,3.814697265624979e-06,0.9895280622377793,"[1.63848322e-03 1.64627190e-03 1.68481232e-03 ... 2.12747433e-10
 1.51447031e-10 5.32340029e-12]"
2497,421,84,3.814697265624979e-06,0.9895280622377793,"[1.63848322e-03 1.64627190e-03 1.68481232e-03 ... 2.12747433e-10
 1.51447031e-10 5.32340029e-12]"
2498,84,424,3.814697265624981e-06,0.9963834306282945,"[1.63802267e-03 1.66942486e-03 1.69491502e-03 ... 3.16749158e-10
 1.71170545e-10 1.92824801e-11]"
2499,424,84,3.814697265624981e-06,0.9963834306282945,"[1.63802267e-03 1.66942486e-03 1.69491502e-03 ... 3.16749158e-10
 1.71170545e-10 1.92824801e-11]"
2500,84,425,3.81469726562498e-06,0.9975974673151455,"[1.66321817e-03 1.70576729e-03 1.69537635e-03 ... 2.01850184e-10
 9.43296762e-11 1.48389964e-12]"
2501,425,84,3.81469726562498e-06,0.9975974673151455,"[1.66321817e-03 1.70576729e-03 1.69537635e-03 ... 2.01850184e-10
 9.43296762e-11 1.48389964e-12]"
2502,84,426,3.8146972656249797e-06,0.9978281229205082,"[1.66448269e-03 1.70923413e-03 1.70325847e-03 ... 1.67830069e-10
 7.65056008e-11 1.48083714e-12]"
2503,426,84,3.8146972656249797e-06,0.9978281229205082,"[1.66448269e-03 1.70923413e-03 1.70325847e-03 ... 1.67830069e-10
 7.65056008e-11 1.48083714e-12]"
2504,84,428,3.814697265624979e-06,0.9953821638173563,"[1.66606218e-03 1.70874327e-03 1.69465035e-03 ... 1.64582578e-10
 7.65036963e-11 3.62839190e-12]"
2505,428,84,3.814697265624979e-06,0.9953821638173563,"[1.66606218e-03 1.70874327e-03 1.69465035e-03 ... 1.64582578e-10
 7.65036963e-11 3.62839190e-12]"
2506,84,435,3.8146972656249814e-06,0.9972562323886854,"[1.66378511e-03 1.71086561e-03 1.69115993e-03 ... 1.62802466e-10
 6.77798111e-11 3.62180861e-12]"
2507,435,84,3.8146972656249814e-06,0.9972562323886854,"[1.66378511e-03 1.71086561e-03 1.69115993e-03 ... 1.62802466e-10
 6.77798111e-11 3.62180861e-12]"
2508,85,93,3.8146972656249814e-06,0.9912773908417042,"[1.66054881e-03 1.68423363e-03 1.67551155e-03 ... 1.41661517e-10
 8.43542612e-11 3.90755950e-12]"
2509,93,85,3.8146972656249814e-06,0.9912773908417042,"[1.66054881e-03 1.68423363e-03 1.67551155e-03 ... 1.41661517e-10
 8.43542612e-11 3.90755950e-12]"
2510,85,98,3.814697265624981e-06,0.9954345941408892,"[1.65591110e-03 1.69567325e-03 1.67779717e-03 ... 1.68240836e-10
 8.57869951e-11 1.58339222e-12]"
2511,98,85,3.814697265624981e-06,0.9954345941408892,"[1.65591110e-03 1.69567325e-03 1.67779717e-03 ... 1.68240836e-10
 8.57869951e-11 1.58339222e-12]"
2512,85,99,3.8146972656249805e-06,0.995749482231526,"[1.66078653e-03 1.69317280e-03 1.67744802e-03 ... 1.72273348e-10
 9.37461561e-11 1.37796600e-12]"
2513,99,85,3.8146972656249805e-06,0.995749482231526,"[1.66078653e-03 1.69317280e-03 1.67744802e-03 ... 1.72273348e-10
 9.37461561e-11 1.37796600e-12]"
2514,85,104,3.814697265624982e-06,0.9959536035039156,"[1.65780533e-03 1.69502108e-03 1.67255579e-03 ... 2.42585967e-10
 1.24437497e-10 3.33571651e-13]"
2515,104,85,3.814697265624982e-06,0.9959536035039156,"[1.65780533e-03 1.69502108e-03 1.67255579e-03 ... 2.42585967e-10
 1.24437497e-10 3.33571651e-13]"
2516,85,106,3.814697265624981e-06,0.9938083114702478,"[1.66407195e-03 1.69328523e-03 1.67822580e-03 ... 1.47049205e-10
 8.16043581e-11 3.86146549e-12]"
2517,106,85,3.814697265624981e-06,0.9938083114702478,"[1.66407195e-03 1.69328523e-03 1.67822580e-03 ... 1.47049205e-10
 8.16043581e-11 3.86146549e-12]"
2518,85,107,3.8146972656249797e-06,0.9936147117088237,"[1.65979878e-03 1.69898353e-03 1.67978958e-03 ... 1.99623639e-10
 1.01306990e-10 1.47052527e-12]"
2519,107,85,3.8146972656249797e-06,0.9936147117088237,"[1.65979878e-03 1.69898353e-03 1.67978958e-03 ... 1.99623639e-10
 1.01306990e-10 1.47052527e-12]"
2520,85,109,3.814697265624981e-06,0.9924048854133727,"[1.65864503e-03 1.69298106e-03 1.67737289e-03 ... 2.27620754e-10
 1.22740342e-10 1.25743643e-12]"
2521,109,85,3.814697265624981e-06,0.9924048854133727,"[1.65864503e-03 1.69298106e-03 1.67737289e-03 ... 2.27620754e-10
 1.22740342e-10 1.25743643e-12]"
2522,85,113,3.8146972656249822e-06,0.9929045934700028,"[1.65903143e-03 1.69012926e-03 1.67463816e-03 ... 1.51092980e-10
 8.32482446e-11 2.81892969e-12]"
2523,113,85,3.8146972656249822e-06,0.9929045934700028,"[1.65903143e-03 1.69012926e-03 1.67463816e-03 ... 1.51092980e-10
 8.32482446e-11 2.81892969e-12]"
2524,85,114,3.814697265624982e-06,0.9962235690227575,"[1.65936680e-03 1.69526455e-03 1.67650814e-03 ... 1.77087850e-10
 9.23139217e-11 1.15050948e-12]"
2525,114,85,3.814697265624982e-06,0.9962235690227575,"[1.65936680e-03 1.69526455e-03 1.67650814e-03 ... 1.77087850e-10
 9.23139217e-11 1.15050948e-12]"
2526,85,115,3.8146972656249826e-06,0.9833280042178836,"[1.61547871e-03 1.64023243e-03 1.65499323e-03 ... 3.09197459e-10
 2.00583449e-10 1.81670202e-11]"
2527,115,85,3.8146972656249826e-06,0.9833280042178836,"[1.61547871e-03 1.64023243e-03 1.65499323e-03 ... 3.09197459e-10
 2.00583449e-10 1.81670202e-11]"
2528,85,117,3.814697265624982e-06,0.9930632204244438,"[1.65816091e-03 1.70152276e-03 1.67667380e-03 ... 1.62690733e-10
 7.62308092e-11 4.38055881e-12]"
2529,117,85,3.814697265624982e-06,0.9930632204244438,"[1.65816091e-03 1.70152276e-03 1.67667380e-03 ... 1.62690733e-10
 7.62308092e-11 4.38055881e-12]"
2530,85,165,3.81469726562498e-06,0.9884798868618561,"[1.64791951e-03 1.68178480e-03 1.66532237e-03 ... 2.87671545e-10
 1.53197537e-10 2.09031227e-12]"
2531,165,85,3.81469726562498e-06,0.9884798868618561,"[1.64791951e-03 1.68178480e-03 1.66532237e-03 ... 2.87671545e-10
 1.53197537e-10 2.09031227e-12]"
2532,85,166,3.8146972656249805e-06,0.9938928737465933,"[1.65509770e-03 1.70298666e-03 1.66707605e-03 ... 1.34677838e-10
 5.54614484e-11 1.08953529e-11]"
2533,166,85,3.8146972656249805e-06,0.9938928737465933,"[1.65509770e-03 1.70298666e-03 1.66707605e-03 ... 1.34677838e-10
 5.54614484e-11 1.08953529e-11]"
2534,85,198,3.814697265624981e-06,0.9898665107007865,"[1.65955580e-03 1.69726298e-03 1.68025795e-03 ... 1.44013487e-10
 7.24286329e-11 6.45320230e-12]"
2535,198,85,3.814697265624981e-06,0.9898665107007865,"[1.65955580e-03 1.69726298e-03 1.68025795e-03 ... 1.44013487e-10
 7.24286329e-11 6.45320230e-12]"
2536,85,199,3.81469726562498e-06,0.995184825691873,"[1.66127670e-03 1.69627676e-03 1.67736586e-03 ... 1.60913789e-10
 8.29694686e-11 2.36076405e-12]"
2537,199,85,3.81469726562498e-06,0.995184825691873,"[1.66127670e-03 1.69627676e-03 1.67736586e-03 ... 1.60913789e-10
 8.29694686e-11 2.36076405e-12]"
2538,85,233,3.8146972656249822e-06,0.9919300613467862,"[1.65332080e-03 1.68759520e-03 1.67994653e-03 ... 1.86833752e-10
 1.04101899e-10 1.30931828e-12]"
2539,233,85,3.8146972656249822e-06,0.9919300613467862,"[1.65332080e-03 1.68759520e-03 1.67994653e-03 ... 1.86833752e-10
 1.04101899e-10 1.30931828e-12]"
2540,85,234,3.814697265624981e-06,0.9946745009333315,"[1.66404232e-03 1.69670105e-03 1.68075862e-03 ... 1.99729277e-10
 1.08200587e-10 9.67731164e-13]"
2541,234,85,3.814697265624981e-06,0.9946745009333315,"[1.66404232e-03 1.69670105e-03 1.68075862e-03 ... 1.99729277e-10
 1.08200587e-10 9.67731164e-13]"
2542,85,240,3.8146972656249805e-06,0.9910687824040967,"[1.65810659e-03 1.68660901e-03 1.68291842e-03 ... 2.15435384e-10
 1.26969065e-10 2.49539779e-12]"
2543,240,85,3.8146972656249805e-06,0.9910687824040967,"[1.65810659e-03 1.68660901e-03 1.68291842e-03 ... 2.15435384e-10
 1.26969065e-10 2.49539779e-12]"
2544,85,241,3.8146972656249826e-06,0.9952924109520284,"[1.65808506e-03 1.68653671e-03 1.66975192e-03 ... 1.53077012e-10
 8.43951235e-11 2.00198754e-12]"
2545,241,85,3.8146972656249826e-06,0.9952924109520284,"[1.65808506e-03 1.68653671e-03 1.66975192e-03 ... 1.53077012e-10
 8.43951235e-11 2.00198754e-12]"
2546,85,249,3.81469726562498e-06,0.9956189387360792,"[1.66124590e-03 1.70015742e-03 1.67526854e-03 ... 1.72431303e-10
 8.42107991e-11 3.29662731e-12]"
2547,249,85,3.81469726562498e-06,0.9956189387360792,"[1.66124590e-03 1.70015742e-03 1.67526854e-03 ... 1.72431303e-10
 8.42107991e-11 3.29662731e-12]"
2548,85,251,3.8146972656249797e-06,0.9962818181837343,"[1.66036563e-03 1.69819923e-03 1.67548519e-03 ... 1.59086965e-10
 7.99480954e-11 3.13838214e-12]"
2549,251,85,3.8146972656249797e-06,0.9962818181837343,"[1.66036563e-03 1.69819923e-03 1.67548519e-03 ... 1.59086965e-10
 7.99480954e-11 3.13838214e-12]"
2550,85,252,3.814697265624982e-06,0.989910575639213,"[1.64766639e-03 1.67198641e-03 1.66477736e-03 ... 3.65875902e-10
 2.23804762e-10 6.53439452e-12]"
2551,252,85,3.814697265624982e-06,0.989910575639213,"[1.64766639e-03 1.67198641e-03 1.66477736e-03 ... 3.65875902e-10
 2.23804762e-10 6.53439452e-12]"
2552,85,254,3.8146972656249814e-06,0.9922408861206387,"[1.65222799e-03 1.68524888e-03 1.67725649e-03 ... 1.67746259e-10
 9.33544556e-11 2.19164533e-12]"
2553,254,85,3.8146972656249814e-06,0.9922408861206387,"[1.65222799e-03 1.68524888e-03 1.67725649e-03 ... 1.67746259e-10
 9.33544556e-11 2.19164533e-12]"
2554,85,256,3.8146972656249822e-06,0.9924516037931652,"[1.65956286e-03 1.69496881e-03 1.68109986e-03 ... 1.93229509e-10
 1.02881056e-10 1.53965918e-12]"
2555,256,85,3.8146972656249822e-06,0.9924516037931652,"[1.65956286e-03 1.69496881e-03 1.68109986e-03 ... 1.93229509e-10
 1.02881056e-10 1.53965918e-12]"
2556,85,261,3.8146972656249826e-06,0.9956758638695882,"[1.66090657e-03 1.69566751e-03 1.67642291e-03 ... 1.56190500e-10
 8.14668408e-11 2.84501455e-12]"
2557,261,85,3.8146972656249826e-06,0.9956758638695882,"[1.66090657e-03 1.69566751e-03 1.67642291e-03 ... 1.56190500e-10
 8.14668408e-11 2.84501455e-12]"
