,A,B,gates,depth,2-gates,RZ,SX,CZ
1219,84,252,545,397,108,176,251,108
1220,84,254,548,399,108,179,251,108
1221,84,256,554,403,108,185,250,108
1222,84,261,552,402,108,182,251,108
1223,84,262,554,400,106,186,251,106
1224,84,263,548,397,106,181,251,106
1225,84,302,544,396,108,174,251,108
1226,84,306,556,400,106,188,251,106
1227,84,317,551,403,110,180,250,110
1228,84,325,547,396,106,180,251,106
1229,84,334,552,398,106,184,251,106
1230,84,335,556,407,110,184,250,110
1231,84,336,556,403,106,188,251,106
1232,84,337,551,401,108,182,251,108
1233,84,342,552,403,110,180,250,110
1234,84,345,556,402,108,186,250,108
1235,84,346,555,405,108,185,251,108
1236,84,351,556,401,106,188,251,106
1237,84,353,549,399,108,180,251,108
1238,84,354,552,401,106,185,251,106
1239,84,365,557,403,108,187,250,108
1240,84,380,554,404,108,185,250,108
1241,84,383,548,396,106,181,251,106
1242,84,404,548,396,106,181,251,106
1243,84,406,548,399,108,178,251,108
1244,84,411,546,397,108,177,251,108
1245,84,416,555,402,108,186,250,108
1246,84,419,548,400,108,179,251,108
1247,84,420,553,400,106,185,251,106
1248,84,421,547,400,108,177,251,108
1249,84,424,558,405,108,188,250,108
1250,84,425,549,399,106,182,251,106
1251,84,426,552,398,106,184,251,106
1252,84,428,544,396,106,177,251,106
1253,84,435,550,399,106,183,251,106
1254,85,93,548,397,106,181,251,106
1255,85,98,553,404,108,183,251,108
1256,85,99,550,401,106,183,251,106
1257,85,104,547,398,108,178,251,108
1258,85,106,550,399,106,183,251,106
1259,85,107,550,402,110,180,250,110
1260,85,109,551,403,108,182,251,108
1261,85,113,688,428,140,220,317,140
1262,85,114,552,404,110,182,250,110
1263,85,115,548,401,108,178,251,108
1264,85,117,543,397,108,174,251,108
1265,85,165,553,405,110,182,250,110
1266,85,166,552,397,106,184,251,106
1267,85,198,550,402,108,180,251,108
1268,85,199,548,397,106,180,251,106
1269,85,233,553,401,106,185,251,106
1270,85,234,548,400,108,179,251,108
1271,85,240,551,399,106,184,251,106
1272,85,241,553,405,108,184,251,108
1273,85,249,554,406,110,183,250,110
1274,85,251,552,401,106,184,251,106
1275,85,252,543,395,106,176,251,106
1276,85,254,548,400,108,179,251,108
1277,85,256,546,399,108,177,251,108
1278,85,261,555,406,110,184,250,110
1279,85,262,552,399,106,184,251,106
1280,85,263,548,398,106,181,251,106
1281,85,302,542,395,108,172,251,108
1282,85,306,553,404,108,183,251,108
1283,85,317,549,399,106,182,251,106
1284,85,325,547,397,106,180,251,106
1285,85,334,552,399,106,184,251,106
1286,85,335,550,402,108,180,251,108
1287,85,336,556,404,106,188,251,106
1288,85,337,552,403,110,182,250,110
1289,85,342,550,398,106,182,251,106
1290,85,345,550,397,106,182,251,106
1291,85,346,556,407,110,185,250,110
1292,85,351,550,402,108,180,251,108
1293,85,353,547,398,108,178,251,108
1294,85,354,553,403,108,185,250,108
1295,85,365,549,402,108,179,251,108
1296,85,380,549,403,108,180,251,108
1297,85,383,545,397,108,176,251,108
1298,85,404,546,398,108,177,251,108
1299,85,406,551,399,108,182,250,108
1300,85,411,546,398,108,177,251,108
1301,85,416,549,397,106,182,251,106
1302,85,419,549,402,110,179,250,110
1303,85,420,550,404,110,179,250,110
1304,85,421,547,401,108,177,251,108
1305,85,424,548,402,108,178,251,108
1306,85,425,548,402,110,178,250,110
1307,85,426,551,404,110,180,250,110
1308,85,428,542,395,106,175,251,106
1309,85,435,550,400,106,183,251,106
1310,93,98,556,405,108,187,251,108
1311,93,99,553,402,106,187,251,106
1312,93,104,550,399,108,182,251,108
1313,93,106,552,405,110,183,250,110
1314,93,107,552,401,106,186,251,106
1315,93,109,556,403,106,190,251,106
1316,93,113,553,403,106,187,251,106
1317,93,114,554,401,106,188,251,106
1318,93,115,556,404,108,188,250,108
1319,93,117,552,404,108,185,250,108
1320,93,165,559,403,106,192,251,106
1321,93,166,557,400,106,190,251,106
1322,93,198,557,403,106,190,251,106
1323,93,199,549,403,110,179,250,110
1324,93,233,557,410,110,187,250,110
1325,93,234,554,407,110,185,250,110
1326,93,240,556,402,106,190,251,106
1327,93,241,555,404,106,189,251,106
1328,93,249,558,402,106,191,251,106
1329,93,251,554,408,110,184,250,110
1330,93,252,548,398,106,182,251,106
1331,93,254,552,405,110,183,250,110
1332,93,256,549,400,108,181,251,108
1333,93,261,556,408,110,186,250,110
1334,93,262,558,406,108,190,250,108
1335,93,263,552,403,108,185,250,108
1336,93,302,548,402,110,178,250,110
1337,93,306,559,402,106,192,251,106
1338,93,317,550,401,108,182,251,108
1339,93,325,550,404,110,181,250,110
1340,93,334,557,402,106,190,251,106
1341,93,335,557,401,106,190,251,106
1342,93,336,559,405,106,192,251,106
1343,93,337,556,402,106,190,251,106
1344,93,342,554,407,110,184,250,110
1345,93,345,551,402,108,182,251,108
1346,93,346,557,402,106,190,251,106
1347,93,351,553,403,108,184,251,108
1348,93,353,553,404,108,186,250,108
1349,93,354,555,403,106,189,251,106
1350,93,365,552,403,108,183,251,108
1351,93,380,553,408,110,184,250,110
1352,93,383,550,400,108,182,251,108
1353,93,404,551,398,106,185,251,106
1354,93,406,549,399,108,180,251,108
1355,93,411,553,400,106,187,251,106
1356,93,416,554,400,106,188,251,106
1357,93,419,553,401,106,187,251,106
1358,93,420,556,402,106,189,251,106
1359,93,421,551,406,110,181,250,110
1360,93,424,555,401,106,188,251,106
1361,93,425,550,402,108,182,251,108
1362,93,426,553,404,108,184,251,108
1363,93,428,547,398,106,181,251,106
1364,93,435,555,403,106,189,251,106
1365,98,99,551,402,108,182,251,108
1366,98,104,552,397,106,185,251,106
1367,98,106,555,401,106,188,251,106
1368,98,107,552,400,106,185,251,106
1369,98,109,554,403,108,185,251,108
1370,98,113,555,407,110,184,250,110
1371,98,114,552,401,108,183,251,108
1372,98,115,557,401,106,189,251,106
1373,98,117,551,399,106,184,251,106
1374,98,165,555,404,108,185,251,108
1375,98,166,557,399,106,189,251,106
1376,98,198,557,402,106,189,251,106
1377,98,199,551,397,106,183,251,106
1378,98,233,556,405,108,186,251,108
1379,98,234,555,401,106,188,251,106
1380,98,240,556,401,106,189,251,106
1381,98,241,557,405,106,190,251,106
1382,98,249,556,407,110,184,250,110
1383,98,251,553,403,108,183,251,108
1384,98,252,552,404,110,181,250,110
1385,98,254,553,402,108,184,251,108
1386,98,256,553,405,110,182,250,110
1387,98,261,569,408,106,197,255,106
1388,98,262,555,407,110,183,250,110
1389,98,263,551,401,108,182,251,108
1390,98,302,554,398,106,186,251,106
1391,98,306,559,401,106,191,251,106
1392,98,317,552,399,106,185,251,106
1393,98,325,552,399,106,185,251,106
1394,98,334,553,403,108,183,251,108
1395,98,335,555,404,108,185,251,108
1396,98,336,561,408,108,191,250,108
1397,98,337,554,402,108,185,251,108
1398,98,342,553,402,108,183,251,108
1399,98,345,555,399,106,187,251,106
1400,98,346,558,406,108,188,251,108
1401,98,351,557,408,110,185,250,110
1402,98,353,554,402,108,185,251,108
1403,98,354,553,403,108,184,251,108
1404,98,365,552,402,108,182,251,108
1405,98,380,552,403,108,183,251,108
1406,98,383,552,403,110,181,250,110
1407,98,404,553,399,106,186,251,106
1408,98,406,553,404,110,181,250,110
1409,98,411,553,399,106,186,251,106
1410,98,416,554,399,106,187,251,106
1411,98,419,555,402,106,188,251,106
1412,98,420,554,407,110,182,250,110
1413,98,421,554,401,106,186,251,106
1414,98,424,559,406,108,189,250,108
1415,98,425,550,401,108,181,251,108
1416,98,426,553,403,108,183,251,108
1417,98,428,548,401,110,177,250,110
1418,98,435,556,408,110,185,250,110
1419,99,104,553,402,110,182,250,110
1420,99,106,552,399,106,185,251,106
1421,99,107,553,402,106,186,251,106
1422,99,109,559,409,110,188,250,110
1423,99,113,552,402,106,185,251,106
1424,99,114,551,401,108,182,251,108
1425,99,115,556,407,110,184,250,110
1426,99,117,550,399,106,183,251,106
1427,99,165,558,402,106,190,251,106
1428,99,166,555,404,108,185,251,108
1429,99,198,558,408,110,186,250,110
1430,99,199,552,399,106,184,251,106
1431,99,233,559,409,110,187,250,110
1432,99,234,552,402,108,183,251,108
1433,99,240,555,401,106,188,251,106
1434,99,241,561,411,110,190,250,110
1435,99,249,553,403,108,183,251,108
1436,99,251,554,405,108,184,251,108
1437,99,252,549,400,108,180,251,108
1438,99,254,552,401,106,185,251,106
1439,99,256,554,405,110,183,250,110
1440,99,261,560,409,110,188,250,110
1441,99,262,558,409,110,186,250,110
1442,99,263,556,404,108,187,250,108
1443,99,302,546,397,108,176,251,108
1444,99,306,558,401,106,190,251,106
1445,99,317,551,399,106,184,251,106
1446,99,325,553,401,108,184,250,108
1447,99,334,556,407,110,184,250,110
1448,99,335,558,402,106,190,251,106
1449,99,336,560,410,110,188,250,110
1450,99,337,553,402,108,184,251,108
1451,99,342,558,404,108,188,250,108
1452,99,345,556,401,106,188,251,106
1453,99,346,561,410,110,189,250,110
1454,99,351,548,398,104,187,247,104
1455,99,353,557,406,110,186,250,110
1456,99,354,556,404,106,189,251,106
1457,99,365,557,408,110,185,250,110
1458,99,380,554,403,106,187,251,106
1459,99,383,552,399,106,185,251,106
1460,99,404,552,399,106,185,251,106
1461,99,406,556,402,108,186,250,108
1462,99,411,552,399,106,185,251,106
1463,99,416,555,401,106,188,251,106
1464,99,419,552,400,106,185,251,106
1465,99,420,557,409,110,185,250,110
1466,99,421,553,401,106,185,251,106
1467,99,424,552,404,108,182,251,108
1468,99,425,551,400,106,184,251,106
1469,99,426,556,407,110,184,250,110
1470,99,428,552,403,108,183,250,108
1471,99,435,554,402,106,187,251,106
1472,104,106,547,397,106,181,251,106
1473,104,107,546,399,108,178,251,108
1474,104,109,548,401,108,180,251,108
1475,104,113,551,405,110,181,250,110
1476,104,114,550,400,106,184,251,106
1477,104,115,547,401,108,178,251,108
1478,104,117,542,397,108,174,251,108
1479,104,165,553,400,106,186,251,106
1480,104,166,680,427,136,214,320,136
1481,104,198,553,406,110,182,250,110
1482,104,199,549,399,108,180,250,108
1483,104,233,554,407,110,183,250,110
1484,104,234,551,404,110,181,250,110
1485,104,240,550,402,108,181,252,108
1486,104,241,551,403,106,185,251,106
1487,104,249,554,407,110,183,250,110
1488,104,251,551,401,106,184,251,106
1489,104,252,544,398,108,176,251,108
1490,104,254,547,400,108,179,251,108
1491,104,256,545,399,108,177,251,108
1492,104,261,553,405,110,182,250,110
1493,104,262,551,405,110,180,250,110
1494,104,263,545,399,108,177,251,108
1495,104,302,548,396,106,181,251,106
1496,104,306,552,404,108,183,251,108
1497,104,317,550,404,110,180,250,110
1498,104,325,544,395,106,178,251,106
1499,104,334,547,401,108,178,251,108
1500,104,335,553,400,106,186,251,106
1501,104,336,553,402,106,186,251,106
1502,104,337,548,400,108,180,251,108
1503,104,342,549,398,106,182,251,106
1504,104,345,545,399,108,176,251,108
1505,104,346,553,401,106,186,251,106
1506,104,351,553,400,106,186,251,106
1507,104,353,552,404,110,182,250,110
1508,104,354,553,407,110,183,250,110
1509,104,365,546,400,108,177,251,108
1510,104,380,546,401,108,178,251,108
1511,104,383,544,397,108,176,251,108
1512,104,404,551,401,108,183,250,108
1513,104,406,547,396,106,180,251,106
1514,104,411,549,402,110,179,250,110
1515,104,416,550,399,106,184,251,106
1516,104,419,549,400,106,183,251,106
1517,104,420,546,401,108,177,251,108
1518,104,421,550,405,110,179,250,110
1519,104,424,551,400,106,184,251,106
1520,104,425,544,399,108,176,251,108
1521,104,426,551,399,106,184,251,106
1522,104,428,543,397,106,177,251,106
1523,104,435,549,400,106,183,251,106
1524,106,107,554,405,108,186,250,108
1525,106,109,556,403,106,190,251,106
1526,106,113,555,407,108,187,250,108
1527,106,114,556,405,108,188,250,108
1528,106,115,555,408,110,184,250,110
1529,106,117,686,428,136,219,320,136
1530,106,165,559,403,106,192,251,106
1531,106,166,556,405,108,187,251,108
1532,106,198,559,407,108,190,250,108
1533,106,199,548,399,108,179,251,108
1534,106,233,556,406,108,187,251,108
1535,106,234,555,402,106,189,251,106
1536,106,240,556,407,110,186,250,110
1537,106,241,559,410,108,191,250,108
1538,106,249,558,402,106,191,251,106
1539,106,251,555,402,106,188,251,106
1540,106,252,552,405,110,182,250,110
1541,106,254,555,407,110,185,250,110
1542,106,256,553,406,110,183,250,110
1543,106,261,557,408,110,186,250,110
1544,106,262,557,410,110,186,250,110
1545,106,263,551,402,108,183,251,108
1546,106,302,554,399,106,187,251,106
1547,106,306,560,411,110,189,250,110
1548,106,317,552,400,106,186,251,106
1549,106,325,549,400,108,181,251,108
1550,106,334,557,402,106,190,251,106
1551,106,335,555,405,108,186,251,108
1552,106,336,561,407,106,194,251,106
1553,106,337,556,402,106,190,251,106
1554,106,342,555,401,106,188,251,106
1555,106,345,557,402,106,190,251,106
1556,106,346,559,404,106,192,251,106
1557,106,351,555,405,108,186,251,108
1558,106,353,552,401,108,184,251,108
1559,106,354,555,403,106,189,251,106
1560,106,365,556,401,106,189,251,106
1561,106,380,556,410,110,186,250,110
1562,106,383,552,404,110,182,250,110
1563,106,404,553,405,110,183,250,110
1564,106,406,555,403,108,186,250,108
1565,106,411,551,401,108,183,251,108
1566,106,416,552,401,108,184,251,108
1567,106,419,553,404,108,185,251,108
1568,106,420,558,404,106,191,251,106
1569,106,421,552,404,108,183,251,108
1570,106,424,553,405,108,184,251,108
1571,106,425,552,401,106,186,251,106
1572,106,426,553,404,108,184,251,108
1573,106,428,547,398,106,181,251,106
1574,106,435,555,403,106,189,251,106
1575,107,109,555,409,110,185,250,110
1576,107,113,548,401,106,182,251,106
1577,107,114,553,407,110,183,250,110
1578,107,115,548,402,108,179,251,108
1579,107,117,547,403,110,177,250,110
1580,107,165,554,401,106,187,251,106
1581,107,166,554,400,106,187,251,106
1582,107,198,552,401,106,185,251,106
1583,107,199,546,396,106,179,251,106
1584,107,233,553,402,106,186,251,106
1585,107,234,554,405,108,186,250,108
1586,107,240,551,400,106,185,251,106
1587,107,241,552,404,106,186,251,106
1588,107,249,553,400,106,186,251,106
1589,107,251,548,402,108,179,251,108
1590,107,252,549,404,110,179,250,110
1591,107,254,548,400,106,182,251,106
1592,107,256,546,400,108,178,251,108
1593,107,261,550,402,108,181,251,108
1594,107,262,554,402,106,187,251,106
1595,107,263,552,404,108,184,250,108
1596,107,302,549,397,106,182,251,106
1597,107,306,551,403,108,182,251,108
1598,107,317,547,398,106,181,251,106
1599,107,325,546,400,108,178,251,108
1600,107,334,548,402,108,179,251,108
1601,107,335,554,401,106,187,251,106
1602,107,336,552,405,108,183,251,108
1603,107,337,549,401,108,181,251,108
1604,107,342,552,406,110,181,250,110
1605,107,345,546,400,108,177,251,108
1606,107,346,558,407,108,189,250,108
1607,107,351,554,408,110,183,250,110
1608,107,353,551,403,108,183,250,108
1609,107,354,552,403,106,186,251,106
1610,107,365,549,403,108,180,251,108
1611,107,380,550,402,106,184,251,106
1612,107,383,549,403,110,179,250,110
1613,107,404,546,399,108,178,251,108
1614,107,406,546,399,108,177,251,108
1615,107,411,552,403,108,184,250,108
1616,107,416,549,401,108,181,251,108
1617,107,419,554,406,108,186,250,108
1618,107,420,553,402,106,186,251,106
1619,107,421,547,402,108,178,251,108
1620,107,424,548,403,108,179,251,108
1621,107,425,547,399,106,181,251,106
1622,107,426,548,402,108,179,251,108
1623,107,428,547,403,110,177,250,110
1624,107,435,550,401,106,184,251,106
1625,109,113,548,400,106,182,251,106
1626,109,114,552,401,108,185,250,108
1627,109,115,552,399,106,185,251,106
1628,109,117,546,397,106,180,251,106
1629,109,165,553,405,110,183,250,110
1630,109,166,549,400,108,180,251,108
1631,109,198,552,400,106,185,251,106
1632,109,199,543,396,108,174,251,108
1633,109,233,553,401,106,186,251,106
1634,109,234,548,400,108,180,251,108
1635,109,240,551,399,106,185,251,106
1636,109,241,553,405,108,185,251,108
1637,109,249,556,402,108,188,250,108
1638,109,251,552,401,106,185,251,106
1639,109,252,546,399,110,177,250,110
1640,109,254,548,400,108,180,251,108
1641,109,256,546,399,108,178,251,108
1642,109,261,556,401,106,189,251,106
1643,109,262,552,399,106,185,251,106
1644,109,263,548,398,106,182,251,106
1645,109,302,545,398,110,175,250,110
1646,109,306,556,407,110,186,250,110
1647,109,317,547,400,108,179,251,108
1648,109,325,550,400,108,183,250,108
1649,109,334,552,399,106,185,251,106
1650,109,335,554,400,106,187,251,106
1651,109,336,554,406,108,185,251,108
1652,109,337,551,399,106,185,251,106
1653,109,342,551,403,110,181,250,110
1654,109,345,548,401,108,179,251,108
1655,109,346,554,401,106,187,251,106
1656,109,351,554,400,106,187,251,106
1657,109,353,549,399,106,183,251,106
1658,109,354,550,400,106,184,251,106
1659,109,365,553,400,106,186,251,106
1660,109,380,550,404,110,181,250,110
1661,109,383,548,400,110,179,250,110
1662,109,404,551,400,108,184,250,108
1663,109,406,548,396,106,181,251,106
1664,109,411,549,401,110,180,250,110
1665,109,416,549,400,108,181,251,108
1666,109,419,546,399,108,178,251,108
1667,109,420,552,406,110,182,250,110
1668,109,421,552,402,108,184,250,108
1669,109,424,552,400,106,185,251,106
1670,109,425,547,398,106,181,251,106
1671,109,426,555,402,108,187,250,108
1672,109,428,541,395,108,173,251,108
1673,109,435,550,400,106,184,251,106
1674,113,114,557,401,106,189,251,106
1675,113,115,554,402,108,183,251,108
1676,113,117,551,403,110,179,250,110
1677,113,165,564,408,108,193,250,108
1678,113,166,560,400,106,191,251,106
1679,113,198,558,401,106,189,251,106
1680,113,199,554,398,106,185,251,106
1681,113,233,559,402,106,190,251,106
1682,113,234,554,401,108,184,251,108
1683,113,240,555,401,108,185,251,108
1684,113,241,558,404,106,190,251,106
1685,113,249,559,409,110,186,250,110
1686,113,251,558,402,106,189,251,106
1687,113,252,551,398,106,183,251,106
1688,113,254,556,405,108,186,250,108
1689,113,256,556,401,106,188,251,106
1690,113,261,560,409,110,187,250,110
1691,113,262,556,404,108,185,251,108
1692,113,263,554,399,106,186,251,106
1693,113,302,559,411,111,181,255,111
1694,113,306,561,410,110,188,250,110
1695,113,317,553,401,108,183,251,108
1696,113,325,555,403,108,185,250,108
1697,113,334,558,400,106,189,251,106
1698,113,335,560,401,106,191,251,106
1699,113,336,564,410,108,193,250,108
1700,113,337,557,406,110,185,250,110
1701,113,342,558,404,108,187,250,108
1702,113,345,556,407,110,183,250,110
1703,113,346,562,404,106,193,251,106
1704,113,351,562,403,106,193,251,106
1705,113,353,557,406,110,185,250,110
1706,113,354,558,403,106,190,251,106
1707,113,365,557,408,110,184,250,110
1708,113,380,558,407,108,188,250,108
1709,113,383,555,405,110,183,250,110
1710,113,404,554,404,110,182,250,110
1711,113,406,556,406,110,183,250,110
1712,113,411,554,401,108,184,251,108
1713,113,416,559,405,108,189,250,108
1714,113,419,556,401,106,188,251,106
1715,113,420,555,404,108,184,251,108
1716,113,421,555,407,110,182,250,110
1717,113,424,554,403,108,183,251,108
1718,113,425,553,399,106,185,251,106
1719,113,426,556,404,108,185,251,108
1720,113,428,552,403,108,182,250,108
1721,113,435,558,403,106,190,251,106
1722,114,115,554,402,106,187,251,106
1723,114,117,548,400,106,182,251,106
1724,114,165,552,405,108,183,251,108
1725,114,166,556,402,106,189,251,106
1726,114,198,552,405,108,183,251,108
1727,114,199,550,404,110,180,250,110
1728,114,233,555,404,106,188,251,106
1729,114,234,552,402,106,186,251,106
1730,114,240,553,402,106,187,251,106
1731,114,241,555,408,108,187,251,108
1732,114,249,553,406,108,184,251,108
1733,114,251,554,404,106,187,251,106
1734,114,252,547,401,108,179,251,108
1735,114,254,555,407,106,187,253,106
1736,114,256,550,401,106,184,251,106
1737,114,261,557,409,110,187,250,110
1738,114,262,556,404,106,189,251,106
1739,114,263,550,401,106,184,251,106
1740,114,302,544,398,108,175,251,108
1741,114,306,556,402,106,189,251,106
1742,114,317,547,401,108,179,251,108
1743,114,325,547,398,106,181,251,106
1744,114,334,550,404,108,181,251,108
1745,114,335,559,406,108,191,250,108
1746,114,336,559,412,110,189,250,110
1747,114,337,554,406,110,185,250,110
1748,114,342,550,403,108,181,251,108
1749,114,345,550,404,108,181,251,108
1750,114,346,556,404,106,189,251,106
1751,114,351,552,405,108,183,251,108
1752,114,353,549,401,108,181,251,108
1753,114,354,552,406,108,184,251,108
1754,114,365,554,408,110,184,250,110
1755,114,380,553,405,108,186,250,108
1756,114,383,547,400,108,179,251,108
1757,114,404,550,400,106,184,251,106
1758,114,406,548,401,108,179,251,108
1759,114,411,550,400,106,184,251,106
1760,114,416,552,404,110,183,250,110
1761,114,419,553,407,110,184,250,110
1762,114,420,553,402,106,186,251,106
1763,114,421,549,404,108,180,251,108
1764,114,424,553,408,110,183,250,110
1765,114,425,547,402,108,179,251,108
1766,114,426,553,407,110,183,250,110
1767,114,428,545,400,108,177,251,108
1768,114,435,552,403,106,186,251,106
1769,115,117,540,395,108,173,250,108
1770,115,165,550,403,110,180,249,110
1771,115,166,551,403,110,181,249,110
1772,115,198,549,398,106,183,250,106
1773,115,199,543,393,106,177,250,106
1774,115,233,553,406,110,183,249,110
1775,115,234,547,397,106,182,250,106
1776,115,240,546,395,106,181,250,106
1777,115,241,697,447,142,218,326,142
1778,115,249,546,399,108,178,250,108
1779,115,251,547,397,106,181,250,106
1780,115,252,540,393,106,175,250,106
1781,115,254,545,397,106,180,250,106
1782,115,256,545,396,106,180,250,106
1783,115,261,552,404,110,182,249,110
1784,115,262,545,399,108,177,250,108
1785,115,263,546,400,110,177,249,110
1786,115,302,544,392,106,178,250,106
1787,115,306,556,402,108,188,249,108
1788,115,317,542,396,108,175,250,108
1789,115,325,542,393,106,177,250,106
1790,115,334,543,397,108,175,250,108
1791,115,335,552,405,110,182,249,110
1792,115,336,551,400,106,185,250,106
1793,115,337,546,398,108,179,250,108
1794,115,342,547,396,106,181,250,106
1795,115,345,547,395,106,181,250,106
1796,115,346,553,405,110,183,249,110
1797,115,351,556,403,108,188,249,108
1798,115,353,544,395,106,179,250,106
1799,115,354,550,404,110,181,249,110
1800,115,365,544,398,108,176,250,108
1801,115,380,545,397,106,180,250,106
1802,115,383,540,393,108,173,250,108
1803,115,404,543,396,108,176,250,108
1804,115,406,545,394,106,179,250,106
1805,115,411,546,399,110,177,249,110
1806,115,416,546,395,106,181,250,106
1807,115,419,548,402,110,179,249,110
1808,115,420,548,397,106,182,250,106
1809,115,421,544,395,106,178,250,106
1810,115,424,550,405,110,180,249,110
1811,115,425,540,395,108,173,250,108
1812,115,426,547,395,106,181,250,106
1813,115,428,543,398,110,174,249,110
1814,115,435,547,398,106,182,250,106
1815,117,165,560,403,106,192,251,106
1816,117,166,567,406,106,195,255,106
1817,117,198,558,403,106,190,251,106
1818,117,199,550,401,110,179,250,110
1819,117,233,556,406,110,185,250,110
1820,117,234,552,401,108,183,251,108
1821,117,240,555,400,106,188,251,106
1822,117,241,556,404,106,189,251,106
1823,117,249,555,404,108,185,251,108
1824,117,251,556,402,106,188,251,106
1825,117,252,549,399,108,180,251,108
1826,117,254,555,405,110,185,250,110
1827,117,256,555,403,108,187,250,108
1828,117,261,557,406,110,186,250,110
1829,117,262,554,404,108,184,251,108
1830,117,263,551,402,110,181,250,110
1831,117,302,553,397,106,185,251,106
1832,117,306,557,405,108,187,251,108
1833,117,317,553,400,106,186,251,106
1834,117,325,550,400,108,181,251,108
1835,117,334,553,404,110,182,250,110
1836,117,335,556,405,108,186,251,108
1837,117,336,560,405,106,192,251,106
1838,117,337,554,403,110,184,250,110
1839,117,342,556,401,106,188,251,106
1840,117,345,556,400,106,188,251,106
1841,117,346,558,402,106,190,251,106
1842,117,351,557,407,110,186,250,110
1843,117,353,553,401,108,184,251,108
1844,117,354,556,403,106,189,251,106
1845,117,365,557,401,106,189,251,106
1846,117,380,553,404,108,184,251,108
1847,117,383,550,400,110,180,250,110
1848,117,404,552,398,106,185,251,106
1849,117,406,552,401,108,182,251,108
1850,117,411,554,400,106,187,251,106
1851,117,416,555,400,106,188,251,106
1852,117,419,554,401,106,187,251,106
1853,117,420,553,404,108,183,251,108
1854,117,421,552,404,110,181,250,110
1855,117,424,554,405,108,184,251,108
1856,117,425,554,403,108,186,250,108
1857,117,426,556,400,106,188,251,106
1858,117,428,548,400,110,178,250,110
1859,117,435,553,403,108,184,251,108
1860,165,166,552,401,108,182,251,108
1861,165,198,551,401,108,181,251,108
1862,165,199,551,399,108,182,250,108
1863,165,233,554,400,106,186,251,106
1864,165,234,551,398,106,184,251,106
1865,165,240,556,403,108,188,250,108
1866,165,241,555,404,106,188,251,106
1867,165,249,552,402,108,182,251,108
1868,165,251,555,403,108,186,250,108
1869,165,252,546,397,108,177,251,108
1870,165,254,551,402,110,181,250,110
1871,165,256,547,398,108,178,251,108
1872,165,261,557,400,106,189,251,106
1873,165,262,553,405,110,182,250,110
1874,165,263,547,398,108,178,251,108
1875,165,302,550,395,106,182,251,106
1876,165,306,556,406,110,185,250,110
1877,165,317,550,398,106,183,251,106
1878,165,325,548,396,106,181,251,106
1879,165,334,553,398,106,185,251,106
1880,165,335,551,401,108,181,251,108
1881,165,336,557,408,110,186,250,110
1882,165,337,552,402,110,182,250,110
1883,165,342,551,401,108,181,251,108
1884,165,345,553,398,106,185,251,106
1885,165,346,557,402,106,189,251,106
1886,165,351,553,404,110,182,250,110
1887,165,353,550,398,106,183,251,106
1888,165,354,553,405,110,183,250,110
1889,165,365,554,399,106,186,251,106
1890,165,380,550,402,108,181,251,108
1891,165,383,549,396,106,182,251,106
1892,165,404,553,401,108,185,250,108
1893,165,406,549,399,108,179,251,108
1894,165,411,551,398,106,184,251,106
1895,165,416,550,399,108,181,251,108
1896,165,419,551,399,106,184,251,106
1897,165,420,552,405,110,181,250,110
1898,165,421,552,400,106,184,251,106
1899,165,424,553,399,106,185,251,106
1900,165,425,548,401,110,178,250,110
1901,165,426,551,403,110,180,250,110
1902,165,428,545,396,106,178,251,106
1903,165,435,551,399,106,184,251,106
1904,166,198,546,398,108,178,250,108
1905,166,199,539,392,108,171,250,108
1906,166,233,547,399,108,179,250,108
1907,166,234,546,395,106,181,250,106
1908,166,240,545,396,108,178,250,108
1909,166,241,548,399,106,183,250,106
1910,166,249,549,395,106,183,250,106
1911,166,251,547,401,110,178,249,110
1912,166,252,539,392,108,172,250,108
1913,166,254,547,399,108,181,249,108
1914,166,256,544,394,106,179,250,106
1915,166,261,550,395,106,184,250,106
1916,166,262,548,395,106,182,250,106
1917,166,263,544,394,106,179,250,106
1918,166,302,543,397,110,174,249,110
1919,166,306,555,401,108,188,249,108
1920,166,317,546,400,110,178,249,110
1921,166,325,541,391,106,176,250,106
1922,166,334,544,397,108,176,250,108
1923,166,335,546,398,108,178,250,108
1924,166,336,553,402,108,186,249,108
1925,166,337,545,396,108,178,250,108
1926,166,342,549,398,108,182,249,108
1927,166,345,544,397,108,176,250,108
1928,166,346,549,400,108,181,250,108
1929,166,351,550,396,106,184,250,106
1930,166,353,545,395,106,180,250,106
1931,166,354,546,399,108,179,250,108
1932,166,365,547,394,106,181,250,106
1933,166,380,546,397,106,181,250,106
1934,166,383,544,393,106,179,250,106
1935,166,404,544,393,106,179,250,106
1936,166,406,545,398,110,176,249,110
1937,166,411,548,401,110,179,250,110
1938,166,416,548,400,110,180,249,110
1939,166,419,546,396,106,181,250,106
1940,166,420,550,399,108,183,249,108
1941,166,421,545,395,106,179,250,106
1942,166,424,548,396,106,182,250,106
1943,166,425,544,399,110,176,249,110
1944,166,426,548,395,106,182,250,106
1945,166,428,540,393,106,175,250,106
1946,166,435,545,398,108,178,250,108
1947,198,199,554,399,106,186,251,106
1948,198,233,557,405,108,187,251,108
1949,198,234,556,404,108,187,251,108
1950,198,240,559,408,110,189,250,110
1951,198,241,558,405,106,191,251,106
1952,198,249,561,403,106,193,251,106
1953,198,251,558,409,110,187,250,110
