,A,B,gates,depth,2-gates,Gates
1610,107,365,549,403,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
1611,107,380,550,402,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 5, 'measure': 4})"
1612,107,383,549,403,110,"Counter({'sx': 250, 'rz': 179, 'cz': 110, 'x': 6, 'measure': 4})"
1613,107,404,546,399,108,"Counter({'sx': 251, 'rz': 178, 'cz': 108, 'x': 5, 'measure': 4})"
1614,107,406,546,399,108,"Counter({'sx': 251, 'rz': 177, 'cz': 108, 'x': 6, 'measure': 4})"
1615,107,411,552,403,108,"Counter({'sx': 250, 'rz': 184, 'cz': 108, 'x': 6, 'measure': 4})"
1616,107,416,549,401,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 5, 'measure': 4})"
1617,107,419,554,406,108,"Counter({'sx': 250, 'rz': 186, 'cz': 108, 'x': 6, 'measure': 4})"
1618,107,420,553,402,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
1619,107,421,547,402,108,"Counter({'sx': 251, 'rz': 178, 'cz': 108, 'x': 6, 'measure': 4})"
1620,107,424,548,403,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
1621,107,425,547,399,106,"Counter({'sx': 251, 'rz': 181, 'cz': 106, 'x': 5, 'measure': 4})"
1622,107,426,548,402,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
1623,107,428,547,403,110,"Counter({'sx': 250, 'rz': 177, 'cz': 110, 'x': 6, 'measure': 4})"
1624,107,435,550,401,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 5, 'measure': 4})"
1625,109,113,548,400,106,"Counter({'sx': 251, 'rz': 182, 'cz': 106, 'x': 5, 'measure': 4})"
1626,109,114,552,401,108,"Counter({'sx': 250, 'rz': 185, 'cz': 108, 'x': 5, 'measure': 4})"
1627,109,115,552,399,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
1628,109,117,546,397,106,"Counter({'sx': 251, 'rz': 180, 'cz': 106, 'x': 5, 'measure': 4})"
1629,109,165,553,405,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 6, 'measure': 4})"
1630,109,166,549,400,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
1631,109,198,552,400,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
1632,109,199,543,396,108,"Counter({'sx': 251, 'rz': 174, 'cz': 108, 'x': 6, 'measure': 4})"
1633,109,233,553,401,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
1634,109,234,548,400,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 5, 'measure': 4})"
1635,109,240,551,399,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 5, 'measure': 4})"
1636,109,241,553,405,108,"Counter({'sx': 251, 'rz': 185, 'cz': 108, 'x': 5, 'measure': 4})"
1637,109,249,556,402,108,"Counter({'sx': 250, 'rz': 188, 'cz': 108, 'x': 6, 'measure': 4})"
1638,109,251,552,401,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
1639,109,252,546,399,110,"Counter({'sx': 250, 'rz': 177, 'cz': 110, 'x': 5, 'measure': 4})"
1640,109,254,548,400,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 5, 'measure': 4})"
1641,109,256,546,399,108,"Counter({'sx': 251, 'rz': 178, 'cz': 108, 'x': 5, 'measure': 4})"
1642,109,261,556,401,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 6, 'measure': 4})"
1643,109,262,552,399,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
1644,109,263,548,398,106,"Counter({'sx': 251, 'rz': 182, 'cz': 106, 'x': 5, 'measure': 4})"
1645,109,302,545,398,110,"Counter({'sx': 250, 'rz': 175, 'cz': 110, 'x': 6, 'measure': 4})"
1646,109,306,556,407,110,"Counter({'sx': 250, 'rz': 186, 'cz': 110, 'x': 6, 'measure': 4})"
1647,109,317,547,400,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 5, 'measure': 4})"
1648,109,325,550,400,108,"Counter({'sx': 250, 'rz': 183, 'cz': 108, 'x': 5, 'measure': 4})"
1649,109,334,552,399,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
1650,109,335,554,400,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 6, 'measure': 4})"
1651,109,336,554,406,108,"Counter({'sx': 251, 'rz': 185, 'cz': 108, 'x': 6, 'measure': 4})"
1652,109,337,551,399,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 5, 'measure': 4})"
1653,109,342,551,403,110,"Counter({'sx': 250, 'rz': 181, 'cz': 110, 'x': 6, 'measure': 4})"
1654,109,345,548,401,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
1655,109,346,554,401,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 6, 'measure': 4})"
1656,109,351,554,400,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 6, 'measure': 4})"
1657,109,353,549,399,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 5, 'measure': 4})"
1658,109,354,550,400,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 5, 'measure': 4})"
1659,109,365,553,400,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
1660,109,380,550,404,110,"Counter({'sx': 250, 'rz': 181, 'cz': 110, 'x': 5, 'measure': 4})"
1661,109,383,548,400,110,"Counter({'sx': 250, 'rz': 179, 'cz': 110, 'x': 5, 'measure': 4})"
1662,109,404,551,400,108,"Counter({'sx': 250, 'rz': 184, 'cz': 108, 'x': 5, 'measure': 4})"
1663,109,406,548,396,106,"Counter({'sx': 251, 'rz': 181, 'cz': 106, 'x': 6, 'measure': 4})"
1664,109,411,549,401,110,"Counter({'sx': 250, 'rz': 180, 'cz': 110, 'x': 5, 'measure': 4})"
1665,109,416,549,400,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 5, 'measure': 4})"
1666,109,419,546,399,108,"Counter({'sx': 251, 'rz': 178, 'cz': 108, 'x': 5, 'measure': 4})"
1667,109,420,552,406,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 6, 'measure': 4})"
1668,109,421,552,402,108,"Counter({'sx': 250, 'rz': 184, 'cz': 108, 'x': 6, 'measure': 4})"
1669,109,424,552,400,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
1670,109,425,547,398,106,"Counter({'sx': 251, 'rz': 181, 'cz': 106, 'x': 5, 'measure': 4})"
1671,109,426,555,402,108,"Counter({'sx': 250, 'rz': 187, 'cz': 108, 'x': 6, 'measure': 4})"
1672,109,428,541,395,108,"Counter({'sx': 251, 'rz': 173, 'cz': 108, 'x': 5, 'measure': 4})"
1673,109,435,550,400,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 5, 'measure': 4})"
1674,113,114,557,401,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 7, 'measure': 4})"
1675,113,115,554,402,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 8, 'measure': 4})"
1676,113,117,551,403,110,"Counter({'sx': 250, 'rz': 179, 'cz': 110, 'x': 8, 'measure': 4})"
1677,113,165,564,408,108,"Counter({'sx': 250, 'rz': 193, 'cz': 108, 'x': 9, 'measure': 4})"
1678,113,166,560,400,106,"Counter({'sx': 251, 'rz': 191, 'cz': 106, 'x': 8, 'measure': 4})"
1679,113,198,558,401,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 8, 'measure': 4})"
1680,113,199,554,398,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 8, 'measure': 4})"
1681,113,233,559,402,106,"Counter({'sx': 251, 'rz': 190, 'cz': 106, 'x': 8, 'measure': 4})"
1682,113,234,554,401,108,"Counter({'sx': 251, 'rz': 184, 'cz': 108, 'x': 7, 'measure': 4})"
1683,113,240,555,401,108,"Counter({'sx': 251, 'rz': 185, 'cz': 108, 'x': 7, 'measure': 4})"
1684,113,241,558,404,106,"Counter({'sx': 251, 'rz': 190, 'cz': 106, 'x': 7, 'measure': 4})"
1685,113,249,559,409,110,"Counter({'sx': 250, 'rz': 186, 'cz': 110, 'x': 9, 'measure': 4})"
1686,113,251,558,402,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 8, 'measure': 4})"
1687,113,252,551,398,106,"Counter({'sx': 251, 'rz': 183, 'cz': 106, 'x': 7, 'measure': 4})"
1688,113,254,556,405,108,"Counter({'sx': 250, 'rz': 186, 'cz': 108, 'x': 8, 'measure': 4})"
1689,113,256,556,401,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 7, 'measure': 4})"
1690,113,261,560,409,110,"Counter({'sx': 250, 'rz': 187, 'cz': 110, 'x': 9, 'measure': 4})"
1691,113,262,556,404,108,"Counter({'sx': 251, 'rz': 185, 'cz': 108, 'x': 8, 'measure': 4})"
1692,113,263,554,399,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 7, 'measure': 4})"
1693,113,302,559,411,111,"Counter({'sx': 255, 'rz': 181, 'cz': 111, 'x': 8, 'measure': 4})"
1694,113,306,561,410,110,"Counter({'sx': 250, 'rz': 188, 'cz': 110, 'x': 9, 'measure': 4})"
1695,113,317,553,401,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 7, 'measure': 4})"
1696,113,325,555,403,108,"Counter({'sx': 250, 'rz': 185, 'cz': 108, 'x': 8, 'measure': 4})"
1697,113,334,558,400,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 8, 'measure': 4})"
1698,113,335,560,401,106,"Counter({'sx': 251, 'rz': 191, 'cz': 106, 'x': 8, 'measure': 4})"
1699,113,336,564,410,108,"Counter({'sx': 250, 'rz': 193, 'cz': 108, 'x': 9, 'measure': 4})"
1700,113,337,557,406,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 8, 'measure': 4})"
1701,113,342,558,404,108,"Counter({'sx': 250, 'rz': 187, 'cz': 108, 'x': 9, 'measure': 4})"
1702,113,345,556,407,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 9, 'measure': 4})"
1703,113,346,562,404,106,"Counter({'sx': 251, 'rz': 193, 'cz': 106, 'x': 8, 'measure': 4})"
1704,113,351,562,403,106,"Counter({'sx': 251, 'rz': 193, 'cz': 106, 'x': 8, 'measure': 4})"
1705,113,353,557,406,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 8, 'measure': 4})"
1706,113,354,558,403,106,"Counter({'sx': 251, 'rz': 190, 'cz': 106, 'x': 7, 'measure': 4})"
1707,113,365,557,408,110,"Counter({'sx': 250, 'rz': 184, 'cz': 110, 'x': 9, 'measure': 4})"
1708,113,380,558,407,108,"Counter({'sx': 250, 'rz': 188, 'cz': 108, 'x': 8, 'measure': 4})"
1709,113,383,555,405,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 8, 'measure': 4})"
1710,113,404,554,404,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 8, 'measure': 4})"
1711,113,406,556,406,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 9, 'measure': 4})"
1712,113,411,554,401,108,"Counter({'sx': 251, 'rz': 184, 'cz': 108, 'x': 7, 'measure': 4})"
1713,113,416,559,405,108,"Counter({'sx': 250, 'rz': 189, 'cz': 108, 'x': 8, 'measure': 4})"
1714,113,419,556,401,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 7, 'measure': 4})"
1715,113,420,555,404,108,"Counter({'sx': 251, 'rz': 184, 'cz': 108, 'x': 8, 'measure': 4})"
1716,113,421,555,407,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 9, 'measure': 4})"
1717,113,424,554,403,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 8, 'measure': 4})"
1718,113,425,553,399,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
1719,113,426,556,404,108,"Counter({'sx': 251, 'rz': 185, 'cz': 108, 'x': 8, 'measure': 4})"
1720,113,428,552,403,108,"Counter({'sx': 250, 'rz': 182, 'cz': 108, 'x': 8, 'measure': 4})"
1721,113,435,558,403,106,"Counter({'sx': 251, 'rz': 190, 'cz': 106, 'x': 7, 'measure': 4})"
1722,114,115,554,402,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 6, 'measure': 4})"
1723,114,117,548,400,106,"Counter({'sx': 251, 'rz': 182, 'cz': 106, 'x': 5, 'measure': 4})"
1724,114,165,552,405,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 6, 'measure': 4})"
1725,114,166,556,402,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 6, 'measure': 4})"
1726,114,198,552,405,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 6, 'measure': 4})"
1727,114,199,550,404,110,"Counter({'sx': 250, 'rz': 180, 'cz': 110, 'x': 6, 'measure': 4})"
1728,114,233,555,404,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 6, 'measure': 4})"
1729,114,234,552,402,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 5, 'measure': 4})"
1730,114,240,553,402,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 5, 'measure': 4})"
1731,114,241,555,408,108,"Counter({'sx': 251, 'rz': 187, 'cz': 108, 'x': 5, 'measure': 4})"
1732,114,249,553,406,108,"Counter({'sx': 251, 'rz': 184, 'cz': 108, 'x': 6, 'measure': 4})"
1733,114,251,554,404,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 6, 'measure': 4})"
1734,114,252,547,401,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 5, 'measure': 4})"
1735,114,254,555,407,106,"Counter({'sx': 253, 'rz': 187, 'cz': 106, 'x': 5, 'measure': 4})"
1736,114,256,550,401,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 5, 'measure': 4})"
1737,114,261,557,409,110,"Counter({'sx': 250, 'rz': 187, 'cz': 110, 'x': 6, 'measure': 4})"
1738,114,262,556,404,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 6, 'measure': 4})"
1739,114,263,550,401,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 5, 'measure': 4})"
1740,114,302,544,398,108,"Counter({'sx': 251, 'rz': 175, 'cz': 108, 'x': 6, 'measure': 4})"
1741,114,306,556,402,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 6, 'measure': 4})"
1742,114,317,547,401,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 5, 'measure': 4})"
1743,114,325,547,398,106,"Counter({'sx': 251, 'rz': 181, 'cz': 106, 'x': 5, 'measure': 4})"
1744,114,334,550,404,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 6, 'measure': 4})"
1745,114,335,559,406,108,"Counter({'sx': 250, 'rz': 191, 'cz': 108, 'x': 6, 'measure': 4})"
1746,114,336,559,412,110,"Counter({'sx': 250, 'rz': 189, 'cz': 110, 'x': 6, 'measure': 4})"
1747,114,337,554,406,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 5, 'measure': 4})"
1748,114,342,550,403,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 6, 'measure': 4})"
1749,114,345,550,404,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 6, 'measure': 4})"
1750,114,346,556,404,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 6, 'measure': 4})"
1751,114,351,552,405,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 6, 'measure': 4})"
1752,114,353,549,401,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 5, 'measure': 4})"
1753,114,354,552,406,108,"Counter({'sx': 251, 'rz': 184, 'cz': 108, 'x': 5, 'measure': 4})"
1754,114,365,554,408,110,"Counter({'sx': 250, 'rz': 184, 'cz': 110, 'x': 6, 'measure': 4})"
1755,114,380,553,405,108,"Counter({'sx': 250, 'rz': 186, 'cz': 108, 'x': 5, 'measure': 4})"
1756,114,383,547,400,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 5, 'measure': 4})"
1757,114,404,550,400,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 5, 'measure': 4})"
1758,114,406,548,401,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 6, 'measure': 4})"
1759,114,411,550,400,106,"Counter({'sx': 251, 'rz': 184, 'cz': 106, 'x': 5, 'measure': 4})"
1760,114,416,552,404,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 5, 'measure': 4})"
1761,114,419,553,407,110,"Counter({'sx': 250, 'rz': 184, 'cz': 110, 'x': 5, 'measure': 4})"
1762,114,420,553,402,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
1763,114,421,549,404,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
1764,114,424,553,408,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 6, 'measure': 4})"
1765,114,425,547,402,108,"Counter({'sx': 251, 'rz': 179, 'cz': 108, 'x': 5, 'measure': 4})"
1766,114,426,553,407,110,"Counter({'sx': 250, 'rz': 183, 'cz': 110, 'x': 6, 'measure': 4})"
1767,114,428,545,400,108,"Counter({'sx': 251, 'rz': 177, 'cz': 108, 'x': 5, 'measure': 4})"
1768,114,435,552,403,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 5, 'measure': 4})"
1769,115,117,540,395,108,"Counter({'sx': 250, 'rz': 173, 'cz': 108, 'x': 5, 'measure': 4})"
1770,115,165,550,403,110,"Counter({'sx': 249, 'rz': 180, 'cz': 110, 'x': 7, 'measure': 4})"
1771,115,166,551,403,110,"Counter({'sx': 249, 'rz': 181, 'cz': 110, 'x': 7, 'measure': 4})"
1772,115,198,549,398,106,"Counter({'sx': 250, 'rz': 183, 'cz': 106, 'x': 6, 'measure': 4})"
1773,115,199,543,393,106,"Counter({'sx': 250, 'rz': 177, 'cz': 106, 'x': 6, 'measure': 4})"
1774,115,233,553,406,110,"Counter({'sx': 249, 'rz': 183, 'cz': 110, 'x': 7, 'measure': 4})"
1775,115,234,547,397,106,"Counter({'sx': 250, 'rz': 182, 'cz': 106, 'x': 5, 'measure': 4})"
1776,115,240,546,395,106,"Counter({'sx': 250, 'rz': 181, 'cz': 106, 'x': 5, 'measure': 4})"
1777,115,241,697,447,142,"Counter({'sx': 326, 'rz': 218, 'cz': 142, 'x': 7, 'measure': 4})"
1778,115,249,546,399,108,"Counter({'sx': 250, 'rz': 178, 'cz': 108, 'x': 6, 'measure': 4})"
1779,115,251,547,397,106,"Counter({'sx': 250, 'rz': 181, 'cz': 106, 'x': 6, 'measure': 4})"
1780,115,252,540,393,106,"Counter({'sx': 250, 'rz': 175, 'cz': 106, 'x': 5, 'measure': 4})"
1781,115,254,545,397,106,"Counter({'sx': 250, 'rz': 180, 'cz': 106, 'x': 5, 'measure': 4})"
1782,115,256,545,396,106,"Counter({'sx': 250, 'rz': 180, 'cz': 106, 'x': 5, 'measure': 4})"
1783,115,261,552,404,110,"Counter({'sx': 249, 'rz': 182, 'cz': 110, 'x': 7, 'measure': 4})"
1784,115,262,545,399,108,"Counter({'sx': 250, 'rz': 177, 'cz': 108, 'x': 6, 'measure': 4})"
1785,115,263,546,400,110,"Counter({'sx': 249, 'rz': 177, 'cz': 110, 'x': 6, 'measure': 4})"
1786,115,302,544,392,106,"Counter({'sx': 250, 'rz': 178, 'cz': 106, 'x': 6, 'measure': 4})"
1787,115,306,556,402,108,"Counter({'sx': 249, 'rz': 188, 'cz': 108, 'x': 7, 'measure': 4})"
1788,115,317,542,396,108,"Counter({'sx': 250, 'rz': 175, 'cz': 108, 'x': 5, 'measure': 4})"
1789,115,325,542,393,106,"Counter({'sx': 250, 'rz': 177, 'cz': 106, 'x': 5, 'measure': 4})"
1790,115,334,543,397,108,"Counter({'sx': 250, 'rz': 175, 'cz': 108, 'x': 6, 'measure': 4})"
1791,115,335,552,405,110,"Counter({'sx': 249, 'rz': 182, 'cz': 110, 'x': 7, 'measure': 4})"
1792,115,336,551,400,106,"Counter({'sx': 250, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
1793,115,337,546,398,108,"Counter({'sx': 250, 'rz': 179, 'cz': 108, 'x': 5, 'measure': 4})"
1794,115,342,547,396,106,"Counter({'sx': 250, 'rz': 181, 'cz': 106, 'x': 6, 'measure': 4})"
1795,115,345,547,395,106,"Counter({'sx': 250, 'rz': 181, 'cz': 106, 'x': 6, 'measure': 4})"
1796,115,346,553,405,110,"Counter({'sx': 249, 'rz': 183, 'cz': 110, 'x': 7, 'measure': 4})"
1797,115,351,556,403,108,"Counter({'sx': 249, 'rz': 188, 'cz': 108, 'x': 7, 'measure': 4})"
1798,115,353,544,395,106,"Counter({'sx': 250, 'rz': 179, 'cz': 106, 'x': 5, 'measure': 4})"
1799,115,354,550,404,110,"Counter({'sx': 249, 'rz': 181, 'cz': 110, 'x': 6, 'measure': 4})"
1800,115,365,544,398,108,"Counter({'sx': 250, 'rz': 176, 'cz': 108, 'x': 6, 'measure': 4})"
1801,115,380,545,397,106,"Counter({'sx': 250, 'rz': 180, 'cz': 106, 'x': 5, 'measure': 4})"
1802,115,383,540,393,108,"Counter({'sx': 250, 'rz': 173, 'cz': 108, 'x': 5, 'measure': 4})"
1803,115,404,543,396,108,"Counter({'sx': 250, 'rz': 176, 'cz': 108, 'x': 5, 'measure': 4})"
1804,115,406,545,394,106,"Counter({'sx': 250, 'rz': 179, 'cz': 106, 'x': 6, 'measure': 4})"
1805,115,411,546,399,110,"Counter({'sx': 249, 'rz': 177, 'cz': 110, 'x': 6, 'measure': 4})"
1806,115,416,546,395,106,"Counter({'sx': 250, 'rz': 181, 'cz': 106, 'x': 5, 'measure': 4})"
1807,115,419,548,402,110,"Counter({'sx': 249, 'rz': 179, 'cz': 110, 'x': 6, 'measure': 4})"
1808,115,420,548,397,106,"Counter({'sx': 250, 'rz': 182, 'cz': 106, 'x': 6, 'measure': 4})"
1809,115,421,544,395,106,"Counter({'sx': 250, 'rz': 178, 'cz': 106, 'x': 6, 'measure': 4})"
1810,115,424,550,405,110,"Counter({'sx': 249, 'rz': 180, 'cz': 110, 'x': 7, 'measure': 4})"
1811,115,425,540,395,108,"Counter({'sx': 250, 'rz': 173, 'cz': 108, 'x': 5, 'measure': 4})"
1812,115,426,547,395,106,"Counter({'sx': 250, 'rz': 181, 'cz': 106, 'x': 6, 'measure': 4})"
1813,115,428,543,398,110,"Counter({'sx': 249, 'rz': 174, 'cz': 110, 'x': 6, 'measure': 4})"
1814,115,435,547,398,106,"Counter({'sx': 250, 'rz': 182, 'cz': 106, 'x': 5, 'measure': 4})"
1815,117,165,560,403,106,"Counter({'sx': 251, 'rz': 192, 'cz': 106, 'x': 7, 'measure': 4})"
1816,117,166,567,406,106,"Counter({'sx': 255, 'rz': 195, 'cz': 106, 'x': 7, 'measure': 4})"
1817,117,198,558,403,106,"Counter({'sx': 251, 'rz': 190, 'cz': 106, 'x': 7, 'measure': 4})"
1818,117,199,550,401,110,"Counter({'sx': 250, 'rz': 179, 'cz': 110, 'x': 7, 'measure': 4})"
1819,117,233,556,406,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 7, 'measure': 4})"
1820,117,234,552,401,108,"Counter({'sx': 251, 'rz': 183, 'cz': 108, 'x': 6, 'measure': 4})"
1821,117,240,555,400,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 6, 'measure': 4})"
1822,117,241,556,404,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 6, 'measure': 4})"
1823,117,249,555,404,108,"Counter({'sx': 251, 'rz': 185, 'cz': 108, 'x': 7, 'measure': 4})"
1824,117,251,556,402,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 7, 'measure': 4})"
1825,117,252,549,399,108,"Counter({'sx': 251, 'rz': 180, 'cz': 108, 'x': 6, 'measure': 4})"
1826,117,254,555,405,110,"Counter({'sx': 250, 'rz': 185, 'cz': 110, 'x': 6, 'measure': 4})"
1827,117,256,555,403,108,"Counter({'sx': 250, 'rz': 187, 'cz': 108, 'x': 6, 'measure': 4})"
1828,117,261,557,406,110,"Counter({'sx': 250, 'rz': 186, 'cz': 110, 'x': 7, 'measure': 4})"
1829,117,262,554,404,108,"Counter({'sx': 251, 'rz': 184, 'cz': 108, 'x': 7, 'measure': 4})"
1830,117,263,551,402,110,"Counter({'sx': 250, 'rz': 181, 'cz': 110, 'x': 6, 'measure': 4})"
1831,117,302,553,397,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 7, 'measure': 4})"
1832,117,306,557,405,108,"Counter({'sx': 251, 'rz': 187, 'cz': 108, 'x': 7, 'measure': 4})"
1833,117,317,553,400,106,"Counter({'sx': 251, 'rz': 186, 'cz': 106, 'x': 6, 'measure': 4})"
1834,117,325,550,400,108,"Counter({'sx': 251, 'rz': 181, 'cz': 108, 'x': 6, 'measure': 4})"
1835,117,334,553,404,110,"Counter({'sx': 250, 'rz': 182, 'cz': 110, 'x': 7, 'measure': 4})"
1836,117,335,556,405,108,"Counter({'sx': 251, 'rz': 186, 'cz': 108, 'x': 7, 'measure': 4})"
1837,117,336,560,405,106,"Counter({'sx': 251, 'rz': 192, 'cz': 106, 'x': 7, 'measure': 4})"
1838,117,337,554,403,110,"Counter({'sx': 250, 'rz': 184, 'cz': 110, 'x': 6, 'measure': 4})"
1839,117,342,556,401,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 7, 'measure': 4})"
1840,117,345,556,400,106,"Counter({'sx': 251, 'rz': 188, 'cz': 106, 'x': 7, 'measure': 4})"
1841,117,346,558,402,106,"Counter({'sx': 251, 'rz': 190, 'cz': 106, 'x': 7, 'measure': 4})"
1842,117,351,557,407,110,"Counter({'sx': 250, 'rz': 186, 'cz': 110, 'x': 7, 'measure': 4})"
1843,117,353,553,401,108,"Counter({'sx': 251, 'rz': 184, 'cz': 108, 'x': 6, 'measure': 4})"
1844,117,354,556,403,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 6, 'measure': 4})"
1845,117,365,557,401,106,"Counter({'sx': 251, 'rz': 189, 'cz': 106, 'x': 7, 'measure': 4})"
1846,117,380,553,404,108,"Counter({'sx': 251, 'rz': 184, 'cz': 108, 'x': 6, 'measure': 4})"
1847,117,383,550,400,110,"Counter({'sx': 250, 'rz': 180, 'cz': 110, 'x': 6, 'measure': 4})"
1848,117,404,552,398,106,"Counter({'sx': 251, 'rz': 185, 'cz': 106, 'x': 6, 'measure': 4})"
1849,117,406,552,401,108,"Counter({'sx': 251, 'rz': 182, 'cz': 108, 'x': 7, 'measure': 4})"
1850,117,411,554,400,106,"Counter({'sx': 251, 'rz': 187, 'cz': 106, 'x': 6, 'measure': 4})"
